master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
MASTER_00178,XVII_1882_05.txt,The Hoppo - book of 1753,"Hirth, F.",1882,1880,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_05.txt,analysis_text,5712,1543,7.823257692552436e-10,0.004999431403781627,1.5252150432664558e-4,0.011264167665430974,1.5373443520559e-4,0.001157008398756413,1.8977471875672322e-4,5.696769714811878e-4,3.6924945678849824e-4,9.209177370019367e-5,6.598973589808087e-4,0.1344098763474914,0.1334552981178894,0.7087411092976558,0.003786161767429183
MASTER_00179,XVIII_1884_01.txt,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_01.txt,analysis_text,10323,2712,2.9660912409079815e-8,2.4072034084742154e-7,0.0025265571390264245,2.8647867531680075e-4,1.573575522577691e-5,0.24215979918875027,0.7385147935612864,9.148758665437003e-4,2.6121368145223724e-4,0.0014403776892140474,2.0163070272986467e-4,9.75902401854793e-4,0.01147799850956683,0.0012123746597409966,1.199178803843566e-5
MASTER_00180,XVIII_1884_02.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_02.txt,analysis_text,5328,1530,1.4847828255492505e-6,2.0588435223900458e-4,3.837693581518313e-5,0.011289419171576496,6.217925793587306e-4,0.003447329428160873,0.06028450515385562,0.19328620637074445,2.349210703155353e-4,3.8399720592028464e-4,0.1264960535286376,0.02408900835703776,0.00878347914258164,0.5047378409598513,0.06609970096108002
MASTER_00181,XVIII_1884_03.txt,Researches into the geology of Formosa *,"Kleinwachter, G.",1883,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_03.txt,analysis_text,8001,2097,5.198304824667827e-4,3.1603600790333837e-6,0.014244909087324923,4.559024418587693e-4,5.1264038630177374e-5,1.6026829292413396e-4,7.331579649219769e-5,1.2597136527624135e-5,5.2080276836840096e-5,0.9840474104557648,8.383845240085984e-6,5.204768090882524e-5,1.2169762320735672e-4,2.0704837787555313e-5,1.7642764395108717e-4
MASTER_00180,XVIII_1884_06.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_06.txt,analysis_text,7326,1971,1.1476020306346183e-4,6.607374962934825e-6,6.234925594923903e-4,0.0028330550777241276,0.003857444639106291,3.7497130743903277e-4,2.982771603531776e-4,4.7868013336664915e-4,1.9568530539372796e-4,0.44812980166768296,5.566413869174012e-4,1.7870011337005556e-4,0.1685697184889345,0.11273110185924401,0.2610510627229492
MASTER_00184,XVIII_1884_07.txt,Notes on some dikes at the mouth of the Nankow pass *,"Guppy, H. B.",1883,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_07.txt,analysis_text,615,170,0.0023034540260022914,2.6327281598253193e-5,0.00576634414883341,0.002774878766783653,1.8411486622015917e-4,7.227013594567253e-4,2.2876878723124145e-4,5.031986610958636e-5,1.3315864085432572e-4,0.9857157658429967,8.639977757165023e-5,4.6440808948578996e-4,4.148823327763104e-4,1.593463456241067e-4,9.691298684560364e-4
MASTER_00185,XVIII_1884_08.txt,Samshu - brewing in North China,"Guppy, H. B.",1883,1880,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_08.txt,analysis_text,729,171,0.06802861173497618,0.0014189039658637614,0.0801532751013545,0.01290571373231985,0.12712750885679389,0.0030255803730075467,5.049978186024573e-4,0.0025425054497876134,3.789233745737632e-4,0.5769642428368402,8.116003759902776e-4,0.003450811893529346,0.004757873005317131,0.0027158350329505314,0.11521361644809301
MASTER_00186,XVIII_1884_09.txt,Notes on Szechuen and the Yangtse valley,"Little, A. J.",1883,1880,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_09.txt,analysis_text,8079,2278,5.0466502773032274e-5,5.647839676929145e-6,0.006267154459079612,0.021652424669095116,9.742447543454519e-5,1.8839823011740928e-4,3.00631868640361e-4,1.4674691704219151e-5,1.3746457290859785e-4,0.9702241262067628,1.2638382806844645e-4,9.967140269979395e-5,5.36506421405377e-4,9.846313286716479e-5,2.00561698767211e-4
MASTER_00217,XXI_1886_01.txt,Chinese guilds or chambers of commerce and trades unions,"Macgowan, D. J.",1886,1880,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_01.txt,analysis_text,28686,7397,2.1042865520965366e-6,3.407420014809358e-7,2.4457094070336796e-5,0.010303740432167259,1.6961438397339998e-4,1.5754907177834837e-4,7.568116030042793e-5,0.008022167233797122,1.7192909885019055e-5,3.985199526541912e-4,2.3316754287081357e-4,3.5747720144484505e-4,0.13849452914337326,0.8383786945882264,0.0033647642569052255
MASTER_00259,XXI_1886_02.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_02.txt,analysis_text,5856,1586,2.858045091850515e-4,0.013556530059798629,0.0033802076154187855,0.00937710665862122,0.009391564283422795,0.5476741612619106,0.11427472854980314,0.1349112404323643,0.028816447496759424,0.006594270715668296,0.04557405676191951,0.0768645970586401,6.720186073663544e-4,0.0011492990543788282,0.007477966934742781
MASTER_00213,XXI_1886_03.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_03.txt,analysis_text,1605,387,1.022145604928374e-6,7.111504066052607e-6,8.155734488754688e-4,8.787027809201453e-4,3.503496285023666e-4,0.013706857649172465,0.03608206214563909,0.20376418178528377,5.787993295924582e-4,3.324775548754131e-4,0.0041335662375173825,0.7334250818295378,0.003649323730522399,0.0012723286961989386,0.0010025615336912714
MASTER_00228,XXII_1887_01.txt,"The Military organization of China prior to 1842, as described by Wei Yuan","Parker, E. H.",1887,1880,Military | Natural Sciences,Military art and science | Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_01.txt,analysis_text,7311,2046,2.7323075806329234e-6,2.7828763436688757e-5,4.0562327449073846e-5,0.25595934275584326,7.548160969117166e-5,0.0020730877868713657,0.10180834554117395,8.273108520715251e-5,7.020476321921633e-4,3.666551677056425e-4,0.002173719101159511,0.18191825568932876,0.00230804182621951,0.45229530047524774,1.6586793089403714e-4
MASTER_00229,XXII_1887_02.txt,Notes on the mineral resources of Eastern Shantung,"Becher, H. M.",1887,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_02.txt,analysis_text,7341,1985,0.003150267313611506,1.3641158823944743e-4,0.0031985144799756434,0.006368165471468379,4.2002237216130144e-4,0.024989517768287228,4.975450130973654e-4,1.2750678228609118e-4,0.00619860898531775,0.37555334289568487,3.333046948576659e-4,0.525147069450033,0.0013145976712357033,0.05213921068279679,4.2591483094709244e-4
MASTER_00195,XXII_1887_03.txt,Chinese partnerships ; liability of the individual members,NA,1887,1880,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_03.txt,analysis_text,4476,1120,8.519658861849055e-14,1.99855536926113e-6,7.895425226804213e-6,1.978281544919406e-4,1.2240714171920778e-5,5.425172039642494e-4,1.9822324651262406e-4,0.01061391714778244,2.1471128183012515e-5,1.74063399282411e-6,2.4119925144119124e-4,4.7960090098054587e-4,0.038955195978701916,0.9482061215442387,5.20050114857652e-4
MASTER_00230,XXII_1887_04.txt,Notes on the early history of the salt monopoly in China,"Hirth, F.",1887,1880,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_04.txt,analysis_text,6189,1765,9.610958537371536e-12,8.447021844699743e-5,2.2903850636172738e-4,0.34559257983886466,5.0163718411703106e-5,0.1109398132399238,0.0587710834219231,0.04017051324580414,0.0019867586342433184,3.03801181710596e-4,0.00676935659850652,0.14610276314382914,0.024621724042751515,0.2635199596642107,8.579745354014708e-4
MASTER_00231,XXII_1887_05.txt,The Salt revenue of China,"Parker, E. H.",1887,1880,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_05.txt,analysis_text,5970,1823,1.1151448058157602e-5,4.492965171285871e-6,2.8923963464549225e-6,0.9598370000336602,9.087398002277065e-6,6.29603986637141e-5,9.302337985881783e-5,6.652089449266361e-6,1.9921117955549318e-5,0.0013999467526652038,1.1029281121591103e-4,3.796692925410366e-4,2.3498215056833407e-4,0.037794873231282486,3.305453456111716e-5
MASTER_00232,XXII_1887_06.txt,Remarks on the production of salt in China,"Zwehtkoff, P., Trans. Carles, W. R.",1887,1880,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_06.txt,analysis_text,4011,1079,0.0052992502734446265,0.0033322793521951975,0.04205654382365296,0.3388747990119709,0.05511757075929399,0.0031210908453673226,0.001922232317374783,0.00707830392076932,4.230811561872835e-4,0.21684427552040833,0.0017629682827457265,0.018289667173304047,0.017759614320549958,0.14247465167426807,0.14564367156846747
MASTER_00180,XXII_1887_07.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_07.txt,analysis_text,4689,1574,2.244485236342899e-5,1.7386672886336358e-4,3.501340113042464e-4,0.004812922208707869,0.021182898285655376,0.0011474058811656212,0.8722845168332937,0.001135698170099342,3.2424358149157195e-4,0.005044403193517829,0.012125066044282186,7.012596637907441e-4,0.0016590212345107707,0.025344534439032573,0.053691584871921334
