master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
MASTER_00454,_1923-1924_13.txt,Then and now,"Hudson, E.",1923,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_13.txt,analysis_text,6666,1593,0.9947155359149855,1.6741773994194276e-4,3.347212462882166e-5,7.497221960702504e-6,5.594269507286179e-4,1.682847544122035e-4,5.563956002222411e-7,6.067438749725164e-4,3.056938512665476e-4,0.0034353711715027426
MASTER_00465,_1923-1924_15.txt,Bishop Della Chiesa and the story of his lost grave *,"Heeren, J. J.",1923,1920,Religion and Philosophy,Christianity,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_15.txt,analysis_text,9540,2256,5.609270626681675e-6,6.610493298129462e-8,3.625717310382337e-4,6.015710530724328e-4,4.0133423229069904e-4,0.6400477598458574,0.16983754742222534,0.13295898054211525,0.05472607082230862,0.0010584889755325365
MASTER_00466,_1923-1924_16.txt,Some similarities in Chinese and ancient Egyptian culture,"Kliene, C.",1923,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_16.txt,analysis_text,13806,3638,0.04930544264008377,2.1296056669703326e-4,0.0026923225160951393,1.1295893555680531e-4,0.01070627233039404,7.637646279807855e-4,0.0035313685834015185,0.5898445811575745,0.3233805638549535,0.019449764787262954
MASTER_00468,_1923-1924_17.txt,How tonnage was measured in ancient China,"Morgan, E.",1923,1920,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_17.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_17.txt,analysis_text,10896,2701,0.08648313437650142,9.987454664641417e-5,0.0020971601161397014,1.9848720341789224e-4,0.0015552388464363034,0.014478308736968783,0.0015678707282480813,0.7902835591581497,0.08754259456706774,0.015693771720423483
MASTER_00470,_1923-1924_18.txt,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_18.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_18.txt,analysis_text,1638,461,2.2652504387609865e-4,1.5067668500661624e-5,5.25968645606234e-4,9.275982103392306e-5,5.288576272206515e-4,0.003738110797338028,0.001080635891913371,0.2900513405672983,0.7030972525672591,6.434813699531707e-4
MASTER_00471,_1923-1924_19.txt,Chinese composite deities,"Werner, E. T. C.",1923,1920,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_19.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_19.txt,analysis_text,9780,2693,0.02507441546450089,0.005815080308395768,1.8726375881711912e-4,3.1948510120826216e-5,0.001789375161986499,3.263483211829882e-4,2.17137116269394e-4,0.7177901096487341,0.24819850129279972,5.698204171931364e-4
MASTER_00472,_1923-1924_20.txt,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_20.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_20.txt,analysis_text,6186,1671,0.0673116905238112,1.225736596079482e-4,0.030567497637339812,4.254172192941725e-5,2.960152281375238e-4,6.814134790663229e-4,8.144725992303104e-5,8.190850307597926e-4,0.8990050762626945,0.0010726591967307052
MASTER_00473,_1923-1924_21.txt,Southern Migration of the Sung Dynasty,"Ferguson, J. C.",1924,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_21.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_21.txt,analysis_text,7764,2319,8.096531419392098e-6,1.544723669466155e-6,2.72791499362456e-5,0.024110029845628357,0.012691094072677376,0.1618207698181481,0.6653585993677215,0.12763729338241311,0.007209949275006306,0.0011353438333801757
MASTER_00475,_1923-1924_23.txt,"Dead Hand in China, The","Chatley, H.",1924,1920,Anthropology and Social Customs,Folklore,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_23.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_23.txt,analysis_text,8388,2300,0.001646239656366766,1.855474414998088e-4,3.5451886758421374e-4,0.012789953012391091,0.006924349784179977,0.002704802366655955,9.360876503972871e-4,0.6432118782058808,0.27526014795556697,0.05598647505947719
MASTER_00476,_1923-1924_24.txt,Origin and history of the irrigation work of the Chengtu Plain,"Torrance, T.",1924,1920,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_24.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_24.txt,analysis_text,3153,864,4.934173462305588e-4,5.368586109251352e-5,0.0013704514115130666,0.01754978892119029,0.0029577671189910193,0.00213022818104894,0.1801796566070246,0.13985166811837121,0.08197987630733523,0.5734334601272026
MASTER_00477,_1923-1924_25.txt,History of Shuh a free translation of the Shuh Chi,"Torrance, T.",1924,1920,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_25.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_25.txt,analysis_text,6588,1787,2.2229122658227427e-4,8.23509269567891e-5,2.829310186600349e-4,0.06561717729507856,0.0131381697738856,0.0025017765862063992,0.048842308759603645,0.1829051901961033,0.011554099556177817,0.6748537046607456
MASTER_00478,_1923-1924_26.txt,"Oribatoidea Sinensis, Part III","Jacot, A. P.",1924,1920,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_26.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_26.txt,analysis_text,2940,702,0.9976681419056798,4.20427782058397e-4,2.3022461949145814e-4,1.6501244591109312e-5,1.214322638020761e-4,6.208922447731599e-5,1.4190519783689055e-7,8.095136805055147e-5,4.549115264174626e-4,9.451781602344172e-4
MASTER_00479,_1923-1924_27.txt,"Gods of the Chinese, The","Hayes, L. N.",1924,1920,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_27.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_27.txt,analysis_text,10971,3120,0.003030825248092641,1.4148775278276566e-4,2.704807912945844e-4,0.010285516651841764,0.033371202854669726,0.009710402032102503,8.808539459915889e-4,0.8070406201130643,0.08755368701067183,0.04771492359948834
MASTER_00480,_1923-1924_28.txt,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920,Anthropology and Social Customs,Folklore,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_28.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_28.txt,analysis_text,10398,2563,7.877013932146174e-5,9.537742574357432e-6,2.0989287886160926e-4,7.322479410309898e-5,4.457568903270924e-4,3.99846707929442e-4,0.008929427156921056,0.008922643165301954,0.9807093204503927,2.2158007426636002e-4
MASTER_00481,_1923-1924_29.txt,Cult of the Ch'eng Huang Lao Yeh,"Ayscough, F. W.",1924,1920,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1923-1924_29.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1923-1924_29.txt,analysis_text,13740,3940,1.9064550528810473e-4,6.516682502475845e-6,6.981343976327802e-5,0.011770095100326103,0.0060261463221282,0.04565113040488235,0.0013235497739267428,0.8694179069266128,0.0013459879181874335,0.06419820792638248
NA,_1925_01.txt,NA,NA,1925,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_01.txt,analysis_text,14775,3985,7.111475578487593e-4,3.966567930182142e-6,0.02445442719246311,0.013878816250946259,5.997865081069403e-4,0.49515048149630386,0.04520342314236318,0.02390918362167889,0.37433159059755094,0.021757177064807693
MASTER_00485,_1925_02.txt,"Edict of Ch ' in Shih Huang, A","Sheppard, G. W. (ed.)",1925,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_02.txt,analysis_text,462,139,0.0027200730465203582,3.1436394968937967e-4,2.616713466798002e-4,0.007895100572344478,0.2908960006995514,0.04519781094317548,0.07211382268909343,0.40087039773949085,0.16229494283503448,0.0174358161784205
MASTER_00486,_1925_03.txt,"Teaching of Micius, The","Pott, F. L. H.",1925,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_03.txt,analysis_text,9609,2593,7.616378919835112e-5,3.874699004415091e-6,8.20257760353038e-5,2.4633564643670487e-4,9.183586009655334e-4,0.034841241101574424,7.93371480480647e-4,0.8878986971241194,0.07481541017635558,3.245216058303855e-4
MASTER_00487,_1925_04.txt,"Life and times of Confucius, The","Dovey, J. W.",1925,1920,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_04.txt,analysis_text,9459,2705,3.667634321396124e-4,2.7999419770823335e-6,7.81260199217266e-5,0.0016777952436459772,0.007111312094692504,0.10147794504593152,0.0011567788373374533,0.8507511025681538,9.294657204377438e-4,0.036447911095762696
MASTER_00488,_1925_05.txt,"Springs of Tsinanfu, The","Barbour, G. B.",1925,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_05.txt,analysis_text,2868,754,0.015842175873687785,4.3826605503796353e-4,0.10610679769763451,0.04811803634948941,0.015906804332550362,0.005132738164980596,0.001038691949239814,0.01428256117371433,0.12362413850588456,0.6695097898977806
MASTER_00489,_1925_06.txt,Shantung foraminifera,"Jacot, A. P.",1925,1920,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_06.txt,analysis_text,1806,456,0.9375910672338811,5.262468290826431e-4,0.004553560240788865,3.467124264663337e-4,6.752189015694225e-4,7.054629183987014e-4,4.839099740416576e-6,8.054330269236937e-4,0.002374978324416769,0.05241648099873217
MASTER_00640,_1925_07.txt,Jehol,"Fishcher, E. S.",1940,1940,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_07.txt,analysis_text,3282,899,2.403506556803825e-4,6.64154645809999e-5,8.52503500105916e-4,0.001385008132530909,0.03198203241226296,0.03631772989999397,0.5184843554860492,0.27278388116701663,0.04453520353066522,0.09335251975111397
MASTER_00491,_1925_08.txt,Some new light on the life and times of Bishop Della Chiesa,"Heeren, J. J.",1925,1920,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_08.txt,analysis_text,9957,2524,5.123286608067466e-7,9.110801413741984e-9,5.336234370809777e-5,0.0027143138058736416,1.4396211032513062e-4,0.9197788780248706,0.06120944656904164,0.012184654586946439,0.0036053264309913657,3.0953468878063185e-4
MASTER_00492,_1925_09.txt,"Stories in Chinese paintings, I","Ferguson, J. C.",1925,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_09.txt,analysis_text,11148,3297,6.062375449055401e-5,6.316527187519968e-6,1.4112211503381078e-5,0.013568404729841547,0.06899746080530433,0.03984955539209616,0.19270952740706662,0.6546799503736789,0.0012058994477992526,0.028908149351031677
MASTER_00493,_1925_10.txt,Rebuttal notes on chinese religion and dynastic tombs,"Werner, E. T. C.",1925,1920,Religion and Philosophy,China--Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_10.txt,analysis_text,7614,2065,3.6533132357086546e-4,1.0586507410569763e-5,4.87344818295319e-4,3.17679772311969e-4,6.953241488756916e-4,9.052357058858266e-4,0.002115963336541383,0.584088243311541,0.3018074680366386,0.10920682303892877
MASTER_00495,_1925_12.txt,Notes on Chinese Mohammedan Literature,"Mason, I.",1925,1920,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_12.txt,analysis_text,24024,7078,7.992813172729388e-6,3.538747761956477e-5,2.5312355966234673e-5,4.940632680693765e-4,0.024448393665116957,2.990901327210853e-4,0.44842859401452717,0.38265874055368415,0.1434484800674237,1.539456516986244e-4
MASTER_00496,_1926-1927_01.txt,Flood and famine in North China,"Turner, F. B.",1926,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_01.txt,analysis_text,8097,2287,8.814343970448045e-4,1.458377996491086e-5,0.0022892451380174617,0.448996544145422,7.407003618182253e-4,0.1671229008635258,4.4846667188305355e-4,0.007773894919202445,0.01386034696571933,0.3578718827574019
MASTER_00497,_1926-1927_02.txt,"Map of China in the making, A",Hosie,1926,1920,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_02.txt,analysis_text,4554,1175,0.010907372386609776,5.154664666074879e-5,0.011563960389303948,0.014400816334393472,0.0020319792050444807,0.3191766623464878,0.12161954414713648,0.01367274303051392,0.2751313494483009,0.2314440260655485
MASTER_00498,_1926-1927_03.txt,"Tibetan and his environment : an interpretation, The","Edgar, J. H.",1926,1920,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_03.txt,analysis_text,12072,3056,7.513375325996278e-4,1.762656657041238e-5,0.022803701438961033,0.017464509775880706,5.001570055811667e-4,0.16884901288935952,7.429039294886042e-4,0.242296475737949,0.4698808693205952,0.0766934058030147
MASTER_00499,_1926-1927_04.txt,League of nations in ancient China,"Morgan, E.",1926,1920,History and Chronology,"History | History, Ancient",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_04.txt,analysis_text,3420,928,9.115661706050774e-6,4.5700345813718986e-6,1.359971094058815e-4,0.02646139383064025,0.001397897091547208,0.21916499477996532,0.21988074878509734,0.49114302140778165,0.03892947831221205,0.0028727829870630844
MASTER_00500,_1926-1927_05.txt,General survey of standard Chinese histories,"Ferguson, J. C.",1926,1920,Geography and Travel,Asia,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_05.txt,analysis_text,5961,1762,9.566372221406651e-5,3.06319361834813e-4,1.3444411095597678e-4,0.022669777154915915,0.14184658733011568,0.008496486747163082,0.19540867273997664,0.13552342711897908,0.4942910955478165,0.0012275261660281043
MASTER_00501,_1926-1927_06.txt,"Yen Hsi Chai, a 17th century philosopher","Freeman, M.",1926,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_06.txt,analysis_text,10794,3105,1.4780979849275889e-4,4.7958547254408765e-6,1.3470836928752082e-4,8.013684288908507e-5,3.466817273815011e-4,8.351703160946896e-4,4.009597520812323e-4,0.9385926303489054,0.05253510041245164,0.006922006577691107
