master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,model,K,dominant_topic,dominant_topic_weight
MASTER_00381,1917_04.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,3.354971226389132e-05,0.5110537302489553,3.354969895255217e-05,3.354953724093259e-05,3.3549635070582514e-05,0.07808863384313956,3.35488371622245e-05,0.0158534370837237,3.354939133024833e-05,0.0073991637856233175,0.3873701887382147,3.354948832299455e-05,lda,12,1,0.5110537302489553
MASTER_00376,1917_05.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,0.04101780436973431,0.05303557730072998,3.104970274850001e-05,0.12567811484135444,3.104915436183044e-05,3.104928651512535e-05,3.104862456786504e-05,0.05581879386217363,3.10497186061476e-05,0.09186992722535309,0.599996328225889,0.03242820768796602,lda,12,10,0.599996328225889
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The","Edgar, J. H.",1917,1910s,Anthropology and Social Customs,Ethnology,en,3.251527317829073e-05,0.474980060783052,0.006680194928681649,0.16480436638830098,3.251494552101055e-05,0.06104304071267283,3.251451832525303e-05,0.020186392744980998,3.2515089673703646e-05,0.0571765300437847,0.2149668394244797,3.251514734894278e-05,lda,12,1,0.474980060783052
MASTER_00330,1917_07.txt,T'ai Shan *,"Moule, A. C.",1912,1910s,Religion and Philosophy,Religion,en,0.007695791115368604,0.04109573767794069,0.0005759357035616497,0.23010320418097827,3.066049716394391e-05,3.066119185879798e-05,3.066069471010887e-05,0.109509551526654,3.066076447380591e-05,0.0167728115339648,0.5940936639798022,3.0661133522960134e-05,lda,12,10,0.5940936639798022
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,"Laver, H. E.",1917,1910s,Natural Sciences,Zoology,en,3.626489410540249e-05,3.6264837830723755e-05,0.05019274934476546,0.24901847134469626,3.6264330475893826e-05,3.626463743612234e-05,3.6264071373727977e-05,3.626443385944582e-05,3.626412673716023e-05,0.15453001270746314,3.626509247240019e-05,0.5459686501787843,lda,12,11,0.5459686501787843
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *","Stanley, A.",1917,1910s,Arts and Archaeology,Art,en,0.024972333899758697,0.01628653477439893,0.00034153567018895274,0.0003415448957161775,0.00034153515058108516,0.3162790934992823,0.00034153202650013826,0.0003415403210342244,0.00034156568042817783,0.6070037194307364,0.033067529067322354,0.00034153558405268747,lda,12,9,0.6070037194307364
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,"Edgar, J. H.",1917,1910s,Arts and Archaeology,Archaeology,en,0.00020577228441818083,0.4745419875911032,0.00020576494622805334,0.2879019723808927,0.0002057639232361152,0.00020576874030194981,0.00020576482413739883,0.00020577037875495647,0.00020576584942358462,0.19402678008212748,0.041883113684240046,0.0002057753151362725,lda,12,1,0.4745419875911032
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.","Couling, S.",1917,1910s,Literature and Language,Literature,en,0.00017434255747051085,0.0001743474013529367,0.00017435241430473626,0.00017434561675602812,0.00017434968838494024,0.8575139363885982,0.00017434637700234934,0.0001743465377106261,0.0001743436535644691,0.04750860420044908,0.0934083258300862,0.00017435933432005833,lda,12,5,0.8575139363885982
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The","Lanning, G.",1917,1910s,Literature and Language,Language and languages,en,4.340541599605378e-05,0.5765030670100207,4.3403794718495904e-05,0.030495750357698224,4.3404707928955135e-05,0.1322595842138451,4.3408239921415155e-05,0.09553342044629519,0.012088276545492816,0.0036910309379010508,0.14626924519731063,0.0029860031328714652,lda,12,1,0.5765030670100207
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,,1917,1910s,Religion and Philosophy,Buddhism,en,0.0001851941628369717,0.10786389101065415,0.00018519386424608854,0.0845373182726552,0.00018519284001522894,0.016375244544020506,0.0001851870240301861,0.00018519368955585797,0.00018519311218432796,0.033169101440047324,0.7567580941292201,0.00018519591053409824,lda,12,10,0.7567580941292201
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.4109186717048635,0.0002741344301426781,0.0002741315460424641,0.0002741294406793603,0.00027413251942964503,0.5863400146366831,0.00027412523678609047,0.0002741305930700121,0.00027413114813169495,0.0002741332810628724,0.0002741320723546422,0.00027413339075407295,lda,12,5,0.5863400146366831
MASTER_00374,1917_15.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.6965607602278241,1.544693534688275e-05,0.04469981896744976,1.5446946166419245e-05,1.544676550377339e-05,0.23934958294460687,1.5446510643028917e-05,1.5446874324702665e-05,1.544764382226335e-05,0.019266262385641882,1.5446894785148242e-05,1.544690388528958e-05,lda,12,0,0.6965607602278241
MASTER_00385,1917_16.txt,Recent discoveries in ancient Chinese sculpture *,"Segalen, V.",1917,1910s,Arts and Archaeology,Sculpture,en,2.5230813547612345e-05,0.25309438256891537,2.523028256290955e-05,0.1700588213538043,2.5230446467754823e-05,0.11697686561642465,0.001574368602342743,0.21619822821052734,2.5230233069413237e-05,0.14816560900734035,0.09380557214994015,2.523071505744714e-05,lda,12,1,0.25309438256891537
MASTER_00377,1917_17.txt,Four examples of Chinese bronze statuary *,"Ferguson, J. C.",1917,1910s,Arts and Archaeology,Bronzes,en,0.17256588829636035,0.15433388599638354,5.688463522999808e-05,0.15053237338714387,5.688416728994646e-05,0.002460693217441241,5.6883809109258946e-05,0.1870418377585519,5.68849563938479e-05,0.17345077593740857,0.15933012237904087,5.688545964656957e-05,lda,12,7,0.1870418377585519
MASTER_00386,1917_18.txt,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910s,Religion and Philosophy,Religion,en,2.4289179527668614e-05,0.13225344850555318,2.4288969958491335e-05,2.428925370234789e-05,2.4289515033910916e-05,2.428944355664479e-05,2.4288857648956735e-05,0.02423915514434199,2.4289217823208297e-05,2.4289222362989903e-05,0.8432887936208229,2.4289069667783702e-05,lda,12,10,0.8432887936208229
MASTER_00167,_1880-1881_01.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,3.1343540139006636e-06,3.1343625036776772e-06,3.134366920979483e-06,3.1343706273933586e-06,3.1343525887080403e-06,3.134372875427867e-06,3.134310213439341e-06,3.13436121143291e-06,0.9999655221004387,3.1343566687485247e-06,3.134347280961764e-06,3.1343446567590275e-06,lda,12,8,0.9999655221004387
MASTER_00168,_1880-1881_02.txt,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880s,Arts and Archaeology,Numismatics,en,0.7318989711932444,2.3796563990541437e-05,2.3796637503638245e-05,2.379671686770211e-05,2.3796400527279204e-05,0.07603195453012407,2.379648622425608e-05,0.19050118647055445,2.3796802991529214e-05,2.379712277831828e-05,2.379677833189945e-05,0.001377514296861849,lda,12,0,0.7318989711932444
MASTER_00169,_1880-1881_03.txt,"The "" Naturalistic "" philosophy of China","Balfour, F. H.",1880,1880s,Religion and Philosophy,Philosophy,en,0.00011141115796129847,0.35401428133498475,0.0001114132504453836,0.00011141172581749134,0.00011141299971796088,0.00011141290119399311,0.00011140923240235608,0.00011141091769774288,0.0001114121137392669,0.00011141412074115363,0.6448715961225097,0.00011141412278886793,lda,12,10,0.6448715961225097
MASTER_00266,_1893-1894_01.txt,Inland communications in China *,"Kingsmill, T. W.",1893,1890s,"Economy, Trade, and Technology",Telecommunication,en,0.01386550746376341,0.006844571629837516,2.9232985661744953e-06,0.5020301460385431,0.07097613211038646,0.1892615225166693,0.08020729549358657,0.09316446313065119,2.9233144816081734e-06,0.012264640076802693,0.018818309074952383,0.012561565851759592,lda,12,3,0.5020301460385431
MASTER_00267,_1893-1894_02.txt,Stray notes on Corean history and literature,"Scott, J.",1893,1890s,History and Chronology,History,en,0.06230220224244172,0.8005279348281023,0.0014111267585544842,4.2367143816252e-05,4.236700911341741e-05,0.11252347022458656,4.236605976692478e-05,0.0229386965199242,4.2367047375694774e-05,4.236739805904324e-05,4.2367735204097244e-05,4.236703305547998e-05,lda,12,1,0.8005279348281023
MASTER_00268,_1893-1894_03.txt,"Yu - li or Precious Records, The *","Clarke, G. W.",1893,1890s,History and Chronology,History,en,0.030753407549614743,4.728826986362072e-06,4.728791729515763e-06,0.02919639673798334,4.728840036861628e-06,0.009981379498708299,4.7288396065338275e-06,0.03698384200413927,4.728849347637278e-06,0.00046363679869340326,0.8925929643769649,4.7288861892540645e-06,lda,12,10,0.8925929643769649
INDEX_00270,_1895-1896_01.txt,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,"IMBAULT HUART, C.",1895,1890s,Geography and Travel,Travel,fr,0.0011932419224195431,9.570173839862091e-06,9.570082427873758e-06,0.12306948573888311,0.16361565817869497,0.010922521347675596,0.686318631413694,0.008675165730318742,9.570146016197145e-06,9.570226971460982e-06,0.006157444794360282,9.570244698353699e-06,lda,12,6,0.686318631413694
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890s,"Economy, Trade, and Technology",Economics,en,2.3926923956356985e-05,0.002567992166173268,0.003489274961517012,0.062272430788244494,2.3927077590845854e-05,0.7445294038717956,2.3926577483268732e-05,2.3926808881504662e-05,2.3926649920260026e-05,0.030988329425623587,0.14289467185688182,0.013138262891931984,lda,12,5,0.7445294038717956
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890s,"Economy, Trade, and Technology",Economics,en,0.009555346823099472,1.4390659270814306e-05,1.4390748732209243e-05,0.06292292960623952,1.4390802404230545e-05,0.9115847357465364,1.4390607732498885e-05,0.014006334123968955,1.4390678046044466e-05,1.4390820768523438e-05,1.4390719346094253e-05,0.0018299186638551313,lda,12,5,0.9115847357465364
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890s,"Economy, Trade, and Technology",Economics,en,0.23360316633618206,0.06157591168245984,3.585893764547257e-05,0.03884093259427436,3.5858509567436974e-05,0.06341711203148676,3.5858122613816535e-05,0.5706730139668187,3.5858668067225334e-05,3.5859190222723054e-05,0.031674710078913176,3.5859881748346263e-05,lda,12,7,0.5706730139668187
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890s,History and Chronology,History,en,0.027013567761385537,0.05233421451800729,5.611824420696411e-05,0.018640187021890606,0.07925509314726077,0.17063917192900505,0.0059356002095750085,0.2462862411131904,5.611824982333573e-05,5.6119051824165e-05,0.3996714491653782,5.611958845267491e-05,lda,12,10,0.3996714491653782
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890s,Anthropology and Social Customs,Manners and customs,en,0.044633152464813086,0.7589310307088131,0.0173497801234351,1.8811855071759204e-05,1.8811712654287193e-05,1.881196848795576e-05,1.881198832698727e-05,0.1525653997305869,1.8811764450453378e-05,1.8811724511618217e-05,0.026388953967200805,1.8811991648250114e-05,lda,12,1,0.7589310307088131
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890s,"Politics, Government, and Law",Government,en,0.011279737134631474,2.2450552712853134e-05,2.2450248006578555e-05,2.2450715852460835e-05,2.2450349641263167e-05,0.24877717895390347,2.2450059100267388e-05,2.2450718536825593e-05,2.2450479601549393e-05,2.245080332503358e-05,0.7397410294918049,2.2450492883401665e-05,lda,12,10,0.7397410294918049
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890s,Arts and Archaeology,Art,en,0.0493201905027448,0.1576136225095994,5.5780411243850786e-05,0.04304385967571106,5.578056164768819e-05,0.5122847223881172,5.5781445793529316e-05,0.07237518956146867,5.578148593019251e-05,0.14841368901169344,5.57813128592955e-05,0.016669821133190776,lda,12,5,0.5122847223881172
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.01186434878204763,4.859310135560442e-05,0.14002932921340538,0.10196333916491278,4.859249433203536e-05,0.10094983176332427,4.8591227064539266e-05,4.859209287413013e-05,4.859174943111894e-05,0.35166061990699976,0.2675923721132615,0.02569719839099133,lda,12,9,0.35166061990699976
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,3.930992953093818e-05,0.801190087110126,3.9309246336564454e-05,0.05846790989978341,3.930920236917092e-05,0.0012674095702690203,3.930897387091506e-05,0.13876011783492034,3.930923020820717e-05,3.930954472464233e-05,3.930998233478963e-05,3.930947552592683e-05,lda,12,1,0.801190087110126
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,4.1235255349711394e-05,0.582948265798956,4.123472420548753e-05,0.018997788212498458,4.1234679243264945e-05,0.04080884593057792,4.123428654779156e-05,4.123501563352085e-05,4.123471815578051e-05,0.04805274501804515,0.30890371147451956,4.123488626763365e-05,lda,12,1,0.582948265798956
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,2.4438930206144664e-05,0.08884202721223257,2.4439025727865636e-05,2.4439038977289184e-05,2.4438511197821272e-05,2.4438949583607027e-05,2.4438187614873272e-05,0.01576078374359477,2.4438643900990567e-05,2.443904218920175e-05,0.8951772397437772,2.443897099772448e-05,lda,12,10,0.8951772397437772
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,7.5078593003512e-05,0.08914226806408576,7.50790371922089e-05,0.0951359157107609,7.507672719761256e-05,0.5332296273295299,7.50771934188612e-05,7.507871550235402e-05,7.508083737989088e-05,0.28189156169580665,7.507860606171277e-05,7.507749006062182e-05,lda,12,5,0.5332296273295299
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.04738474366306081,1.6116179596543728e-05,1.6115922082006992e-05,1.6116089411060152e-05,1.6115728888987657e-05,1.6116068930335696e-05,1.6115822081013717e-05,0.11954233375480672,1.6115877408747156e-05,0.8329278786908426,1.611625247140441e-05,1.6115950419817277e-05,lda,12,9,0.8329278786908426
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,2.746767376803079e-05,0.18243351026196644,2.746738037710993e-05,0.15620716287461425,2.7467197026528776e-05,0.45686805820292453,2.7467333924083266e-05,2.7467596380242804e-05,2.7467394782633613e-05,2.746773583136461e-05,0.20427152872311546,2.746762528916769e-05,lda,12,5,0.45686805820292453
