master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,model,K,dominant_topic,dominant_topic_weight
MASTER_00106,1869_09.txt,Chinese chemical manufactures,"Smith, F. P.",1869,1860s,Natural Sciences,Agriculture,en,0.07249178612900221,0.09616913702250296,0.07126794125405646,0.01825035742868087,0.04663031326026154,0.0,0.008187003660382094,0.0,0.3450550172094569,0.011075688470762384,0.2945967590422091,0.03627599652268547,nmf,12,8,0.3450550172094569
MASTER_00107,1869_10.txt,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860s,History and Chronology,History,en,0.4458525384734515,0.11213743820805726,0.0,0.050698575105976834,0.05560203665609849,0.0,0.04962813527844538,0.26620802562972384,0.0,0.01987325064824669,0.0,0.0,nmf,12,0,0.4458525384734515
MASTER_00259,1869_11.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.2549897498716681,0.02184834756321361,0.0,0.4118406121627035,0.006021637764589631,0.0,0.0,0.0,0.02708313863323438,0.27821651400459074,0.0,0.0,nmf,12,3,0.4118406121627035
MASTER_00109,1869_12_retrospects_of_events.txt,"Retrospect of events in China and Japan, 1869, 1870",,1869,1860s,History and Chronology,"History, Modern (20th century)",en,0.04471395682110136,0.005550072075892941,0.02580776514692236,0.0,0.0,0.0,0.01464271977552415,0.80797659093595,0.051365374754537084,0.03898015736087558,0.010963363129196596,0.0,nmf,12,7,0.80797659093595
MASTER_00126,1874_01.txt,Recollections of China prior to 1840,"Williams, S. W.",1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.067108048647091,0.07625229582916168,0.18556373926876407,0.0,0.0,0.0,0.0,0.6581555662298924,0.0,0.0,0.0,0.012920350025090793,nmf,12,7,0.6581555662298924
MASTER_00127,1874_02.txt,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870s,History and Chronology,Biography,en,0.09716350402684125,0.0,0.0,0.013817528660671473,0.0,0.010252297669910575,0.8472560482776182,0.0,0.0,0.031510621364958594,0.0,0.0,nmf,12,6,0.8472560482776182
MASTER_00128,1874_03.txt,Extracts from the history of Shanghai,"Schmidt, C.",1873,1870s,History and Chronology,History,en,0.09033859216619207,0.14795231713049806,0.0,0.3465592859376913,0.0,0.0,0.05843405260316716,0.3149302388478959,0.0,0.0,0.041785513314555434,0.0,nmf,12,3,0.3465592859376913
MASTER_00129,1874_04.txt,Chinese fox - myths,"Watters, T.",1873,1870s,Anthropology and Social Customs,Mythology,en,0.38643730119124103,0.0239580456223369,0.04837421342261358,0.0172274584150036,0.08772796271817798,0.0,0.14581901632274172,0.008482520373878392,0.0,0.18698265664969782,0.09499082528430894,0.0,nmf,12,0,0.38643730119124103
MASTER_00130,1874_05.txt,Brief account of the French Expedition of 1866 into Indo - China,"Viguier, S. A.",1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.0,0.31349388814623347,0.33276231373785314,0.0,0.0,0.06239837764168797,0.05841227594240974,0.23293314453181566,0.0,0.0,0.0,0.0,nmf,12,2,0.33276231373785314
MASTER_00131,1874_06.txt,"Visit to the city of Confucius, A","Edkins, J.",1873,1870s,Religion and Philosophy,Confucianism,en,0.16805946400104071,0.2659861542348183,0.0,0.12351916022014409,0.0,0.0,0.0,0.0,0.0,0.3027392288348832,0.12695655576300108,0.012739436946112768,nmf,12,9,0.3027392288348832
MASTER_00132,1874_07.txt,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870s,Arts and Archaeology,Music,en,0.11637017540404469,0.023935116194425243,0.0,0.10955985949868005,0.06961314370085664,0.0,0.08081067294264471,0.0,0.0535817515432659,0.0,0.24175491339025568,0.30437436732582707,nmf,12,11,0.30437436732582707
MASTER_00133,1874_08.txt,"Stone drums of the Chou Dynasty, The *","Bushell, S. W.",1873,1870s,Arts and Archaeology,Archaeology,en,0.01650640662880783,0.0,0.12020058438028948,0.43761078187956,0.04904540592073576,0.057339923133707386,0.06648288052512012,0.0,0.02169344084134269,0.0,0.23112057669043695,0.0,nmf,12,3,0.43761078187956
MASTER_00134,1874_09_retrospects_of_events.txt,"Retrospect of events in China, 1873",Editorial Committee,1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.08615995886237174,0.11015889229698923,0.392896841243377,0.03713098040010144,0.007178380994415985,0.1398964478168593,0.06232680270193648,0.1201438583426842,0.0010448381275251406,0.007534730984784136,0.0004353667201010209,0.035092901508854135,nmf,12,2,0.392896841243377
MASTER_00154,1878_01.txt,On the Stone figures at Chinese tombs and the offering of living sacrifices,"Mayers, W. F.",1877,1870s,Anthropology and Social Customs,Manners and customs,en,0.12395101864398236,0.0,0.03828694240096184,0.3950976527040099,0.007017815693470313,0.028014248020195264,0.08357218909021194,0.0062488518932621705,0.0,0.0,0.31781128155390614,0.0,nmf,12,3,0.3950976527040099
MASTER_00155,1878_02.txt,The Comparative study of Chinese dialects,"Parker, E. H.",1877,1870s,Literature and Language,Literature,en,0.0,0.0,0.3157346330958171,0.5311978995093357,0.08703515687731422,0.01662833166871879,0.005190771933045287,0.0,0.0,0.0,0.0,0.04421320691576892,nmf,12,3,0.5311978995093357
MASTER_00156,1878_03.txt,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870s,Natural Sciences,Meteorology,en,0.0,0.0,0.0,0.16028133879781128,0.5277831957849909,0.0,0.02058276821493655,0.06885120030143345,0.22250149690082793,0.0,0.0,0.0,nmf,12,4,0.5277831957849909
MASTER_00157,1878_04.txt,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870s,Natural Sciences,Astronomy,en,0.0,0.0,0.28075630289001674,0.02008180405300142,0.1826118798681106,0.13801524823108557,0.313423452150733,0.0,0.0,0.0,0.0,0.06511131280705278,nmf,12,6,0.313423452150733
MASTER_00158,1878_05.txt,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870s,Religion and Philosophy,Religion,en,0.012881091101371861,0.0,0.0,0.1296130789941099,0.0,0.0003778115846758817,0.7585742094382446,0.0,0.0,0.09855380888159779,0.0,0.0,nmf,12,6,0.7585742094382446
MASTER_00159,1878_06.txt,The Climate of Eastern Asia,"Fritsche, H.",1877,1870s,Natural Sciences,Meteorology,en,0.0,0.022159327784954982,0.0,0.0,0.6400742780406482,0.01599774697252095,0.03047032575450984,0.2882930288222059,0.0030052926251601243,0.0,0.0,0.0,nmf,12,4,0.6400742780406482
,1880_01.txt,,,1880,1880s,,,en,0.0,0.07925552786397354,0.0,0.2969105352646006,0.0,0.0,0.4639101839615682,0.15992375290985764,0.0,0.0,0.0,0.0,nmf,12,6,0.4639101839615682
MASTER_00165,1880_02.txt,Rock inscriptions at the north side of Yentai Hill *,"Rhein, J.",1879,1870s,Arts and Archaeology,Antiquities,en,0.0,0.3135171460254112,0.0,0.557823325381272,0.03719365780637588,0.0,0.05110209354299208,0.0,0.014984306690193395,0.0,0.02537947055375531,0.0,nmf,12,3,0.557823325381272
MASTER_00167,1880_03.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.0,0.0,0.038377345278887455,0.025061634407324125,0.0,0.009973693569656559,0.047110520684887525,0.012720792833460129,0.0692441227305046,0.0,0.0,0.7975118904952796,nmf,12,11,0.7975118904952796
MASTER_00167,1880_04.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.0,0.0,0.03695265131240103,0.0,0.0,0.010554161773171295,0.05138073332518477,0.019914967800872346,0.0,0.0,0.0,0.8811974857883705,nmf,12,11,0.8811974857883705
MASTER_00179,1883_01.txt,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880s,History and Chronology,History,en,0.0,0.08678636896749337,0.03237961892765315,0.05537247769700942,0.0,0.0,0.6763169125269829,0.13770750307018195,0.011437118810679249,0.0,0.0,0.0,nmf,12,6,0.6763169125269829
MASTER_00180,1883_02.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.41215942934732996,0.0,0.09353687450002646,0.04230103738760835,0.0,0.024170645664921782,0.24441252592905455,0.06513681735381828,0.11828266981724066,0.0,0.0,0.0,nmf,12,0,0.41215942934732996
MASTER_00181,1883_03.txt,Researches into the geology of Formosa *,"Kleinwachter, G.",1883,1880s,Natural Sciences,Geology,en,0.0,0.828063406045076,0.0,0.0,0.1283303599766238,0.0,0.018314972733579262,0.0,0.0,0.0,0.025291261244721034,0.0,nmf,12,1,0.828063406045076
MASTER_00182,1883_04.txt,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880s,Geography and Travel,Travel,fr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,12,5,1.0
MASTER_00180,1883_05.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.17336059471575868,0.4002276250574704,0.0,0.0,0.02870106472302788,0.0,0.0,0.13126862223333002,0.266442093270413,0.0,0.0,0.0,nmf,12,1,0.4002276250574704
MASTER_00185,1883_06.txt,Samshu - brewing in North China,"Guppy, H. B.",1883,1880s,Natural Sciences,Agriculture,en,0.0,0.9285113629353194,0.04263182491465556,0.0,0.0,0.0,0.010269998390195078,0.0,0.01501605526500141,0.0035707584948283357,0.0,0.0,nmf,12,1,0.9285113629353194
,1885_01.txt,,,1885,1880s,,,en,0.6678215986057171,0.0,0.0,0.332178401394283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,12,0,0.6678215986057171
MASTER_00206,1885_02.txt,The Prevalence of infanticide in China,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,0.4125238204349315,0.016839700676809857,0.33785279707448496,0.0,0.0,0.0,0.0,0.13025772014684034,0.06221357271323877,0.040312388953694475,0.0,0.0,nmf,12,0,0.4125238204349315
MASTER_00201,1885_03.txt,The Mystery of Ta - ts ' in,"Playfair, G. M. H.",1885,1880s,Geography and Travel,Geography,en,0.0,0.1014953432909052,0.4166379716878371,0.08834240529077925,0.018151795133796694,0.0,0.3137977216632923,0.0,0.0,0.058043745588710206,0.003531017344679172,0.0,nmf,12,2,0.4166379716878371
MASTER_00259,1885_04.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.14919509443978385,0.045483897305425576,0.1389426270994947,0.1393822440417411,0.07429861271056319,0.0031015054441622804,0.09713990777389465,0.1564557360439216,0.061180815348879904,0.0,0.006001115854381981,0.12881844393775116,nmf,12,7,0.1564557360439216
MASTER_00207,1885_05.txt,What is filial piety ?,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,0.3521878043792936,0.0,0.06366281181773947,0.0,0.0,0.0,0.0,0.021860038714383506,0.0,0.5622893450885834,0.0,0.0,nmf,12,9,0.5622893450885834
,1885_06.txt,,,1885,1880s,,,en,0.08060138924623177,0.0,0.37284803749981976,0.02510770798217267,0.0,0.0,0.12834039791407775,0.20781590868806205,0.011765057984333244,0.12809875526738482,0.04542274541791785,0.0,nmf,12,2,0.37284803749981976
MASTER_00205,1885_07.txt,Western appliances in the Chinese printing industry,"Hirth, F.",1885,1880s,Natural Sciences,Agriculture,en,0.0,0.0,0.5456940971458851,0.16418384769732938,0.009268828257681912,0.0,0.0,0.0,0.08699316687522213,0.0,0.1938600600238814,0.0,nmf,12,2,0.5456940971458851
MASTER_00196,1885_08.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.49608424510617244,0.0,0.13499840748598463,0.20134061926233268,0.0,0.0,0.04769396032698735,0.05888699063444136,0.0,0.06099577718408161,0.0,0.0,nmf,12,0,0.49608424510617244
MASTER_00196,1885_09.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.19347162558777098,0.0,0.25437699789018214,0.07847735578628669,0.0,0.0,0.12952994340838603,0.07154305865322058,0.008972337989536852,0.052732459935831436,0.21089622074878514,0.0,nmf,12,2,0.25437699789018214
MASTER_00202,1885_10.txt,The Seaports of India and Ceylon,"Phillips, G.",1885,1880s,Geography and Travel,Geography,en,0.006321183180372647,0.10114998893921634,0.37525484870764697,0.12150088268876223,0.0019002086175682951,0.2907377724580872,0.038131062901735305,0.0,0.0,0.0,0.0,0.06500405250661109,nmf,12,2,0.37525484870764697
MASTER_00204,1885_11.txt,Some additions to my Chinese grammar,"Gabelentz, G. von der",1885,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.14907482514523027,0.0,0.03299557923290445,0.02371727389057126,0.0,0.0,0.678329569173602,0.0,0.11588275255769198,nmf,12,9,0.678329569173602
MASTER_00180,1885_12_list_of_books.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.7282752490713071,0.0,0.0,0.18068121799215667,0.0,0.0,0.0,0.0,0.0,0.09104353293653619,nmf,12,2,0.7282752490713071
MASTER_00240,1888_01.txt,A Corean monument to Manchu clemency,"Carles, W. R.",1888,1880s,History and Chronology,History,en,0.08663201181789397,0.08857346206250911,0.0,0.3446001126948486,0.0,0.007710218840885447,0.12127446697432702,0.3209532446786978,0.03025648293083796,0.0,0.0,0.0,nmf,12,3,0.3446001126948486
MASTER_00245,1888_02.txt,A guide to True Vacuity,"Moule, G. E.",1888,1880s,Religion and Philosophy,Taoism,en,0.06649834404488894,0.03584329743190692,0.0,0.0,0.033231184797043616,0.037871660607205176,0.061678271858986285,0.0,0.0,0.7160477366734533,0.0,0.04882950458651576,nmf,12,9,0.7160477366734533
MASTER_00239,1888_03.txt,"Changchow, the capital of Funkien in Mongol times","Phillips, G.",1888,1880s,History and Chronology,History,en,0.008550078150492826,0.04000413767424951,0.18457091658767183,0.2720129572545691,0.0,0.0,0.20791423973999718,0.20932775564438477,0.046665043047329866,0.0,0.03095487190130502,0.0,nmf,12,3,0.2720129572545691
MASTER_00238,1888_04.txt,The Bore of the Tsien - tang Kiang (Hang - chau Bay),Moore,1888,1880s,Natural Sciences,Hydrology,en,0.004650647167090711,0.9916930782368321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036562745960772923,0.0,0.0,nmf,12,1,0.9916930782368321
MASTER_00246,1888_05.txt,Chinese chess *,"Volpicelli, Z. H.",1888,1880s,Anthropology and Social Customs,Manners and customs,en,0.1954730217686019,0.0,0.0,0.0,0.19951446090452826,0.0180287202244494,0.4425843996618328,0.027458879407539098,0.007683042712662899,0.055942034574481554,0.0,0.05331544074590409,nmf,12,6,0.4425843996618328
MASTER_00237,1891_01.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.008572970166223862,0.0,0.023240910511689753,0.24262078044161067,0.11998244318212908,0.03695262262819141,0.18437026596110578,0.0,0.0,0.0010980712716647776,0.0,0.38316193583738484,nmf,12,11,0.38316193583738484
MASTER_00237,1891_02.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.0,0.0,0.2760242962850439,0.06993553192979785,0.21378278369211354,0.0,0.10987694635879058,0.03126915813903484,0.0,0.013806511678664533,0.06341777743479311,0.2218869944817618,nmf,12,2,0.2760242962850439
MASTER_00257,1891_03.txt,The Fish - skin Tartars,"Fraser, E. H.",1891,1890s,Anthropology and Social Customs,Ethnology,en,0.5859611781737865,0.1745913860795831,0.0,0.0,0.14404982488211307,0.0,0.012144770274163962,0.08298481652238723,0.0,0.0,0.0,0.00026802406796599905,nmf,12,0,0.5859611781737865
MASTER_00258,1891_04.txt,A Comparative table of the ancient lunar asterisms,"Kingsmill, T. W.",1891,1890s,Natural Sciences,Astronomy,en,2.737819910102777e-05,0.0,0.0,0.0,0.020229983267288473,0.0,0.9797426385336104,0.0,0.0,0.0,0.0,0.0,nmf,12,6,0.9797426385336104
MASTER_00259,1891_05.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.2838703865302674,0.0,0.0,0.021034597507014145,0.4411724100373666,0.0,0.0,0.04956936845199516,0.008629419478901569,0.19572381799445504,0.0,0.0,nmf,12,4,0.4411724100373666
MASTER_00260,1891_06.txt,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890s,Religion and Philosophy,Buddhism,en,0.19558771781074866,0.0,0.005185435191107588,0.14206972675631796,0.0,0.0,0.10379820536689814,0.1389872987970661,0.0,0.22966702832889738,0.18470458774896417,0.0,nmf,12,9,0.22966702832889738
,1910_01.txt,,,1910,1910s,,,en,0.09792160430069911,0.019852159123596808,0.0,0.0,0.003498631139403005,0.0,0.023649477107742678,0.08040824739163431,0.0,0.7464722151471114,0.028197665789812632,0.0,nmf,12,9,0.7464722151471114
MASTER_00326,1910_02.txt,"Music of China, The *","Kingsmill, T. W.",1910,1910s,Arts and Archaeology,Music,en,0.02012828693143091,0.0013835198003949458,0.030159294155177912,0.0,0.00523723381822519,0.005700377280410476,0.613467785053145,0.008463765384243002,0.0,0.11880045589890746,0.19665928167806498,0.0,nmf,12,6,0.613467785053145
MASTER_00328,1910_03.txt,Burial customs in Sz - chuan *,"Torrance, T.",1910,1910s,Anthropology and Social Customs,Manners and customs,en,0.23537839717863407,0.1317616171233488,0.0,0.05182787926102735,0.011208153276809194,0.0,0.0,0.0,0.2436761744585485,0.0,0.32197516794053377,0.004172610761098379,nmf,12,10,0.32197516794053377
MASTER_00324,1910_04.txt,"Christian monument at Hsi - an - fu, The","Moule, A. C.",1910,1910s,Arts and Archaeology,Archaeology,en,0.12295230271181493,0.010876041924566092,0.3035777502339001,0.30438519389045887,0.0,0.01454031981312377,0.07339055423419244,0.0,0.0,0.16801252936947902,0.0004687796652071139,0.0017965281572575628,nmf,12,3,0.30438519389045887
,1911_01.txt,,,1911,1910s,,,en,0.20015189405778866,0.13558245050134685,0.07304799531909649,0.0,0.0,0.0,0.0,0.5613463639230409,0.0,0.029871296198727047,0.0,0.0,nmf,12,7,0.5613463639230409
INDEX_00340,1913_01.txt,One of the World's Literary Masterpieces,Timothy Richard.Litt.D.,1913,1910s,Literature and Language,Literature,en,0.12582936695881275,0.0,0.0,0.0,0.0,0.0,0.13539919842034676,0.03148595380156103,0.0,0.473197915607936,0.2340875652113436,0.0,nmf,12,9,0.473197915607936
MASTER_00340,1913_02.txt,"State religion of china during the Manchu Dynasty, The *","Williams, E. T.",1913,1910s,Religion and Philosophy,Confucianism,en,0.5827564092253942,0.0346445039104096,0.0,0.20391975772641333,0.0,0.0,0.0,0.01789519569913901,0.0,0.03507280123357251,0.12571133220507144,0.0,nmf,12,0,0.5827564092253942
,1913_03.txt,,,1913,1910s,,,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,12,4,1.0
MASTER_00341,1913_04.txt,The philosophy of Wang Yang Ming,"Henke, F. G.",1913,1910s,Religion and Philosophy,Philosophy,en,0.0696306971358463,0.0012350808273543612,0.0,0.2171617963604033,0.00676173050285283,0.0,0.0,0.052882099967051496,0.0,0.6218878952725805,0.01343079664380401,0.017009903290107112,nmf,12,9,0.6218878952725805
INDEX_00343,1913_05.txt,Chinese Embroidery and Other Art Textile Work,"Stanley, A.",1913,1910s,Arts and Archaeology,Art,en,0.04729299414048848,0.0,0.0,0.0,0.093841548344843,0.0,0.0,0.0,0.022402192265157828,0.0,0.8176766748424744,0.018786590407036265,nmf,12,10,0.8176766748424744
MASTER_00339,1913_06.txt,Mongolia after the Genghizides and before the Manchus,"Parker, E. H.",1913,1910s,History and Chronology,History,en,0.11110869491713868,0.05707182877372094,0.0,0.2843550390184691,0.0,0.002899234357637308,0.29376278676278167,0.25080241617025223,0.0,0.0,0.0,0.0,nmf,12,6,0.29376278676278167
MASTER_00342,1913_07.txt,Omei San : the sacred mountain of West China,"Shields, E. T.",1913,1910s,Geography and Travel,Travel,en,0.2133691913879212,0.4813859142666906,0.020365204278294857,0.0005344654475238112,0.05144824760588015,0.0,0.015909808749176302,0.0,0.00028312517869321665,0.0,0.20384362296662953,0.012860420119190339,nmf,12,1,0.4813859142666906
,1913_08.txt,,,1913,1910s,,,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,12,4,1.0
MASTER_00366,1916_01.txt,Early Chinese bronzes *,"Ferguson, J. C.",1916,1910s,Arts and Archaeology,Bronzes,en,0.0,0.0,0.019730231097192037,0.18221807206509755,0.0,0.0,0.0,0.0,7.837791253353512e-05,0.04096045277878303,0.7570128661463938,0.0,nmf,12,10,0.7570128661463938
,1916_02.txt,,,1916,1910s,,,en,0.032759506420522215,0.0,0.24391166417052332,0.3091284327412071,0.0,0.0,0.12556766878123282,0.01903594964138509,0.0,0.22434828961335165,0.04524848863177777,0.0,nmf,12,3,0.3091284327412071
MASTER_00368,1916_03.txt,Notes on the flora of the W. Ssuch ' uan Mountains,"Ward, F. K.",1916,1910s,Natural Sciences,Botany,en,0.006820564305151095,0.2303181035652393,0.0,0.0,0.4422997135627343,0.0,0.03843626816866479,0.0,0.0,0.030301394903621933,0.051580250923696926,0.2002437045708916,nmf,12,4,0.4422997135627343
MASTER_00367,1916_04.txt,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China","Annandale, N.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.0,0.06248223215869541,0.0,0.8566847348386191,0.0,0.0,0.0,0.010515774044477406,0.0,0.01654600129632503,0.05377125766188306,nmf,12,4,0.8566847348386191
MASTER_00369,1916_05.txt,Recent research upon the mammalia of North China,"Sowerby, A. de C.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.023973830278258515,0.07193756841059425,0.01878145646606054,0.6418633930294202,0.004405130569625736,0.11249604978755687,0.017529405276356744,0.045180023395619266,0.0,0.0,0.06383314278650777,nmf,12,4,0.6418633930294202
MASTER_00372,1916_06.txt,Two new species of Chinese snakes *,"Stanley, A.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.0,0.031630714359148944,0.0,0.7299960740971988,0.0,0.0,0.0,0.0,0.0,0.0,0.2383732115436521,nmf,12,4,0.7299960740971988
MASTER_00370,1916_07.txt,Some notes on the history and folk lore of old Shanghai,"Parker, A. P.",1916,1910s,History and Chronology,History,en,0.21911837196266945,0.10198943543658498,0.16216182708861135,0.16132668742699896,0.0,0.0,0.1242042505511881,0.18438469101039134,0.03945207132146428,0.007362665202091552,0.0,0.0,nmf,12,0,0.21911837196266945
MASTER_00371,1916_08.txt,Survey of the work by Western students of Chinese history,"Latourette, K. S.",1916,1910s,History and Chronology,History,en,0.0,0.0,0.3111851159034562,0.06847426653260551,0.0,0.0,0.20352790411715616,0.12155740876304764,0.0,0.005320293803231641,0.2899350108805028,0.0,nmf,12,2,0.3111851159034562
MASTER_00213,1916_09.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,0.027783305472702493,0.0,0.0,0.15422502480814537,0.0,0.0,0.0,0.6393536520985076,0.0,0.17863801762064463,0.0,0.0,nmf,12,7,0.6393536520985076
MASTER_00389,1917_01.txt,"Vows of Amida, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,0.07002323401582042,0.019737562827718515,0.20802000214753813,0.0,0.018620965544985144,0.0,0.2325652002410449,0.0,0.0,0.3678796616471884,0.07242795326804463,0.01072542030766004,nmf,12,9,0.3678796616471884
MASTER_00384,1917_02.txt,"Nestorian share in Buddhist translation, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,0.07835464924273627,0.01873624514607823,0.13618404556981256,0.0,0.0,0.0,0.2003877643396301,0.0,0.0,0.47803416186931025,0.07333170689341433,0.014971426939018382,nmf,12,9,0.47803416186931025
MASTER_00381,1917_03.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,0.1544927037197274,0.0,0.1074923803818749,0.0,0.0,0.0,0.04867454676149259,0.0,0.0,0.44568136169318834,0.24365900744371677,0.0,nmf,12,9,0.44568136169318834
MASTER_00381,1917_04.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,0.049652280612267716,0.0,0.10165752907700848,0.0,0.010918177445477531,0.0,0.14502392828176006,0.0,0.019110725305219966,0.44055541260034875,0.23308194667791746,0.0,nmf,12,9,0.44055541260034875
MASTER_00376,1917_05.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,0.5841334868857782,0.031276259335980675,0.0,0.12781133743991333,0.06886868291947243,0.0,0.08301897965638429,0.0,0.0,0.003825331985771439,0.10106592177669975,0.0,nmf,12,0,0.5841334868857782
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The","Edgar, J. H.",1917,1910s,Anthropology and Social Customs,Ethnology,en,0.09722478656810563,0.2592798127358622,0.0,0.0,0.03937349240632058,0.0,0.30006864589708543,0.08495701253545543,0.016317052188336092,0.10891607125376117,0.09386312641507341,0.0,nmf,12,6,0.30006864589708543
MASTER_00330,1917_07.txt,T'ai Shan *,"Moule, A. C.",1912,1910s,Religion and Philosophy,Religion,en,0.3482019776686256,0.11888466735939042,0.0,0.2101301474610637,0.0,0.012184944091150573,0.013968915585200326,0.0,0.0,0.1975228756351424,0.09910647219942703,0.0,nmf,12,0,0.3482019776686256
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,"Laver, H. E.",1917,1910s,Natural Sciences,Zoology,en,0.0,0.2126603964664821,0.0,0.0,0.6388776905194442,0.0,0.0,0.1484619130140736,0.0,0.0,0.0,0.0,nmf,12,4,0.6388776905194442
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *","Stanley, A.",1917,1910s,Arts and Archaeology,Art,en,0.08347302101383922,0.08473192446048351,0.11968548709487403,0.0,0.08085203650624348,0.0,0.0,0.0,0.14270714254602404,0.0,0.47135632770749225,0.01719406067104346,nmf,12,10,0.47135632770749225
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,"Edgar, J. H.",1917,1910s,Arts and Archaeology,Archaeology,en,0.01945329004719905,0.5622403516823147,0.0,0.0,0.0,0.0,0.08470339241436181,0.0,0.0,0.0,0.3336029658561246,0.0,nmf,12,1,0.5622403516823147
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.","Couling, S.",1917,1910s,Literature and Language,Literature,en,0.0,0.0,0.8646293125735998,0.0,0.0,0.0,0.0,0.0,0.00700977555570672,0.0,0.12836091187069357,0.0,nmf,12,2,0.8646293125735998
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The","Lanning, G.",1917,1910s,Literature and Language,Language and languages,en,0.03403446643052536,0.009880494888252494,0.3690837625679803,0.018700575386745338,0.04920074739064088,0.0,0.3420280098583295,0.0,0.0,0.17707194347752614,0.0,0.0,nmf,12,2,0.3690837625679803
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,,1917,1910s,Religion and Philosophy,Buddhism,en,0.0718267304095925,0.11157213933626635,0.0,0.0,0.03144271468944535,0.0,0.018971317015515892,0.0,0.0,0.7109072884366149,0.028894823280094795,0.02638498683247021,nmf,12,9,0.7109072884366149
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.0,0.0,0.16690610241645462,0.0,0.0,0.0,0.0,0.0,0.799253924943796,0.0,0.03383997263974932,0.0,nmf,12,8,0.799253924943796
