master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,model,K,dominant_topic,dominant_topic_weight
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,0.005131292597226312,7.174630641179536e-06,7.174630600017984e-06,7.174630564935625e-06,7.1746306084660155e-06,7.174630608676253e-06,0.010941543877500357,7.1746306645405385e-06,7.174630581454783e-06,7.174630648094685e-06,0.2154325294162291,7.174630608708534e-06,0.6725934736043342,7.174630628682044e-06,7.174630562030288e-06,7.174630682611614e-06,7.174630643699042e-06,0.09579354104538454,7.1746306195936025e-06,7.174630662810406e-06,lda,20,12,0.6725934736043342
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.22971600813655066,0.049429442664439154,3.152585148073725e-05,3.152585148326714e-05,0.0158815602101529,3.1525851735365235e-05,0.28760043312738537,3.1525851570761695e-05,3.152585157745804e-05,0.04991579479567906,0.07538500723521435,3.152585190292646e-05,3.152585187501735e-05,3.1525851818827694e-05,3.1525851343256736e-05,3.152585186110599e-05,3.152585178001822e-05,3.1525851568718367e-05,3.152585210053711e-05,0.29166191775848055,lda,20,19,0.29166191775848055
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920s,Geography and Travel,Travel,en,9.624639292008406e-06,9.624639276974222e-06,9.624639290850817e-06,9.624639255088246e-06,9.624639242642267e-06,9.624639279527736e-06,0.01417369974736616,0.004557219050615456,9.624639220648748e-06,9.624639261260944e-06,0.053001298071796044,9.62463925337194e-06,0.5039671014594205,9.62463929575497e-06,9.624639182903395e-06,9.624639296842968e-06,9.624639315879673e-06,0.07534684967146693,9.624639289877464e-06,0.3488190870495815,lda,20,12,0.5039671014594205
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,9.992006506247284e-06,9.992006516196034e-06,9.992006529059477e-06,9.992006652450592e-06,0.9998101518759714,9.99200652354079e-06,9.992006550366918e-06,9.992006518338929e-06,9.99200650591986e-06,9.992006539802249e-06,9.992006490376728e-06,9.992006531634268e-06,9.992006498485715e-06,9.992006567566652e-06,9.992006457397461e-06,9.992006506353872e-06,9.992006499030779e-06,9.992006580887318e-06,9.992006544379061e-06,9.992006510483613e-06,lda,20,4,0.9998101518759714
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.33153271248274174,1.2465719621405324e-05,1.2465719413283374e-05,0.003685271737732294,1.2465719424615577e-05,0.018387850899556846,1.2465719516433994e-05,1.2465719527117597e-05,1.2465719468000491e-05,1.2465719437110453e-05,0.15216977618093538,1.2465719476978105e-05,0.24447648631580915,0.010828430932796191,1.2465719460532308e-05,1.2465719531855525e-05,0.23627270504166925,1.2465719552984225e-05,0.0024971777748240605,1.2465719504823544e-05,lda,20,0,0.33153271248274174
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920s,Geography and Travel,Geography,en,0.00022421525181990962,0.10930754888773452,0.05778933479463258,0.00022421524889649943,0.00022421524878680438,0.04110429774514097,0.28094569416934057,0.050526325346925756,0.00022421525039650908,0.00022421525144293258,0.06322867853278591,0.00022421525287063136,0.00022421525216012453,0.0002242152504399935,0.0002242152473122922,0.3941833222657273,0.00022421525212353873,0.00022421524955762564,0.0002242152503134973,0.00022421525159201707,lda,20,15,0.3941833222657273
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920s,Literature and Language,Literature,en,0.07833247925579803,1.7235436430853483e-05,1.723543634752553e-05,1.7235436210693326e-05,1.723543672775239e-05,1.7235436370641678e-05,0.03043061678130689,1.7235436366693424e-05,1.7235436317044327e-05,1.7235436471989038e-05,0.5690253317710562,1.7235436368347245e-05,0.04583315346493907,1.723543670476486e-05,1.723543646719932e-05,1.723543650923792e-05,1.723543641650012e-05,0.03989127654045067,1.7235436329651995e-05,0.23624584607641022,lda,20,10,0.5690253317710562
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920s,Geography and Travel,Travel,en,0.08745853649747352,0.032245198813486566,1.213297762136199e-05,1.2132977550221856e-05,1.213297771076362e-05,0.008227309915391341,0.3829281059895883,1.2132977648982529e-05,1.213297763349995e-05,0.08688381192190014,0.20426101328643936,1.213297766172154e-05,0.02760422573367559,1.2132977736035027e-05,1.2132977479278324e-05,0.017171183635487516,1.2132977676578596e-05,0.004803742208615794,1.2132977615704749e-05,0.1482955422216078,lda,20,6,0.3829281059895883
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,5.530973590042734e-05,5.5309735923905205e-05,5.530973524538161e-05,5.53097351252552e-05,5.530973517410129e-05,0.0724239309659689,5.530973602657396e-05,0.038415054592286266,5.530973524983798e-05,5.530973605624738e-05,0.23135948676753396,5.5309735519219886e-05,0.45859239260691975,5.5309735961917766e-05,5.5309734726698524e-05,5.530973561652605e-05,5.530973588858295e-05,0.07095081736690673,5.5309735719108156e-05,0.1274839814022506,lda,20,12,0.45859239260691975
MASTER_00433,_1921_10.txt,"Trip to Hua Kang, A","Fletcher, W. J. B.",1921,1920s,Literature and Language,Literature,en,0.0010204082044321452,0.001020408180932228,0.0010204081774532183,0.001020408178573404,0.0010204081905088392,0.0010204081804743215,0.18173359360805205,0.0010204082000200255,0.0010204081807131916,0.3093614773805457,0.2522492368621073,0.0010204081911551856,0.24032916116578762,0.001020408190049236,0.0010204081634461076,0.0010204081853780352,0.001020408186301462,0.0010204082101442132,0.0010204081726251325,0.0010204081913004874,lda,20,9,0.3093614773805457
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920s,Natural Sciences,Zoology,en,0.028524812021164386,0.5920109379784807,1.5678896535770087e-05,1.5678896581867805e-05,1.5678896521213066e-05,0.04653765527728375,0.03201758992864075,1.5678896472279133e-05,1.5678896397562973e-05,0.03007217244925933,1.5678896580918247e-05,0.27061732779433184,1.567889652938563e-05,1.5678896439692532e-05,1.567889636659064e-05,1.5678896609112335e-05,1.5678896499242746e-05,1.5678896346101287e-05,1.5678896450229205e-05,1.5678896509216566e-05,lda,20,1,0.5920109379784807
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920s,Natural Sciences,Geology,en,1.8456995578896193e-05,0.25336026668883754,1.8456995694729755e-05,1.8456995557361573e-05,0.013039259674619852,0.08045391803811895,0.53142355452233,1.8456995640952565e-05,1.845699554692451e-05,1.845699563763728e-05,1.845699558569776e-05,0.027719639000934344,1.8456995650831137e-05,1.845699558670111e-05,1.8456995473499467e-05,1.8456995594421504e-05,1.8456995680449257e-05,0.06174786317649325,1.8456995569212008e-05,0.032015557955868586,lda,20,6,0.53142355452233
MASTER_00437,_1922_03.txt,"Shuh country, The",Hutson J.,1922,1920s,Arts and Archaeology,Archaeology,en,0.050086247760762447,1.124100738555614e-05,1.1241007389302303e-05,1.1241007300040583e-05,1.1241007374659216e-05,1.1241007414230921e-05,0.14289097329682177,0.13196882819348327,1.1241007829130278e-05,1.1241007482576414e-05,0.113185205456772,1.1241007433887628e-05,1.124100742616245e-05,1.1241007469122407e-05,1.1241007302802051e-05,1.1241007450706022e-05,0.043882256948842686,0.23758224906274114,0.020468290844785193,0.2598010563465334,lda,20,19,0.2598010563465334
MASTER_00349,_1922_04.txt,The Great wall,"Edgar, J. H.",1914,1910s,Natural Sciences,Hydrology,en,3.561253652681868e-05,0.2628214461221697,3.5612536006287014e-05,3.561253606929214e-05,3.561253610403685e-05,3.5612536582962745e-05,0.015873795937392216,0.1638970356531519,3.56125362633404e-05,3.561253653707395e-05,0.05314215277453469,3.561253637120481e-05,3.561253645863814e-05,3.56125363861712e-05,3.561253610495035e-05,3.561253628014437e-05,0.205519585671723,0.27860703976056317,3.561253642447e-05,0.019675981108350026,lda,20,17,0.27860703976056317
MASTER_00440,_1922_05.txt,""" Fir - flower Tablets ""","Ferguson, J. C.",1922,1920s,Literature and Language,Literature,en,0.02120123693121097,2.331002385877088e-05,2.3310023785545564e-05,2.3310023641014187e-05,2.3310023794228658e-05,0.26049848279606325,0.02607993219419641,2.331002374771907e-05,2.3310023668092783e-05,0.04759580617803576,0.06750244641004764,2.3310023780303063e-05,0.26429875059268865,0.014227889297113614,2.3310024264402223e-05,2.3310023790032927e-05,0.08469215124204425,0.04032128029278531,2.3310023751683233e-05,0.17334892382773248,lda,20,12,0.26429875059268865
MASTER_00441,_1922_06.txt,Lan - tsih *,"Hudson, E.",1922,1920s,Literature and Language,Literature,en,4.058441663696814e-05,4.058441633546702e-05,4.05844161711369e-05,4.0584416109068713e-05,4.058441640155179e-05,4.058441640439722e-05,0.13021268351643123,4.058441627890485e-05,4.058441609033976e-05,0.037418988635613146,0.6512220408471422,4.058441645361089e-05,4.0584416598834446e-05,4.058441663414229e-05,0.006277566502936872,4.058441634741438e-05,4.058441691809428e-05,0.058009535752931086,4.0584416197162796e-05,0.11629100291536826,lda,20,10,0.6512220408471422
MASTER_00443,_1922_07.txt,Notes on the coal and Iron Ore deposits of Central Shansi,"Norin, E.",1922,1920s,Natural Sciences,Geology,en,4.016064303735986e-05,0.22934867648045756,0.03566229367796506,4.016064401556621e-05,4.016064338698847e-05,4.0160643588418244e-05,4.016064374266442e-05,4.016064334511494e-05,4.016064304576249e-05,0.6989280380164016,4.01606431994966e-05,4.0160643351062414e-05,4.0160643265307755e-05,4.016064323519216e-05,4.016064273321087e-05,4.016064330062798e-05,4.016064347361585e-05,0.0354184215319062,4.016064314902766e-05,4.016064340011249e-05,lda,20,9,0.6989280380164016
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,2.9994001369409395e-05,2.999400155989403e-05,2.9994001772549837e-05,2.9994001587751003e-05,2.9994001870466416e-05,2.999400153167987e-05,2.99940017046432e-05,2.9994001678986127e-05,0.15527632457910603,0.0010947331141963484,2.999400148710384e-05,2.9994001716237874e-05,2.999400146785851e-05,0.1856299052419678,2.9994001691060585e-05,2.999400143180731e-05,2.9994001534966308e-05,0.6575191330392551,2.999400155381783e-05,2.9994001516452394e-05,lda,20,17,0.6575191330392551
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,0.23224535160727508,2.9886432107603274e-05,2.9886432704728322e-05,0.007906784568279725,0.04714881036674078,2.9886432248696906e-05,0.001352245878207145,2.9886432186370603e-05,2.9886432229070614e-05,0.7108985110969053,2.988643192729037e-05,2.9886432101377904e-05,2.9886431909173477e-05,2.988643219893964e-05,2.9886431928375578e-05,2.9886431962463884e-05,2.988643211362496e-05,2.988643241582952e-05,2.9886432347503652e-05,2.988643221087108e-05,lda,20,9,0.7108985110969053
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,0.005006919077476763,0.3525023932668516,1.3137152233664437e-05,1.3137152174813415e-05,1.3137152157778025e-05,1.3137152093430532e-05,0.17695755179328507,0.01294406175078458,1.313715203851564e-05,0.15717565222322227,1.3137152168845226e-05,0.2952295017586152,1.3137152167772065e-05,1.3137152083785745e-05,1.3137151924008433e-05,1.3137152142348719e-05,1.3137152164891139e-05,1.3137152172259104e-05,1.3137152077936349e-05,1.3137152164407539e-05,lda,20,1,0.3525023932668516
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,1.2683916925043643e-05,1.2683916921106325e-05,1.2683917129320967e-05,1.2683916984658087e-05,1.2683917113901339e-05,1.2683917010866862e-05,1.268391703958452e-05,1.2683916930161443e-05,0.026818973274204082,0.5377535536837172,1.2683916963613522e-05,1.2683917129414085e-05,1.2683916960395821e-05,0.31834825916176906,1.2683916914219783e-05,1.2683916939224223e-05,1.2683916958081653e-05,0.1168762712084402,1.268391698509922e-05,1.2683916964809342e-05,lda,20,9,0.5377535536837172
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.0001072961394522018,0.00010729613861745162,0.00010729613916978997,0.2395265598111627,0.6815458003355641,0.00010729613872197723,0.00010729613976887135,0.00010729613801405405,0.00010729613868881743,0.07710360549726901,0.00010729613819828837,0.00010729614044073296,0.0001072961380456126,0.00010729613823021048,0.00010729613753312722,0.000107296138276766,0.00010729613804815271,0.00010729613824636508,0.00010729613808853454,0.00010729613846326181,lda,20,4,0.6815458003355641
MASTER_00449,_1922_13.txt,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920s,Natural Sciences,Zoology,en,1.0379904579001598e-05,1.0379904599495513e-05,1.0379904637405123e-05,0.9998027818124954,1.037990463264647e-05,1.037990464984643e-05,1.037990460462824e-05,1.0379904615548568e-05,1.0379904626817198e-05,1.0379904601032461e-05,1.0379904560932554e-05,1.037990475852342e-05,1.037990455313985e-05,1.0379904589564033e-05,1.0379904598212875e-05,1.0379904582417169e-05,1.0379904578755302e-05,1.03799045733396e-05,1.0379904590163526e-05,1.0379904573210624e-05,lda,20,3,0.9998027818124954
MASTER_00432,_1922_14.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,3.9401104131671355e-05,0.1367976737476695,3.9401103752569454e-05,3.940110360187066e-05,3.940110365817222e-05,0.0938448249278898,3.940110394117659e-05,3.940110394662802e-05,3.940110365619126e-05,3.9401104076773056e-05,0.02375691351340692,3.940110377925396e-05,0.5627341993943276,3.9401103947118245e-05,3.940110343382458e-05,3.9401104173822506e-05,3.9401103951759355e-05,3.9401103943299766e-05,3.940110377366448e-05,0.18227537185893852,lda,20,12,0.5627341993943276
MASTER_00451,_1923-1924_01.txt,"Snowstorm, A","Budd, C.",1923,1920s,Literature and Language,Literature,en,0.0002777777852918519,0.0002777777830941353,0.00027777778377895476,0.00027777778111674376,0.00027777778248409314,0.0002777777829253915,0.18089343689795295,0.0002777777827400493,0.0002777777811464612,0.029452759012980397,0.22181222082889307,0.00027777778609788936,0.27564110520528035,0.00027777778780312964,0.0002777777786836838,0.0002777777832028034,0.00027777778370139154,0.00027777778277250523,0.0002777777813334737,0.2880338113087207,lda,20,19,0.2880338113087207
MASTER_00452,_1923-1924_02.txt,Chu - goh Leang and the arrows,"Jamieson, C. A.",1923,1920s,Literature and Language,Literature,en,4.9019609162948545e-05,4.90196089596193e-05,4.901960871731088e-05,4.901960815841751e-05,4.901960847456054e-05,4.901960846130178e-05,0.15866928633802044,4.901960868246923e-05,4.9019608319952055e-05,0.05449785532588518,0.6447359118576111,4.901960875819267e-05,0.028049750495921854,4.901960864008319e-05,4.901961030202241e-05,4.901960905859298e-05,0.008069110346446785,0.08672186477419293,4.901961088942434e-05,0.018618965945336744,lda,20,10,0.6447359118576111
MASTER_00454,_1923-1924_03.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0016666667518620325,0.0016666667046598607,0.0016666666815872814,0.0016666666829955746,0.0016666667194704624,0.1359442512344129,0.0016666666966497763,0.0016666666948186018,0.0016666666886732589,0.19663816645878643,0.0016666667071911,0.001666666681305069,0.6390842483347152,0.0016666667251521096,0.0016666666674970646,0.0016666666988771385,0.0016666667264804576,0.001666666740973958,0.001666666693640984,0.0016666667102507532,lda,20,12,0.6390842483347152
MASTER_00455,_1923-1924_04.txt,"Night in the mountains, A","Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0005319149092781084,0.0005319149008457152,0.000531914901426713,0.0005319149031106529,0.0005319149051328909,0.0005319148968432248,0.26531539863928294,0.000531914904835291,0.0005319149035796498,0.0005319149165379997,0.22446117744637104,0.019679083595041547,0.34768137294861573,0.0005319149115476844,0.0005319148997783329,0.000531914901178821,0.0005319149087760421,0.0398473788291076,0.0005319149056608347,0.09556877987304913,lda,20,12,0.34768137294861573
MASTER_00456,_1923-1924_05.txt,Hsuan - tsang and modern research,"Stael - Holstein, Baron A. von",1923,1920s,Religion and Philosophy,Buddhism,en,3.255208391752575e-05,0.3116856707961027,3.2552083822019126e-05,3.255208376317749e-05,3.2552083766350094e-05,0.09874186349334349,3.2552084147061385e-05,0.14134317020277587,3.2552083946874364e-05,3.255208386611723e-05,0.055619706919802205,3.25520838618095e-05,0.1756276364155696,3.2552083916482015e-05,3.255208343149565e-05,3.255208404737848e-05,0.03562445496593859,0.01488776869305033,3.255208381249066e-05,0.1660791035071185,lda,20,1,0.3116856707961027
MASTER_00457,_1923-1924_06.txt,The Shuh country,Hutson J.,1923,1920s,Arts and Archaeology,Archaeology,en,0.03936000615084891,1.0377750291462811e-05,1.0377750249644273e-05,1.0377750280649563e-05,1.037775040597399e-05,1.037775026928452e-05,0.09360637133946804,1.0377750310242553e-05,1.0377750593578064e-05,1.0377750341191555e-05,0.5095114615997558,1.037775028446142e-05,0.10402642292582531,1.0377750360171739e-05,1.0377750193484598e-05,1.0377750309390008e-05,0.014314005652117595,0.16691052431348563,1.037775031683924e-05,0.07213629726429227,lda,20,10,0.5095114615997558
MASTER_00458,_1923-1924_07.txt,"Culture, the basis of Chinese art","Ferguson, J. C.",1923,1920s,Arts and Archaeology,Art,en,2.720348257603641e-05,0.13398587294458794,2.7203482383307103e-05,2.7203482279760612e-05,2.7203482557992084e-05,0.0630409650644479,2.7203482501337723e-05,2.720348257574921e-05,2.7203482357270043e-05,0.010525414043068356,2.7203482697017058e-05,2.7203482464949645e-05,0.567487894879733,2.72034827033115e-05,2.7203482265663182e-05,2.7203482637715208e-05,2.7203482754253094e-05,0.013149500764985252,2.720348251000718e-05,0.21142950354791337,lda,20,12,0.567487894879733
MASTER_00459,_1923-1924_08.txt,Science in old China *,"Chatley, H.",1923,1920s,Natural Sciences,Science,en,0.01716190258187888,0.2726350471796068,0.010654541952194216,2.2552999943872052e-05,2.2553000247340504e-05,0.0786177162286381,0.02128560342088034,2.2553000050657696e-05,2.2553000062863322e-05,0.00896801674075374,2.2552999941766623e-05,2.2553000103854997e-05,0.32344367719954237,2.2553000134186576e-05,2.2553000435051215e-05,2.25530000689933e-05,0.1623780870039344,0.07120627767664024,2.25529999288472e-05,0.03342360001501338,lda,20,12,0.32344367719954237
MASTER_00460,_1923-1924_09.txt,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,"Fischer, E. S.",1923,1920s,Geography and Travel,Travel,en,0.0010227902839196924,0.026550326590753712,7.046223394433684e-06,7.046223450483647e-06,7.046223358019968e-06,0.005471098942465477,0.5036315749594711,0.057886660515818804,7.046223332427836e-06,7.04622335355922e-06,0.050088573966274905,7.046223390456589e-06,7.0462233995281355e-06,7.046223328543254e-06,7.0462233066498225e-06,7.046223400994206e-06,7.046223379802537e-06,0.04873821366152784,7.046223364587263e-06,0.30652620639930905,lda,20,6,0.5036315749594711
MASTER_00461,_1923-1924_10.txt,A page of ancient Chinese history,"Darroch, J.",1923,1920s,History and Chronology,Biography,en,0.01743472574406291,1.8566654768634617e-05,1.8566654609692012e-05,1.8566654539948454e-05,1.85666548132092e-05,0.024028086739414763,0.010356000327952615,0.07240604066176462,1.8566654766184236e-05,1.8566654649849817e-05,0.5175448495181548,1.8566654794377843e-05,0.06321256214847412,0.00355276929391075,1.8566654433481715e-05,0.03112665820403286,0.09476433099716447,0.14170089457097998,1.8566654603921556e-05,0.023705981902108906,lda,20,10,0.5175448495181548
MASTER_00462,_1923-1924_11.txt,"Preliminary notes on the literary background of the "" Great River ""","Ayscough, F. W.",1923,1920s,Geography and Travel,Travel,en,0.015096855696497645,1.2269938925878021e-05,1.2269939050406118e-05,1.2269938807361636e-05,1.2269938829634089e-05,0.01670126301749408,0.21335730238600054,0.007668328428944358,1.2269938796677114e-05,0.012370798526922142,0.2506444560512478,1.2269938912132233e-05,0.057230769193053574,1.2269938906300605e-05,1.2269938751361145e-05,1.2269938915435391e-05,0.006453337491137421,0.20756029394208425,1.2269938904373122e-05,0.2127938958778187,lda,20,10,0.2506444560512478
MASTER_00463,_1923-1924_12.txt,"Religion of the Ch'iang, The *","Torrance, T.",1923,1920s,Religion and Philosophy,Religion,en,0.18221923505034446,0.03954325123572419,1.7129154053023737e-05,1.712915452234964e-05,1.7129154268134605e-05,1.712915420683387e-05,0.023714839263662045,1.712915417398416e-05,1.7129154131027163e-05,0.0031655026118408217,0.24715796573122123,1.7129154214878055e-05,0.14573178686423352,1.712915428657372e-05,1.7129153880371778e-05,1.7129154254289383e-05,0.028290055326482395,0.012005662330355868,1.712915408383326e-05,0.31798328089006017,lda,20,19,0.31798328089006017
MASTER_00454,_1923-1924_13.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.22043851556941813,2.6567481943914157e-05,0.009745723680233416,2.6567481886256706e-05,0.023864658778822864,2.6567481954463177e-05,2.6567482073820222e-05,2.656748188379929e-05,2.6567481831234543e-05,0.7455260222608847,2.6567481767081454e-05,2.656748199793577e-05,2.656748185584055e-05,2.656748189360096e-05,2.6567481464306827e-05,2.6567481892826334e-05,2.656748190431637e-05,2.6567482405943237e-05,2.6567481797927795e-05,2.6567482087456762e-05,lda,20,9,0.7455260222608847
MASTER_00465,_1923-1924_15.txt,Bishop Della Chiesa and the story of his lost grave *,"Heeren, J. J.",1923,1920s,Religion and Philosophy,Christianity,en,1.839587961771047e-05,0.08465385342259016,0.004345336116010357,0.134521287228458,1.8395879581438374e-05,0.11070193592682352,1.839587972699347e-05,0.005711457764569479,1.8395879786755227e-05,1.8395879715428497e-05,0.5132646306478358,1.8395879610905295e-05,0.031839933825904394,1.8395879644696296e-05,0.01668370412791233,0.02203281493111535,0.005292653268348466,1.8395879658026836e-05,0.0458276674368172,0.024977558266272945,lda,20,10,0.5132646306478358
MASTER_00466,_1923-1924_16.txt,Some similarities in Chinese and ancient Egyptian culture,"Kliene, C.",1923,1920s,Anthropology and Social Customs,Ethnology,en,0.13339125087407408,0.11839889481249574,1.1759172388166146e-05,0.004253189440940899,1.175917247101501e-05,1.1759172371058643e-05,0.003217119886818405,1.1759172445587778e-05,1.1759172353847335e-05,1.1759172442810598e-05,0.050185353988271744,0.007397924964190286,0.24877780872155622,0.004119799954988625,0.0013830711553493552,1.1759172396605821e-05,0.3042128630655804,0.02006134496112255,0.009393323998862023,0.09512573996888063,lda,20,16,0.3042128630655804
MASTER_00468,_1923-1924_17.txt,How tonnage was measured in ancient China,"Morgan, E.",1923,1920s,Anthropology and Social Customs,Manners and customs,en,0.02108386412561154,0.02205171867290552,1.5822785149596145e-05,0.0632197616387176,1.582278524956437e-05,0.005122867953524359,0.029005324873751716,1.582278523869106e-05,1.5822785067749205e-05,0.006624219435737589,1.5822785192450242e-05,0.004805366432708423,0.8024167021946605,1.5822785205162018e-05,1.5822784988379144e-05,0.01479569278131917,1.582278516982248e-05,0.008867293568822949,1.5822785095425667e-05,0.021864783255883525,lda,20,12,0.8024167021946605
MASTER_00470,_1923-1924_18.txt,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920s,Religion and Philosophy,Religion,en,0.0001010101029062195,0.6434090731393428,0.00010101010375495075,0.00010101010163624583,0.00010101010179635413,0.00010101010259674198,0.00010101010223873717,0.00010101010185734211,0.00010101010201585187,0.00010101010224715898,0.0001010101030767663,0.00010101010148670456,0.35477274501999506,0.00010101010174180581,0.00010101010218465951,0.00010101010290221419,0.0001010101023151417,0.0001010101016605716,0.00010101010195174133,0.00010101010229293454,lda,20,1,0.6434090731393428
MASTER_00471,_1923-1924_19.txt,Chinese composite deities,"Werner, E. T. C.",1923,1920s,Religion and Philosophy,Religion,en,0.2089897588197963,0.14744498599093667,1.6518004840374666e-05,1.6518004896596824e-05,1.6518004888358453e-05,1.6518004918128865e-05,1.6518004934634068e-05,1.6518004939460035e-05,1.6518004868353676e-05,1.6518005069299865e-05,0.034289462633958406,1.6518005212794074e-05,0.3531257643125137,0.009133823983302416,1.6518004723111062e-05,1.6518004954908845e-05,0.11694917906942823,0.0825078256672727,1.651800488514027e-05,0.04736098346366056,lda,20,12,0.3531257643125137
MASTER_00472,_1923-1924_20.txt,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Ethnology,en,2.6497085956293682e-05,0.9633016971946938,2.649708586385383e-05,2.649708563013599e-05,2.6497085797693064e-05,2.6497085927753757e-05,2.649708583586607e-05,2.6497085772082718e-05,2.6497085623880067e-05,0.023701842193345167,2.6497085754136018e-05,0.012546010154204458,2.649708578198651e-05,2.6497085665638026e-05,2.6497085414243506e-05,2.6497085793103728e-05,2.6497085741094906e-05,2.649708578217554e-05,2.649708557781021e-05,2.6497085838774505e-05,lda,20,1,0.9633016971946938
MASTER_00473,_1923-1924_21.txt,Southern Migration of the Sung Dynasty,"Ferguson, J. C.",1924,1920s,Anthropology and Social Customs,Ethnology,en,1.939488003763975e-05,0.05144155348852969,1.9394880092227392e-05,1.9394879940405067e-05,1.939488004077828e-05,0.009296715153860984,1.9394880152182515e-05,0.18255960724903222,1.939488001194286e-05,1.9394880069915843e-05,0.3834882315894196,1.939488015869709e-05,0.02889154107668359,1.9394880114407732e-05,1.9394879877100075e-05,0.061044965975579325,1.9394880208649665e-05,0.2830252520255099,1.9394880420950406e-05,1.9394880259965814e-05,lda,20,10,0.3834882315894196
MASTER_00474,_1923-1924_22.txt,Was Chu Hsi a materialist ?,"Warren, G. G.",1924,1920s,Religion and Philosophy,Philosophy,en,1.8274854107100504e-05,1.827485420031986e-05,1.827485399570148e-05,1.827485419892271e-05,1.8274853970633043e-05,0.16052049860031875,1.8274854103405034e-05,1.8274854142334076e-05,1.8274854108517e-05,1.82748541313414e-05,1.8274854138684004e-05,1.8274854011463515e-05,0.8120485722471926,1.82748541554646e-05,0.004469837624533221,1.827485411236849e-05,1.8274854247656487e-05,0.016777669205244473,0.005909299510921968,1.827485416502082e-05,lda,20,12,0.8120485722471926
MASTER_00475,_1923-1924_23.txt,"Dead Hand in China, The","Chatley, H.",1924,1920s,Anthropology and Social Customs,Folklore,en,0.08884546375899466,0.17994072960679858,1.9669551789747806e-05,1.9669552132930133e-05,1.9669551847568328e-05,0.031777371211760747,0.0072228856378666545,1.9669551912165117e-05,1.9669551957246863e-05,1.966955190147751e-05,0.024188004041401263,1.966955297037655e-05,0.2252982809827407,1.9669552071016622e-05,1.9669552395653153e-05,1.9669551988347257e-05,0.13596513779619404,0.052040553035675896,1.966955194540897e-05,0.2545052088556555,lda,20,19,0.2545052088556555
MASTER_00476,_1923-1924_24.txt,Origin and history of the irrigation work of the Chengtu Plain,"Torrance, T.",1924,1920s,Natural Sciences,Agriculture,en,4.651162879397736e-05,4.6511629064173076e-05,4.6511628608500365e-05,4.6511628191296035e-05,4.6511628621630846e-05,4.651162916373987e-05,0.3821620749226017,0.04793378719378133,4.651162843494761e-05,4.651162867720936e-05,0.04116063942969903,4.651162848808147e-05,0.10298094201637725,4.651162900272379e-05,0.0174113204979769,4.651162889620516e-05,0.13011415977605864,0.2776324249898854,4.651162868143197e-05,4.65116289959174e-05,lda,20,6,0.3821620749226017
