master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00017,1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,0.00013465711166214234,0.09581120920285985,0.08308176142828619,0.8204340341570083,0.00013460886710987791,0.0001345626416616857,0.00013464393986966944,0.00013452265154213406,lda,8,3,0.8204340341570083
MASTER_00012,1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850s,Natural Sciences,Hydrology,en,4.500208466139875e-05,0.02842087758181132,0.15749761476857685,4.498126944722335e-05,4.497648269098044e-05,4.497729135552294e-05,0.8138566118647599,4.4958656696832335e-05,lda,8,6,0.8138566118647599
MASTER_00014,1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,0.19124280642995323,0.38495753249853043,0.24282931254099235,8.441509420887498e-05,0.17261396058845627,0.008102954932240254,8.451139978482341e-05,8.450651583382376e-05,lda,8,1,0.38495753249853043
MASTER_00024,1859_11.txt,Sketches of the Miau - tsze,"Bridgman, E. C.",1859,1850s,Anthropology and Social Customs,Ethnology,en,0.20763757624770127,0.6105028399210845,2.3122372626007158e-05,0.08000388764610288,2.3114344950355775e-05,0.10176321246167605,2.3130542245895718e-05,2.31164636131109e-05,lda,8,1,0.6105028399210845
MASTER_00018,1860_01.txt,The Small Chinese Lark,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,0.00014612098808932246,0.37754450890141034,0.04069264840816224,0.5810325212131406,0.00014610330335504794,0.00014601229280031454,0.00014609229157107394,0.0001459926014710117,lda,8,3,0.5810325212131406
MASTER_00019,1860_02.txt,On the Banishment of Criminals in China,"Macgowan, D. J.",1859,1850s,"Politics, Government, and Law",Law,en,0.6001488132942202,0.363710413049282,0.035621699045654986,0.00010377161650302244,0.00010384792314597515,0.00010385212762206012,0.00010379218367146283,0.00010381075990032536,lda,8,0,0.6001488132942202
MASTER_00020,1860_03.txt,Cotton in China,"Robertson, D. B.",1859,1850s,Natural Sciences,Agriculture,en,0.4991175749429492,0.17961228938070656,0.013457877247465933,0.10930907345790203,0.047467558588042844,0.06146325054734294,0.08944259622778393,0.00012977960780658033,lda,8,0,0.4991175749429492
MASTER_00022,1860_04.txt,A Sketch of the Tauist Mythology in its modern form,"Edkins, J.",1859,1850s,Anthropology and Social Customs,Mythology,en,0.0001230755081928665,0.6517601144843219,0.00012309418461805402,0.00012308557010751902,0.00012311368296311678,0.3475013420215521,0.00012309447935974444,0.00012308006888455523,lda,8,1,0.6517601144843219
MASTER_00023,1860_05.txt,Narrative of the American Embassy to Peking,"Williams, S. W.",1859,1850s,History and Chronology,"History, Modern (20th century)",en,0.08152396340931423,0.7891150019028493,0.08445674009351961,2.0371216165535896e-05,0.040130449448753984,2.037151558847296e-05,0.004712723030713091,2.0379383095681052e-05,lda,8,1,0.7891150019028493
MASTER_00021,1860_06.txt,"Meteorological tables, from observations made in Japan",,1859,1850s,Natural Sciences,Meteorology,en,0.0004619326216977769,0.12001064283884617,0.7625922720217383,0.00046187931953585324,0.11508782064315719,0.00046194602194583537,0.00046174425367167935,0.0004617622794071982,lda,8,2,0.7625922720217383
