master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,model,K,dominant_topic,dominant_topic_weight
MASTER_00154,1878_01.txt,On the Stone figures at Chinese tombs and the offering of living sacrifices,"Mayers, W. F.",1877,1870s,Anthropology and Social Customs,Manners and customs,en,0.17577185918302218,0.0024083184405771377,0.1418688320443389,0.4738131440795642,0.0026920997928078136,0.025224012806113624,0.12938284556969454,0.0,0.0,0.04883888808388165,nmf,10,3,0.4738131440795642
MASTER_00155,1878_02.txt,The Comparative study of Chinese dialects,"Parker, E. H.",1877,1870s,Literature and Language,Literature,en,0.0,0.0,0.3071353574632158,0.5672504769602842,0.09302754158320292,0.027765746273727163,0.00482087771956997,0.0,0.0,0.0,nmf,10,3,0.5672504769602842
MASTER_00156,1878_03.txt,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870s,Natural Sciences,Meteorology,en,0.0,0.055030908535546444,0.0,0.1522313888122522,0.43514773205760304,0.0,0.017093255171280283,0.17532767949366918,0.1651690359296489,0.0,nmf,10,4,0.43514773205760304
MASTER_00157,1878_04.txt,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870s,Natural Sciences,Astronomy,en,0.0,0.0,0.262973905117567,0.02145215136480907,0.193410047226944,0.1690629017513645,0.35310099453931526,0.0,0.0,0.0,nmf,10,6,0.35310099453931526
MASTER_00158,1878_05.txt,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870s,Religion and Philosophy,Religion,en,0.027921694488063347,0.0,0.0,0.1461021585455094,0.0,0.001955924223621243,0.7535398752386201,0.0,0.0,0.07048034750418594,nmf,10,6,0.7535398752386201
MASTER_00159,1878_06.txt,The Climate of Eastern Asia,"Fritsche, H.",1877,1870s,Natural Sciences,Meteorology,en,0.0,0.07733217336584516,0.0,0.0,0.4935316302734023,0.01358547501765966,0.04125920329505693,0.37429151804803595,0.0,0.0,nmf,10,4,0.4935316302734023
,1880_01.txt,,,1880,1880s,,,en,0.0,0.07643927188504697,0.0,0.3011126646335096,0.0,0.0,0.43815641875544487,0.1842916447259985,0.0,0.0,nmf,10,6,0.43815641875544487
MASTER_00165,1880_02.txt,Rock inscriptions at the north side of Yentai Hill *,"Rhein, J.",1879,1870s,Arts and Archaeology,Antiquities,en,0.0,0.34657758406648786,0.0,0.5974645260922307,0.0,0.0,0.044587532190365826,0.0,0.011370357650915743,0.0,nmf,10,3,0.5974645260922307
MASTER_00167,1880_03.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.0,0.0,0.04694685196925978,0.06751988873383186,0.6290905348481798,0.057029691334888215,0.04563093038215221,0.011070691032794774,0.14271141169889334,0.0,nmf,10,4,0.6290905348481798
MASTER_00167,1880_04.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.0,0.0,0.04932655539252892,0.02304555263829963,0.7722396732447188,0.06901222340616546,0.059373255131658954,0.027002740186628328,0.0,0.0,nmf,10,4,0.7722396732447188
MASTER_00179,1883_01.txt,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880s,History and Chronology,History,en,0.0,0.08438856532082503,0.0098527406221863,0.06049841192589093,0.0,0.0,0.6748541423715256,0.16081722454424582,0.00958891521532634,0.0,nmf,10,6,0.6748541423715256
MASTER_00180,1883_02.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.42397018692152877,0.0,0.0697409660742853,0.051876402985110086,0.0,0.02897450129655864,0.21466224767371692,0.0994856512621054,0.11129004378669496,0.0,nmf,10,0,0.42397018692152877
MASTER_00181,1883_03.txt,Researches into the geology of Formosa *,"Kleinwachter, G.",1883,1880s,Natural Sciences,Geology,en,0.0,0.8918034511702958,0.0,0.0,0.07615343135014399,0.0,0.032043117479560165,0.0,0.0,0.0,nmf,10,1,0.8918034511702958
MASTER_00182,1883_04.txt,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880s,Geography and Travel,Travel,fr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nmf,10,5,1.0
