master_id,filename,title,year,decade,L1,L2,model_include,model_exclusion_reason,model_unigram_count_before_df,model_token_count_before_df,model_token_count_after_df,cleaned_full_text_path,analysis_text_path
MASTER_00488,_1925_05.txt,"Springs of Tsinanfu, The",1925,1920s,Natural Sciences,Geology,True,,957,2868,754,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_05.txt
MASTER_00489,_1925_06.txt,Shantung foraminifera,1925,1920s,Natural Sciences,Zoology,True,,603,1806,456,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_06.txt
MASTER_00640,_1925_07.txt,Jehol,1940,1940s,Geography and Travel,Geography,True,,1095,3282,899,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_07.txt
MASTER_00491,_1925_08.txt,Some new light on the life and times of Bishop Della Chiesa,1925,1920s,Religion and Philosophy,Religion,True,,3320,9957,2524,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_08.txt
MASTER_00492,_1925_09.txt,"Stories in Chinese paintings, I",1925,1920s,Literature and Language,Literature,True,,3717,11148,3297,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_09.txt
MASTER_00493,_1925_10.txt,Rebuttal notes on chinese religion and dynastic tombs,1925,1920s,Religion and Philosophy,China--Religion,True,,2539,7614,2065,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_10.txt
MASTER_00494,_1925_11.txt,"Critical review of Chalfant's notes upon the "" Shuo Wen """,1925,1920s,Literature and Language,East Asian languages,False,review,2118,6351,2133,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_11.txt
MASTER_00495,_1925_12.txt,Notes on Chinese Mohammedan Literature,1925,1920s,Religion and Philosophy,Islam,True,,8009,24024,7078,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1925_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1925_12.txt
MASTER_00496,_1926-1927_01.txt,Flood and famine in North China,1926,1920s,Natural Sciences,Geology,True,,2700,8097,2287,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_01.txt
MASTER_00497,_1926-1927_02.txt,"Map of China in the making, A",1926,1920s,Geography and Travel,Geography,True,,1519,4554,1175,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_02.txt
MASTER_00498,_1926-1927_03.txt,"Tibetan and his environment : an interpretation, The",1926,1920s,Geography and Travel,Geography,True,,4025,12072,3056,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_03.txt
MASTER_00499,_1926-1927_04.txt,League of nations in ancient China,1926,1920s,History and Chronology,"History | History, Ancient",True,,1141,3420,928,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_04.txt
MASTER_00500,_1926-1927_05.txt,General survey of standard Chinese histories,1926,1920s,Geography and Travel,Asia,True,,1988,5961,1762,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_05.txt
MASTER_00501,_1926-1927_06.txt,"Yen Hsi Chai, a 17th century philosopher",1926,1920s,Religion and Philosophy,Philosophy,True,,3599,10794,3105,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_06.txt
MASTER_00502,_1926-1927_07.txt,"Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,1920s,History and Chronology,Biography,True,,3385,10152,2871,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_07.txt
MASTER_00503,_1926-1927_08.txt,Chinese fresh water sponges,1926,1920s,Natural Sciences,Zoology,True,,2256,6765,1680,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_08.txt
MASTER_00505,_1926-1927_09.txt,Northern Tungus migrations in the Far East,1926,1920s,Anthropology and Social Customs,Ethnology,True,,12595,37782,9929,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_09.txt
MASTER_00506,_1926-1927_10.txt,Corrections and additions to the list of the birds of Chihli Province,1926,1920s,Natural Sciences,Zoology,False,list,1845,5532,1084,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_10.txt
MASTER_00507,_1926-1927_11.txt,"Postscript on tomb - destruction, A",1926,1920s,Arts and Archaeology,Antiquities,True,,636,1905,504,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_11.txt
MASTER_00508,_1926-1927_12.txt,Some notes on the remains of a phallic shrine in Japan,1926,1920s,Arts and Archaeology,Antiquities,True,,239,714,179,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_12.txt
MASTER_00509,_1926-1927_13.txt,"Siege of Saianfu and the murder of Achmach Bailo, The",1927,1920s,Geography and Travel,Asia,True,,4776,14325,3938,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_13.txt
MASTER_00509,_1926-1927_14.txt,"Siege of Saianfu and the murder of Achmach Bailo, The",1927,1920s,Geography and Travel,Asia,False,short_after_stopwords_lt_120,18,51,17,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_14.txt
MASTER_00510,_1926-1927_15.txt,Political parties of the Northern Sung Dynasty,1927,1920s,"Politics, Government, and Law",Political science,True,,3450,10347,3001,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_15.txt
MASTER_00511,_1926-1927_16.txt,Mei Lan - Fang (the man and his art),1927,1920s,Literature and Language,Literature,True,,2259,6774,1768,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_16.txt
MASTER_00512,_1926-1927_17.txt,"Motives of Chinese art, The",1927,1920s,Arts and Archaeology,Art,True,,2064,6189,1618,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_17.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_17.txt
,_1926-1927_18.txt,,1926,1920s,,,True,,146,435,98,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_18.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_18.txt
,_1926-1927_19.txt,,1926,1920s,,,False,short_after_stopwords_lt_120,82,243,67,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_19.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_19.txt
MASTER_00514,_1926-1927_20.txt,"Genus gueldenstaedtia (leguminoseae), The",1927,1920s,Natural Sciences,Zoology,True,,7550,22647,5286,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_20.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_20.txt
MASTER_00515,_1926-1927_21.txt,Chou - kung ; The Duke of Chou,1927,1920s,History and Chronology,Biography,True,,3161,9480,2731,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_21.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_21.txt
MASTER_00516,_1926-1927_22.txt,Some contributions to the anthropology of the buriats,1927,1920s,Anthropology and Social Customs,Ethnology,True,,2058,6171,1297,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_22.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_22.txt
,_1926-1927_23.txt,,1926,1920s,,,True,,2212,6633,1784,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1926-1927_23.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1926-1927_23.txt
MASTER_00518,_1928-1929_01.txt,Three score years and ten,1928,1920s,"Politics, Government, and Law","Associations, institutions, etc.",True,,3229,9684,2717,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_01.txt
MASTER_00519,_1928-1929_02.txt,"Jews of Honan, The",1928,1920s,Geography and Travel,Geography,True,,4447,13338,3444,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_02.txt
MASTER_00520,_1928-1929_03.txt,Shapes of porcelain vessels,1928,1920s,Arts and Archaeology,Porcelain,True,,1651,4950,1357,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_03.txt
MASTER_00521,_1928-1929_04.txt,The Great Wall of China,1928,1920s,Geography and Travel,Geography,True,,3243,9726,2706,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_04.txt
MASTER_00522,_1928-1929_05.txt,"Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,1920s,"Politics, Government, and Law",Political science,True,,5600,16797,4678,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_05.txt
MASTER_00523,_1928-1929_06.txt,Chinese foot measures of the past nineteen centuries,1928,1920s,Anthropology and Social Customs,Folklore,True,,2398,7191,2118,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_06.txt
MASTER_00524,_1928-1929_07.txt,"A German translation of the Hsi Hsiang Chi, A review",1928,1920s,Literature and Language,Literature,False,review,579,1734,334,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_07.txt
MASTER_00525,_1928-1929_08.txt,"Place of Music in the Platonic and Confucian systems of moral education, The",1928,1920s,Education,Education,True,,3116,9345,2402,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_08.txt
MASTER_00526,_1928-1929_09.txt,"Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,1920s,Natural Sciences,Geology,True,,4079,12234,3041,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_09.txt
MASTER_00527,_1928-1929_10.txt,Early Christianity in Japan,1928,1920s,Religion and Philosophy,Religion,True,,3328,9981,2575,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_10.txt
MASTER_00528,_1928-1929_11.txt,"Origin of the Chinese priesthood, The",1928,1920s,Religion and Philosophy,China--Religion,True,,1991,5970,1547,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_11.txt
MASTER_00529,_1928-1929_12.txt,Contributions from the Herbarium of the Shantung Christian University,1928,1920s,Natural Sciences,Botany,True,,3180,9537,2309,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_12.txt
MASTER_00530,_1928-1929_13.txt,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,1920s,History and Chronology,Biography,False,list,2073,6216,1816,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_13.txt
MASTER_00531,_1928-1929_14.txt,"K'u Yuan, his life and poems",1928,1920s,Literature and Language,Literature,True,,3429,10284,2780,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_14.txt
MASTER_00532,_1928-1929_15.txt,"Kite's message, The",1928,1920s,Literature and Language,Literature,True,,274,819,222,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_15.txt
MASTER_00533,_1928-1929_16.txt,"Murder of Achmach Bailo, The",1928,1920s,Geography and Travel,Asia,True,,222,663,186,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_16.txt
MASTER_00534,_1928-1929_17.txt,Some types of Chinese historical thought,1929,1920s,Geography and Travel,Asia,True,,3512,10533,2885,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_17.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_17.txt
MASTER_00535,_1928-1929_18.txt,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,1920s,Religion and Philosophy,China--Religion,True,,3615,10842,3068,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_18.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_18.txt
MASTER_00536,_1928-1929_19.txt,"Mohammedans of China : when, and how they first came, The",1929,1920s,Religion and Philosophy,Islam,True,,5783,17346,4766,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_19.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_19.txt
MASTER_00537,_1928-1929_20.txt,Did ancient Chinese culture come from Egypt ?,1929,1920s,Anthropology and Social Customs,Ethnology,True,,718,2151,581,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1928-1929_20.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1928-1929_20.txt
