L2,rank,term,tfidf_score,raw_count,document_count,document_frequency
Military art and science,23,nan,0.007556264022086906,11,1,0.5
Military art and science,24,ling,0.007556264022086906,11,1,0.5
Military art and science,25,land,0.007556264022086906,11,1,0.5
Chemistry,1,chemical,0.0357927786499215,51,2,1.0
Chemistry,2,oil,0.029579303933398866,33,1,0.5
Chemistry,3,industry,0.02778661884652621,31,1,0.5
Chemistry,4,clay,0.024201248672780888,27,1,0.5
Chemistry,5,kwangtung,0.022408563585908235,25,1,0.5
Chemistry,6,salt,0.01820845484188715,16,1,0.5
Chemistry,7,lead,0.018007415516814014,25,2,1.0
Chemistry,8,wine,0.01792685086872659,20,1,0.5
Chemistry,9,red,0.016903866809881846,23,2,1.0
Chemistry,10,rice,0.01675359415021069,26,2,1.0
Chemistry,11,alcohol,0.016134165781853928,18,1,0.5
Chemistry,12,iron,0.015678447492357268,20,2,1.0
Chemistry,13,sulphate,0.01479436955903331,13,1,0.5
Chemistry,14,bricks,0.014341480694981269,16,1,0.5
Chemistry,15,kiln,0.014341480694981269,16,1,0.5
