model,K,anchor_strength,topic_id,rank,word,weight
corex_unanchored,30,,16,12,others,0.1654473671869489
corex_unanchored,30,,16,13,day,0.16243717810207153
corex_unanchored,30,,16,14,fell,0.15941136253230442
corex_unanchored,30,,16,15,began,0.15636398667240448
corex_unanchored,30,,16,16,led,0.15170889432949958
corex_unanchored,30,,16,17,sight,0.14561455912958188
corex_unanchored,30,,16,18,thing,0.14486495865633064
corex_unanchored,30,,16,19,turned,0.14138164612136378
corex_unanchored,30,,16,20,doubt,0.1412152974359358
corex_unanchored,30,,17,1,imperial,0.27500576459181786
corex_unanchored,30,,17,2,capital,0.2267831252678118
corex_unanchored,30,,17,3,military,0.22451986728506435
corex_unanchored,30,,17,4,officers,0.22440412539264531
corex_unanchored,30,,17,5,official,0.21686862557932945
corex_unanchored,30,,17,6,office,0.20826688259579945
corex_unanchored,30,,17,7,private,0.18256946367880483
corex_unanchored,30,,17,8,governor,0.1700966066793006
corex_unanchored,30,,17,9,empire,0.16296648704303546
corex_unanchored,30,,17,10,public,0.15839742078051694
corex_unanchored,30,,17,11,officials,0.15818672929922145
corex_unanchored,30,,17,12,provinces,0.1575619355971743
corex_unanchored,30,,17,13,civil,0.1524084930182962
corex_unanchored,30,,17,14,palace,0.15008394617477133
corex_unanchored,30,,17,15,reign,0.14996403999354385
corex_unanchored,30,,17,16,service,0.14671537768870468
corex_unanchored,30,,17,17,cities,0.14473362729555556
corex_unanchored,30,,17,18,post,0.14286152440737915
corex_unanchored,30,,17,19,viceroy,0.1379533012037274
corex_unanchored,30,,17,20,province,0.13664441936731636
corex_unanchored,30,,18,1,trade,0.21522423720881684
corex_unanchored,30,,18,2,per,0.18316478199016667
corex_unanchored,30,,18,3,price,0.17526342317951182
corex_unanchored,30,,18,4,merchants,0.12176927353416632
corex_unanchored,30,,18,5,quantity,0.1214101646579676
corex_unanchored,30,,18,6,canton,0.11668129468752818
corex_unanchored,30,,18,7,commerce,0.11609517981059934
corex_unanchored,30,,18,8,supply,0.11565975737823846
corex_unanchored,30,,18,9,commercial,0.11355469952908119
corex_unanchored,30,,18,10,tael,0.1127209020967748
corex_unanchored,30,,18,11,cost,0.10940338977876067
corex_unanchored,30,,18,12,england,0.10805466058033374
corex_unanchored,30,,18,13,produce,0.10562978492914281
corex_unanchored,30,,18,14,information,0.1029192498037547
corex_unanchored,30,,18,15,industry,0.10179936015763326
corex_unanchored,30,,18,16,hongkong,0.09962871316678461
corex_unanchored,30,,18,17,enterprise,0.09784480884356135
corex_unanchored,30,,18,18,taels,0.09752915879074185
corex_unanchored,30,,18,19,increased,0.09666094589937067
corex_unanchored,30,,18,20,report,0.09545828865678184
corex_unanchored,30,,19,1,une,0.15232528975309273
corex_unanchored,30,,19,2,chine,0.14678697990953748
corex_unanchored,30,,19,3,aux,0.14151718196779012
corex_unanchored,30,,19,4,orientalis,0.1313075706230139
corex_unanchored,30,,19,5,se,0.1288985864041024
corex_unanchored,30,,19,6,celui,0.1194099090626827
corex_unanchored,30,,19,7,temps,0.11931546336716911
corex_unanchored,30,,19,8,partie,0.1190775977136019
corex_unanchored,30,,19,9,der,0.11889105151844202
corex_unanchored,30,,19,10,sinensis,0.11871822291633087
corex_unanchored,30,,19,11,terre,0.11381162623681038
corex_unanchored,30,,19,12,nord,0.10950518584470054
corex_unanchored,30,,19,13,cette,0.10950518584470054
corex_unanchored,30,,19,14,chinois,0.10515489576327496
corex_unanchored,30,,19,15,chinensis,0.10418382635939753
corex_unanchored,30,,19,16,vulgaris,0.10401409773144472
corex_unanchored,30,,19,17,nom,0.10278349381924966
corex_unanchored,30,,19,18,deux,0.09892987958069074
corex_unanchored,30,,19,19,japonica,0.0989271210228042
corex_unanchored,30,,19,20,autres,0.09857257604736229
corex_unanchored,30,,20,1,law,0.21256786346640927
corex_unanchored,30,,20,2,government,0.2072488424893026
corex_unanchored,30,,20,3,bring,0.17821887122067787
corex_unanchored,30,,20,4,business,0.17564914601271414
corex_unanchored,30,,20,5,effect,0.16944930875630787
corex_unanchored,30,,20,6,soon,0.16757751419162276
corex_unanchored,30,,20,7,charge,0.16730941532249188
corex_unanchored,30,,20,8,pay,0.16553721572112107
corex_unanchored,30,,20,9,receive,0.16506095699327988
corex_unanchored,30,,20,10,force,0.1649859235168033
corex_unanchored,30,,20,11,friends,0.1615821545648623
corex_unanchored,30,,20,12,paid,0.16026107554785807
corex_unanchored,30,,20,13,duty,0.14466388585690987
corex_unanchored,30,,20,14,control,0.1431465721847125
corex_unanchored,30,,20,15,future,0.13191483093183254
corex_unanchored,30,,20,16,among,0.1280915449052496
corex_unanchored,30,,20,17,proper,0.12785451606368187
corex_unanchored,30,,20,18,persons,0.12490996806972209
corex_unanchored,30,,20,19,manner,0.12291283584286176
corex_unanchored,30,,20,20,matters,0.11290478487693083
corex_unanchored,30,,21,1,along,0.15496539915577084
corex_unanchored,30,,21,2,west,0.15321828285767697
corex_unanchored,30,,21,3,round,0.1523266905050728
corex_unanchored,30,,21,4,form,0.15058472580985977
corex_unanchored,30,,21,5,peculiar,0.14746352968622006
corex_unanchored,30,,21,6,seen,0.14727898044294857
corex_unanchored,30,,21,7,similar,0.14341458026165627
corex_unanchored,30,,21,8,high,0.1409397065427856
corex_unanchored,30,,21,9,front,0.13775158349178857
corex_unanchored,30,,21,10,connected,0.1314954787149767
corex_unanchored,30,,21,11,within,0.12501528334187867
corex_unanchored,30,,21,12,curious,0.11901201606488075
corex_unanchored,30,,21,13,features,0.11768572571191781
corex_unanchored,30,,21,14,mountains,0.1174065046909512
corex_unanchored,30,,21,15,forms,0.11157954637504401
corex_unanchored,30,,21,16,placed,0.108871387649964
corex_unanchored,30,,21,17,space,0.10853662274648528
corex_unanchored,30,,21,18,formed,0.10753484610399282
corex_unanchored,30,,21,19,shown,0.1063476581520743
corex_unanchored,30,,21,20,closely,0.10587818106101902
corex_unanchored,30,,22,1,book,0.21209202363144636
corex_unanchored,30,,22,2,words,0.20272339090575825
corex_unanchored,30,,22,3,written,0.1965896064700085
corex_unanchored,30,,22,4,translated,0.1708794884846752
corex_unanchored,30,,22,5,title,0.1541889284359491
corex_unanchored,30,,22,6,wrote,0.15283384104566927
corex_unanchored,30,,22,7,books,0.15195813166477118
corex_unanchored,30,,22,8,style,0.14686471893148695
corex_unanchored,30,,22,9,knowing,0.1440316616799494
corex_unanchored,30,,22,10,translation,0.13846727570658984
corex_unanchored,30,,22,11,language,0.1377169128160064
corex_unanchored,30,,22,12,sound,0.13706677089675734
corex_unanchored,30,,22,13,scholar,0.13624368941656823
corex_unanchored,30,,22,14,purpose,0.1352802443586671
corex_unanchored,30,,22,15,friend,0.13073104083921694
corex_unanchored,30,,22,16,learning,0.12832963921809945
corex_unanchored,30,,22,17,practice,0.12082161672949758
corex_unanchored,30,,22,18,sentence,0.11931348650621502
corex_unanchored,30,,22,19,characters,0.11802538422499335
corex_unanchored,30,,22,20,powers,0.11633224244902234
corex_unanchored,30,,23,1,successful,0.1473019272446901
corex_unanchored,30,,23,2,established,0.14620573254026087
corex_unanchored,30,,23,3,new,0.1454582947303868
corex_unanchored,30,,23,4,progress,0.14522422194106382
corex_unanchored,30,,23,5,late,0.13902858358706266
corex_unanchored,30,,23,6,political,0.13723482336816745
corex_unanchored,30,,23,7,powerful,0.1309829547594712
corex_unanchored,30,,23,8,american,0.1262657377739243
corex_unanchored,30,,23,9,terms,0.12366522682490659
corex_unanchored,30,,23,10,nations,0.11320811318190464
corex_unanchored,30,,23,11,policy,0.1129396772003625
corex_unanchored,30,,23,12,independent,0.11113200260505067
corex_unanchored,30,,23,13,proved,0.10576322459055586
corex_unanchored,30,,23,14,europe,0.10571377968291244
corex_unanchored,30,,23,15,interests,0.1040890429635651
corex_unanchored,30,,23,16,necessity,0.10397664734603888
corex_unanchored,30,,23,17,past,0.10310682055803615
corex_unanchored,30,,23,18,views,0.10016357507198402
corex_unanchored,30,,23,19,nation,0.09330866965739958
corex_unanchored,30,,23,20,advanced,0.0931474181586489
corex_unanchored,30,,24,1,consider,0.1735800978087183
corex_unanchored,30,,24,2,clearly,0.14422282101949918
corex_unanchored,30,,24,3,system,0.13007441332472675
corex_unanchored,30,,24,4,elements,0.1290328667514632
corex_unanchored,30,,24,5,natural,0.12076188309262219
corex_unanchored,30,,24,6,basis,0.11741579221170155
corex_unanchored,30,,24,7,principle,0.11735641019510155
corex_unanchored,30,,24,8,direct,0.11650119628467319
corex_unanchored,30,,24,9,properly,0.11582275365072951
corex_unanchored,30,,24,10,exactly,0.11475349262532179
corex_unanchored,30,,24,11,simple,0.10810199943315034
corex_unanchored,30,,24,12,serious,0.10803724552541631
corex_unanchored,30,,24,13,exercise,0.10739272202574912
corex_unanchored,30,,24,14,extraordinary,0.1067856910630454
corex_unanchored,30,,24,15,absolute,0.1044961998521328
corex_unanchored,30,,24,16,action,0.10140691582449017
corex_unanchored,30,,24,17,contrary,0.09930440079708351
corex_unanchored,30,,24,18,holds,0.09698265296190596
corex_unanchored,30,,24,19,consideration,0.09525059431950376
corex_unanchored,30,,24,20,non,0.09495461916984381
corex_unanchored,30,,25,1,circumstances,0.17767810903178777
corex_unanchored,30,,25,2,amount,0.14725729038666685
corex_unanchored,30,,25,3,considerable,0.1382615962985675
corex_unanchored,30,,25,4,extent,0.13427077623002054
corex_unanchored,30,,25,5,local,0.1341098116388716
corex_unanchored,30,,25,6,months,0.13153027598865036
corex_unanchored,30,,25,7,view,0.1266199624323751
corex_unanchored,30,,25,8,deal,0.12245794154877675
corex_unanchored,30,,25,9,condition,0.11772321736139683
corex_unanchored,30,,25,10,previously,0.11672462002473104
corex_unanchored,30,,25,11,especially,0.11575814284428425
corex_unanchored,30,,25,12,highest,0.1141787713908362
corex_unanchored,30,,25,13,causes,0.11202908782036995
corex_unanchored,30,,25,14,visited,0.11087090286226352
corex_unanchored,30,,25,15,throughout,0.1100288771542121
corex_unanchored,30,,25,16,greatly,0.10917108216489456
corex_unanchored,30,,25,17,continue,0.10748394987382452
