master_id,year,volume,author,page,page_original,content_page_number,subject,title,year_start,year_end,Article?,In PDF?,notes,url,article_id,source,In Index?,need to check subject?,toc_source_pdf
MASTER_00589,1933,NS 64,"Rispaud, P. J.",,,,Language and languages,Notes sur les alphabets lu du Yun - nan et les denominations ethniques donnees aux T'ay,1933,1933,,,,,,,,,
MASTER_00590,1934,NS 65,"Grabau, A. W.",,,,Anthropology,"Beginning of the human race, The",1934,1934,,,,,,,,,
MASTER_00591,1934,NS 65,"Ferguson, J. C.",,,,Painting,Painters among Catholic missionaries and their helpers in Peking,1934,1934,,,,,,,,,
MASTER_00592,1934,NS 65,"Chatley, H.",,,,"Chronology, Historical","Cycles of Cathay, The",1934,1934,,,,,,,,,
MASTER_00593,1934,NS 65,Teng Kuei,,,,Archaeology,Bamboo and bamboo painting,1934,1934,,,,,,,,,
MASTER_00594,1934,NS 65,"Lyon, D. W.",,,,Literature,"Past decade in Chinese literature, The",1934,1934,,,,,,,,,
MASTER_00595,1934,NS 65,"Gale, E. M., Boodberg, P. A. and Lin, T. C.",,,,Economics,Discourses on salt and iron (Yen T'ieh Lun : Chaps. XX - XXVIII),1934,1934,,,,,,,,,
MASTER_00596,1934,NS 65,"Saeki, P. Y.",,,,Christianity,"Translation of the fragments of the Nestorian writing in China, The (concluded)",1934,1934,,,,,,,,,
MASTER_00597,1934,NS 65,trans. Cheng Te - k ' un,,,,Travel,"Travels of Emperor MU, The (concluded)",1934,1934,,,,,,,,,
MASTER_00598,1934,NS 65,trans. Lee Shao - chang,,,,Buddhism,"Prajna - Paramita Hridaya Sutra or "" Essence of transcendental wisdom "" The (Hsuan Chuang, A. D. VIIth Cent.)",1934,1934,,,,,,,,,
MASTER_00599,1935,NS 66,"Williams, E. T.",,,,Religion,"Worship of Lei Tsu, patron saint of silk workers, The",1935,1935,,,,,,,,,
MASTER_00600,1935,NS 66,"Siren, 0.",,,,Painting,How the Chinese llok upon the art of painting,1935,1935,,,,,,,,,
MASTER_00601,1935,NS 66,Lin Yu - tang,,,,Literature,"Technique and spirit of Chinese poetry, The",1935,1935,,,,,,,,,
MASTER_00602,1935,NS 66,"Drake, F. S.",,,,Geography,China's North - west passage : a chapter in its opening,1935,1935,,,,,,,,,
MASTER_00603,1935,NS 66,Lin Tung - chi,,,,Language and languages,"Word "" one "" in Chinese poetry, The",1935,1935,,,,,,,,,
MASTER_00604,1935,NS 66,"Andrew, G. F.",,,,Ethnology,Men and matters in the land of the Yellow Earth,1935,1935,,,,,,,,,
MASTER_00605,1935,NS 66,"Ferguson, J. C.",,,,Archaeology,Inscriptions on bronzes,1935,1935,,,,,,,,,
MASTER_00606,1935,NS 66,"Dubs, H. H.",,,,Astronomy,Eclipses during the first fifty years of the earlier Han dynasty,1935,1935,,,,,,,,,
MASTER_00607,1936,NS 67,"Ferguson, J. C.",,,,Archaeology,"Six horses of T'ang T'ai Tsung, The",1936,1936,,,,,,,,,
MASTER_00608,1936,NS 67,"Chatley, H.",,,,Architecture,T'ai Chi Shang Yun the chinese astrological theory of creation,1936,1936,,,,,,,,,
MASTER_00609,1936,NS 67,"Gibson, H. E.",,,,Archaeology,"Inscribed bones of Shang, The",1936,1936,,,,,,,,,
MASTER_00610,1936,NS 67,"Williams, E. T.",,,,Religion,Agricultural rites in the religion of old China,1936,1936,,,,,,,,,
MASTER_00611,1936,NS 67,"Prip - Moller, J.",,,,Archaeology,"On the building history of the Pao Shu T'a, Hangchow",1936,1936,,,,,,,,,
MASTER_00612,1936,NS 67,"Dubs, H. H.",,,,"History, Ancient",Han Kao - Tsu and Hsiang Yu,1936,1936,,,,,,,,,
MASTER_00613,1936,NS 67,"Saeki, P. Y.",,,,Christianity,Old problems concerning the Nestorian monument,1936,1936,,,,,,,,,
MASTER_00614,1936,NS 67,"Brown, M. H.",,,,Confucianism,"Chinese attitude to peace and war in pre - Confucian Times, The",1936,1936,,,,,,,,,
MASTER_00615,1936,NS 67,"Nystrom, E. T.",,,,Geography,"Geophysical prospecting for gold, metallic ores and petroleum and its possible application in China, The",1936,1936,,,,,,,,,
MASTER_00616,1936,NS 67,"Drake, F. S.",,,,Travel,China's Northwest passage : the struggle for the Tarim Basin in the later Han dynasty,1936,1936,,,,,,,,,
MASTER_00617,1936,NS 67,"trans. Ch'en, S. C.",,,,Economics,"Sang Hung - yang, economist of the early Han",1936,1936,,,,,,,,,
MASTER_00618,1937,NS 68,"Sowerby, A. de C.",,,,Art,Animals in Chinese art (presidential address),1937,1937,,,,,,,,,
MASTER_00619,1937,NS 68,"Gibson, H. E.",,,,Archaeology,Music and musical instruments of Shang,1937,1937,,,,,,,,,
MASTER_00620,1937,NS 68,"Moyer, R. T.",,,,Agriculture,Some observations on the agriculture of inner Mongola,1937,1937,,,,,,,,,
MASTER_00621,1937,NS 68,"Goodrich, L. C.",,,,History,Korean interference with Chinese historical records,1937,1937,,,,,,,,,
MASTER_00622,1937,NS 68,"Gale, E. M.",,,,Geography,Chekiang highways,1937,1937,,,,,,,,,
MASTER_00623,1938,NS 69,"Sowerby, A. de C.",,,,Archaeology,Pottery tomb figures of ancient China (presidential address),1938,1938,,,,,,,,,
MASTER_00624,1938,NS 69,"Gibson, H. E.",,,,Religion,Domesticated animals of Shang and their sacrifice,1938,1938,,,,,,,,,
MASTER_00625,1938,NS 69,"Morgan, E.",,,,History,Times and manners in the age of the Emperor Kang Hsi,1938,1938,,,,,,,,,
MASTER_00626,1938,NS 69,"Stifler, S. R.",,,,Language and languages,"Language students of the East India company's Canton factory, The",1938,1938,,,,,,,,,
MASTER_00627,1938,NS 69,Wen Yu,,,,Language and languages,"Influence of liquids upon the dissolution of initial consonant groups of the indo sinic families, The",1938,1938,,,,,,,,,
MASTER_00628,1939,NS 70,"Sowerby, A. de C.",,,,Ethnology,Some Chinese animal myths and legends (presidential address),1939,1939,,,,,,,,,
MASTER_00629,1939,NS 70,"Read, B. E.",,,,Science,"Dragon in Chinese medicine, The",1939,1939,,,,,,,,,
MASTER_00630,1939,NS 70,"Morgan, E.",,,,Religion,Sacrifices in ancient China,1939,1939,,,,,,,,,
MASTER_00631,1939,NS 70,"Gibson, H. E.",,,,Language and languages,"Evolution of Chinese characters beginning from Shang pictographs, The",1939,1939,,,,,,,,,
MASTER_00632,1939,NS 70,"Williams, E. T.",,,,Religion,Worshipping imperial ancestors in Peking,1939,1939,,,,,,,,,
MASTER_00633,1940,NS 71,"Sowerby, A. de C.",,,,Zoology,Some remarkable animals of China (presidential address),1940,1940,,,,,,,,,
MASTER_00634,1940,NS 71,"Read, B. E.",,,,Medicine,Insects used in Chinese medicine,1940,1940,,,,,,,,,
MASTER_00635,1940,NS 71,"Gibson, H. E.",,,,Economics,Cowries as money during the Shang and Chou periods,1940,1940,,,,,,,,,
MASTER_00636,1940,NS 71,"Drake, F. S.",,,,Archaeology,"Inscribed Chou pottery vessel, An",1940,1940,,,,,,,,,
MASTER_00637,1940,NS 71,"Tomkinson, L.",,,,History,Chinese historical attitudes to peace and war,1940,1940,,,,,,,,,
MASTER_00638,1940,NS 71,"Dunlap, E. W.",,,,Archaeology,"Chin Shan Tsui Temple Peitaiho, The",1940,1940,,,,,,,,,
MASTER_00639,1940,NS 71,"Poston, D. G.",,,,Ethnology,Bits of old Soochow,1940,1940,,,,,,,,,
MASTER_00640,1940,NS 71,"Fishcher, E. S.",,,,Geography,Jehol,1940,1940,,,,,,,,,
MASTER_00641,1946,NS 72,"Ferguson, J. C.",,,,Archaeology,Decorations of Chinese bronzes,1946,1946,,,,,,,,,
MASTER_00642,1946,NS 72,"Beath, S. S.",,,,Archaeology,Ching Te Chen procelain city of emperors,1946,1946,,,,,,,,,
MASTER_00643,1946,NS 72,"Roberts, D.",,,,History,Interpretations of Chinese history,1946,1946,,,,,,,,,
MASTER_00644,1946,NS 72,"Sowerby, A. de C.",,,,Science,Zoological exploration in China,1946,1946,,,,,,,,,
MASTER_00645,1946,NS 72,"Fishcher, E. S.",,,,Religion,"Sacred Lamaist dances, The",1946,1946,,,,,,,,,
MASTER_00646,1946,NS 72,"Ruffe, M. D ' Auxion de",,,,Law,Criminal law in ancient China,1946,1946,,,,,,,,,
MASTER_00647,1946,NS 72,"Ankerson, W. A.",,,,Ethnology,"Chinese shadow play, The",1946,1946,,,,,,,,,
MASTER_00648,1946,NS 72,"Schwarz, K. L.",,,,Literature,Bibliographical catalogue of European books printed before 1900,1946,1946,,,,,,,,,
MASTER_00649,1948,NS 73,"Francis, J. de",,,,Christianity,"Missionary contribution to Chinese nationalism, A",1948,1948,,,,,,,,,
MASTER_00650,1948,NS 73,"House, I. E.",,,,Zoology,"Butterfly hunting in Pi Hu, S. Chekiang",1948,1948,,,,,,,,,
MASTER_00651,1948,NS 73,Yao Shan - yu,,,,Religion,"Cosmological and anthropological philosophy of Tung Chung - shu, The",1948,1948,,,,,,,,,
MASTER_00652,1948,NS 73,Chang Hsing Lang,,,,Christianity,"Cause which induced the monk I - szu, the Nestorian Archbishop of Ch'ang an, to come to China and the exact date of his arrival, The",1948,1948,,,,,,,,,
MASTER_00653,1948,NS 73,"Gillett, M. C.",,,,Language and languages,Some notes on the blue Turkish tongue,1948,1948,,,,,,,,,
MASTER_00648,1948,NS 73,"Schwarz, K. L.",,,,Literature,Bibliographical catalogue of European books printed before 1900,1948,1948,,,,,,,,,
