time_window,subject_l1,subject_l2,term,term_count,article_count,share,idf,tfidf
1918-1927,Arts and Archaeology,Art,ideals,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,destiny,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,fate,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,petrified,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,rays,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,antiques,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,History,nicknames,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,connotations,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxiii,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxviii,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Islam,mohammed,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,operations,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,manifestations,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,tao,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,exemplified,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,hainanese,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,purple,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xxxix,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xlvi,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,exogamy,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,lampacao,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,marriage,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,maker,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,byways,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,kweichow,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,t'ung,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,song,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,skirt,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,delta,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,non,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,chiang,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,litholatry,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,fir,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,flower,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,tablets,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,tsih,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,yin,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,monastery,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,poem,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,ore,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,deposits,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,shansi,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,trees,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Botany,shrubs,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,distribution,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,habits,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,argali,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,sheep,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xlvii,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,xlix,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,snowstorm,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,goh,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,leang,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,arrows,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,drought,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,then,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,now,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,night,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,basis,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,travel,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,mount,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,mongolian,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,Biography,page,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Travel,background,1,1,0.038461538461538464,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,ch'iang,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,bishop,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,della,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,chiesa,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,lost,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Christianity,grave,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,similarities,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,egyptian,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,complementary,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,given,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,tonnage,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Manners and customs,measured,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Taoism,superman,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,shamanism,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,tungus,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,composite,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,deities,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,who,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,southern,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,migration,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,materialist,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Folklore,dead,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Folklore,hand,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Agriculture,chengtu,1,1,0.030303030303030304,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,free,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,oribatoidea,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,China--Religion,gods,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Folklore,sramana,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Folklore,shaman,1,1,0.25,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,China--Religion,huang,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,China--Religion,lao,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,China--Religion,yeh,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,East Asian languages,tungus,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Asia,international,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,edict,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,huang,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,teaching,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,micius,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,springs,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,tsinanfu,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,foraminifera,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,genghis,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,bishop,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,della,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Religion,chiesa,1,1,0.045454545454545456,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,China--Religion,rebuttal,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,East Asian languages,chalfant,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,East Asian languages,shuo,1,1,0.1111111111111111,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Islam,mohammedan,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Geology,famine,1,1,0.058823529411764705,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,map,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,environment,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Geography,interpretation,1,1,0.05555555555555555,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,History,league,1,1,0.125,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,"History, Ancient",league,1,1,0.3333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Asia,histories,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,Philosophy,chai,1,1,0.0625,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,Biography,cheng,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,Biography,faithful,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,Biography,prince,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,fresh,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,cat,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,tungus,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,migrations,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Antiquities,postscript,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Antiquities,destruction,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Antiquities,phallic,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Antiquities,shrine,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Asia,siege,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,Geography and Travel,Asia,saianfu,1,1,0.09090909090909091,2.6094379124341005,2.6094379124341005
1918-1927,"Politics, Government, and Law",Political science,parties,1,1,0.2,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,mei,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,fang,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Arts and Archaeology,Art,motives,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,little,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,looking,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Literature and Language,Literature,tzu,1,1,0.0196078431372549,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,genus,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,gueldenstaedtia,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Zoology,leguminoseae,1,1,0.016666666666666666,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,Biography,kung,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1918-1927,History and Chronology,Biography,duke,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,anthropology,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Anthropology and Social Customs,Ethnology,buriats,1,1,0.03333333333333333,2.6094379124341005,2.6094379124341005
1918-1927,Religion and Philosophy,China--Religion,partriarch,1,1,0.07142857142857142,2.6094379124341005,2.6094379124341005
1918-1927,Natural Sciences,Hydrology,problems,1,1,0.5,2.203972804325936,2.203972804325936
