master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00295,1900-1901,NS 33,"Macklin, W. E.","Macklin, W. E.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,Mencius and some other reformers of China,1900,1901,,1898-1907,1,1,1.0,
MASTER_00296,1900-1901,NS 33,"Walshe, W. G.","Walshe, W. G.",History,History and Chronology,History,History,history,history,"Ancient city of Shaohing, The",1900,1901,"SHAOHING, Shaoxing, <U+7ECD><U+5174>; Cheh-kiang, Zhejiang Province, <U+6D59><U+6C5F><U+7701>",1898-1907,1,1,1.0,
MASTER_00297,1901-1902,NS 34,"Forke, A.","Forke, A.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Chinese sophists, The",1901,1902,,1898-1907,1,1,1.0,
MASTER_00298,1901-1902,NS 36,"Box, E.","Box, E.",Folklore,Anthropology and Social Customs,Folklore,Folkore,folkore,folkore,Shanghai folk - lore,1901,1902,,1898-1907,2,2,0.5,Corrected misspelling: Folkore
MASTER_00299,1901-1902,NS 34,"Kingsmill, T. W.","Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Hirth, Dr. F., and the Hiung Nu",1901,1902,,1898-1907,1,1,1.0,
MASTER_00300,1903-1904,NS 35,"Edkins, J.","Edkins, J.",Biography,History and Chronology,Biography,Biography,biography,biography,"Kwo Tsi, an eminent military commander of the Tang Dynasty",1903,1904,"KWO TSI YI, Guo Ziyi, <U+90ED><U+5B50><U+4EEA>",1898-1907,1,1,1.0,
MASTER_00301,1903-1904,NS 35,"Chalfant, F. H.","Chalfant, F. H.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Standard weights and measures of the Ch ' in Dynasty *,1903,1904,,1898-1907,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00302,1903-1904,NS 35,"Walshe, W. G.","Walshe, W. G.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Some Chinese funeral customs,1903,1904,,1898-1907,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00303,1903-1904,NS 35,"Ferguson, J. C.","Ferguson, J. C.",Biography,History and Chronology,Biography,Biography,biography,biography,Wang An - shih,1903,1904,,1898-1907,1,1,1.0,
MASTER_00304,1903-1904,NS 35,"Kingsmill, T. W.","Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Mantses and the Golden Chersonese, The",1903,1904,,1898-1907,1,1,1.0,
MASTER_00305,1905,NS 36,"Carey, F. W.","Carey, F. W.",Travel,Geography and Travel,Travel,Travel,travel,travel,Notes of an overland journey from Szemao to Rangoon *,1905,1905,"Szemao, Simao, currently Pu'er, <U+601D><U+8305><U+FF0C><U+4ECA><U+666E><U+6D31>; Rangoon. Yangon, <U+4EF0><U+5149>",1898-1907,1,1,1.0,
MASTER_00306,1905,NS 36,"Vale, J.","Vale, J.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Irrigation of the Ch'eng tu Plain and beyond *,1905,1905,"Chen-tu, Chengdu, <U+6210><U+90FD>",1898-1907,1,1,1.0,
MASTER_00307,1905,NS 36,"Watson, W. C. H.","Watson, W. C. H.",Travel,Geography and Travel,Travel,Travel,travel,travel,Journey to Sungp ' an *,1905,1905,"Sungp'an, Songpan, <U+677E><U+6F58>",1898-1907,1,1,1.0,
MASTER_00308,1905,NS 36,"Leavenworth, C. S.","Leavenworth, C. S.",History,History and Chronology,History,History,history,history,"History of the Loochoo Islands, The",1905,1905,,1898-1907,1,1,1.0,
MASTER_00309,1905,NS 36,"Mencarini, J.","Mencarini, J.",Travel,Geography and Travel,Travel,Travel,travel,travel,Java,1905,1905,,1898-1907,1,1,1.0,
MASTER_00298,1905,NS 36,"Box, E.","Box, E.",Mythology,Anthropology and Social Customs,Mythology,Mythology,mythology,mythology,Shanghai folk - lore,1905,1905,,1898-1907,2,2,0.5,
MASTER_00310,1906,NS 37,"Martin, W. A. P.","Martin, W. A. P.",Judaism,Religion and Philosophy,Judaism,Judaism,judaism,judaism,"Jewish monument at Kaifungfu, The",1906,1906,"Kaifungfu. Kaifengfu, <U+5F00><U+5C01><U+5E9C>",1898-1907,1,1,1.0,
MASTER_00311,1906,NS 37,"Kingsmill, T. W.","Kingsmill, T. W.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Ancient Tibet and its frontagers,1906,1906,,1898-1907,1,1,1.0,
MASTER_00312,1906,NS 37,"Ferguson, J. C.","Ferguson, J. C.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,Notes on Chinese banking system in Shanghai,1906,1906,,1898-1907,1,1,1.0,
MASTER_00313,1906,NS 37,"Alabaster, E.","Alabaster, E.",Law,"Politics, Government, and Law",Law,Law,law,law,Notes on Chinese law and practice preceding revision,1906,1906,,1898-1907,1,1,1.0,
MASTER_00314,1906,NS 37,"Headland, I. T.","Headland, I. T.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Chinese children's games,1906,1906,,1898-1907,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00315,1907,NS 38,"Morse, H. B.","Morse, H. B.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,Currency in China *,1907,1907,,1898-1907,1,1,1.0,
MASTER_00316,1907,NS 38,"Williams, E. T.","Williams, E. T.",Law,"Politics, Government, and Law",Law,Law,law,law,Witchcraft in the Chinese penal code,1907,1907,,1898-1907,1,1,1.0,
MASTER_00317,1907,NS 38,"Faber, E.","Faber, E.",Botany,Natural Sciences,Botany,Botany,botany,botany,Contribution to the nomenclature of Chinese plants,1907,1907,,1898-1907,1,1,1.0,
MASTER_00318,1907,NS 38,"Kingsmill, T. W.","Kingsmill, T. W.",Astronomy,Natural Sciences,Astronomy,Astronomy,astronomy,astronomy,"Two zodiacs (solar and lunar), their origin and connections, The",1907,1907,,1898-1907,1,1,1.0,
MASTER_00319,1908,NS 39,"Moule, A. C.","Moule, A. C.",Music,Arts and Archaeology,Music,Music,music,music,"List of the musical and other sound - producing instruments of the Chinese, A *",1908,1908,,1908-1917,1,1,1.0,
MASTER_00320,1909,NS 40,"Alexeieff, V.","Alexeieff, V.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Archaeological survey of the environs of China's ancient capitals,1909,1909,,1908-1917,1,1,1.0,
MASTER_00321,1909,NS 40,"Parker, E. H.","Parker, E. H.",Law,"Politics, Government, and Law",Law,Law,law,law,"The Principles of Chinese law and equity,",1909,1909,,1908-1917,1,1,1.0,
MASTER_00322,1909,NS 40,"Arnold, J. H.","Arnold, J. H.",Travel,Geography and Travel,Travel,Travel,travel,travel,"The Ascent of Mt. Morrison (Niitaka Yama),",1909,1909,,1908-1917,1,1,1.0,
MASTER_00323,1909,NS 40,"Touche, J. D. D. La","Touche, J. D. D. La",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Collection of birds in the Shanghai Museum, The",1909,1909,,1908-1917,1,1,1.0,
MASTER_00325,1910,NS 41,"Hall, J. C.","Hall, J. C.",Confucianism,Religion and Philosophy,Confucianism,Confucianism,confucianism,confucianism,"Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",1910,1910,,1908-1917,1,1,1.0,
MASTER_00326,1910,NS 41,"Kingsmill, T. W.","Kingsmill, T. W.",Music,Arts and Archaeology,Music,Music,music,music,"Music of China, The *",1910,1910,,1908-1917,1,1,1.0,
MASTER_00327,1910,NS 41,"Moule, A. C.","Moule, A. C.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Notices of the Nestorian missions from Chinese sources other than the Christian monument *,1910,1910,,1908-1917,1,1,1.0,
MASTER_00328,1910,NS 41,"Torrance, T.","Torrance, T.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Burial customs in Sz - chuan *,1910,1910,,1908-1917,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00324,1910,NS 41,"Moule, A. C.","Moule, A. C.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Christian monument at Hsi - an - fu, The",1910,1910,,1908-1917,1,1,1.0,
MASTER_00329,1911,NS 42,"Williams, F. W. (ed.)","Williams, F. W. (ed.)","History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",Contemporary History,contemporary history,contemporary history,The journal of the S. Wells Williams (April 1858 - January 1860),1911,1911,,1908-1917,1,1,1.0,"Use 20th century, not docx 21st century"
MASTER_00330,1912,NS 43,"Moule, A. C.","Moule, A. C.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,T'ai Shan *,1912,1912,"TAI SHAN, <U+6CF0><U+5C71>",1908-1917,1,1,1.0,
MASTER_00331,1912,NS 43,"Reymond, C. du Bois","Reymond, C. du Bois",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,Notes on Chinese archery,1912,1912,,1908-1917,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00332,1912,NS 43,"Warren, G. G.","Warren, G. G.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Three sites in Hunan connected with the classical legendary history of China *,1912,1912,,1908-1917,1,1,1.0,
MASTER_00333,1912,NS 43,"Stanley, A.","Stanley, A.",Decorative arts,Arts and Archaeology,Decorative arts,Decorative arts,decorative arts,decorative arts,Chinese art metal work *,1912,1912,,1908-1917,1,1,1.0,
MASTER_00334,1912,NS 43,"Hodous, L.","Hodous, L.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,"Great Summer Festival of China as observed in Foochow, The",1912,1912,,1908-1917,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00335,1912,NS 43,"McCormick, F.","McCormick, F.",Art,Arts and Archaeology,Art,Art,art,art,China's monuments,1912,1912,,1908-1917,1,1,1.0,Corrected exact old subject: Art
MASTER_00336,1913,NS 44,"Stanley, A.","Stanley, A.",Decorative arts,Arts and Archaeology,Decorative arts,Decorative arts,decorative arts,decorative arts,Chinese embroidery and other textile work *,1913,1913,,1908-1917,1,1,1.0,
MASTER_00337,1913,NS 44,,,Art,Arts and Archaeology,Art,Art,art,art,Corrections and notes,1913,1913,,1908-1917,2,2,0.5,Corrected exact old subject: Art
MASTER_00337,1913,NS 44,,,Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Corrections and notes,1913,1913,,1908-1917,2,2,0.5,
MASTER_00338,1913,NS 44,Timothy Richard.Litt.D.,Timothy Richard.Litt.D.,Literature,Literature and Language,Literature,Literature,literature,literature,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,1913,1913,,1908-1917,1,1,1.0,
INDEX_00340,1913,NS 45,Timothy Richard.Litt.D.,Timothy Richard.Litt.D.,Literature,Literature and Language,Literature,Literature,literature,literature,One of the World's Literary Masterpieces,1913,1913,,1908-1917,1,1,1.0,
MASTER_00340,1913,NS 44,"Williams, E. T.","Williams, E. T.",Confucianism,Religion and Philosophy,Confucianism,Confucianism,confucianism,confucianism,"State religion of china during the Manchu Dynasty, The *",1913,1913,,1908-1917,1,1,1.0,
MASTER_00341,1913,NS 44,"Henke, F. G.","Henke, F. G.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,The philosophy of Wang Yang Ming,1913,1913,,1908-1917,1,1,1.0,
INDEX_00343,1913,NS 45,"Stanley, A.","Stanley, A.",Art,Arts and Archaeology,Art,Art,art,art,Chinese Embroidery and Other Art Textile Work,1913,1913,,1908-1917,1,1,1.0,Corrected exact old subject: Art
MASTER_00339,1913,NS 44,"Parker, E. H.","Parker, E. H.",History,History and Chronology,History,History,history,history,Mongolia after the Genghizides and before the Manchus,1913,1913,,1908-1917,1,1,1.0,
MASTER_00342,1913,NS 44,"Shields, E. T.","Shields, E. T.",Travel,Geography and Travel,Travel,Travel,travel,travel,Omei San : the sacred mountain of West China,1913,1913,,1908-1917,1,1,1.0,
MASTER_00343,1913,NS 44,"N. G. Moffett, L. I. and Gee,","N. G. Moffett, L. I. and Gee,",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Check list of birds of the Lower Yangtze valley from Hankow to the sea,1913,1913,,1908-1917,1,1,1.0,
MASTER_00344,1913,NS 44,"Richmond, C. W.","Richmond, C. W.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Appendix,1913,1913,,1908-1917,1,1,1.0,
MASTER_00345,1914,NS 45,"Wilhelm, R.","Wilhelm, R.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,On the Sources of Chinese Taoism,1914,1914,,1908-1917,1,1,1.0,
MASTER_00346,1914,NS 45,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,Painting,painting,painting,""" Ink Remains "", by An I - chou",1914,1914,,1908-1917,1,1,1.0,
MASTER_00347,1914,NS 45,"Stanley, A.","Stanley, A.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Collection of Chinese reptiles in the Shanghai Museum, The",1914,1914,,1908-1917,1,1,1.0,
MASTER_00348,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Geology,Natural Sciences,Geology,Geology,geology,geology,from Batang to Menkong * Through the land of deep corrosions,1914,1914,"BATANG, <U+5DF4><U+5858>; MENKONG, Mangkang, <U+8292><U+5EB7>",1908-1917,1,1,1.0,
MASTER_00349,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Hydrology,Natural Sciences,Hydrology,Hydrology,hydrology,hydrology,The Great wall,1914,1914,"HUANGHO, Yellow River, <U+9EC4><U+6CB3>",1908-1917,1,1,1.0,
MASTER_00350,1914,NS 45,"Edgar, J. H.","Edgar, J. H.",Meteorology,Natural Sciences,Meteorology,Meteorology,meteorology,meteorology,Notes on temperatures in high altitudes on the Tibetan border,1914,1914,,1908-1917,1,1,1.0,
MASTER_00351,1914,NS 45,"Couling, S.","Couling, S.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Oracle - bones from Honan, The *",1914,1914,"HONAN, Henan Province, <U+6CB3><U+5357><U+7701>",1908-1917,1,1,1.0,
MASTER_00352,1914,NS 45,"Stanley, A.","Stanley, A.",Decorative arts,Arts and Archaeology,Decorative arts,Decorative arts,decorative arts,decorative arts,Chinese wood carving *,1914,1914,,1908-1917,1,1,1.0,
MASTER_00353,1914,NS 45,"Reymond, C. du Bois","Reymond, C. du Bois",Art,Arts and Archaeology,Art,Art,art,art,"Chinese sun - dial, A *",1914,1914,,1908-1917,1,1,1.0,Corrected exact old subject: Art
MASTER_00354,1914,NS 45,""" Ardsheal "" Sections i - xix *",Ardsheal,Literature,Literature and Language,Literature,Literature,literature,literature,Reminiscenes of a Chinese Viceroy's secretary,1914,1914,,1908-1917,1,1,1.0,
MASTER_00355,1914,NS 45,"Lobingier, C. S.","Lobingier, C. S.",Law,"Politics, Government, and Law",Law,Law,law,law,"Bibliographical introduction to the study of Chinese law, A",1914,1914,,1908-1917,1,1,1.0,
MASTER_00356,1914,NS 45,"Moule, A. C.","Moule, A. C.","Chronology, Historical",History and Chronology,"Chronology, Historical","Chronology, Historical","chronology, historical",chronology,"Table of the Emperors of the Yuan Dynasty, A",1914,1914,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00357,1915,NS 46,"Stanley, A.","Stanley, A.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Putoshan *,1915,1915,,1908-1917,1,1,1.0,
MASTER_00358,1915,NS 46,"Moule, A. C.","Moule, A. C.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Notices of Christianity in China. Extracted from Marco Polo *,1915,1915,,1908-1917,1,1,1.0,
MASTER_00359,1915,NS 46,"Bradley, C. B.","Bradley, C. B.",Literature,Literature and Language,Literature,Literature,literature,literature,"Tone - accents of two Chinese dialects, The *",1915,1915,,1908-1917,1,1,1.0,
MASTER_00360,1915,NS 46,"Couling, S.","Couling, S.",Architecture,Arts and Archaeology,Architecture,Architecture,architecture,architecture,Chinese pagodas,1915,1915,,1908-1917,1,1,1.0,
MASTER_00361,1915,NS 46,"Hodous, L.","Hodous, L.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,"Ch'ing Ming Festival, The",1915,1915,,1908-1917,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00362,1915,NS 46,"Translated by "" Ardsheal "" Sections",Ardsheal,Literature,Literature and Language,Literature,Literature,literature,literature,Reminiscenes of a Chinese Viceroy's secretary,1915,1915,,1908-1917,1,1,1.0,
MASTER_00363,1915,NS 46,"Warren, G. G.","Warren, G. G.",Antiquities,Arts and Archaeology,Antiquities,Antiquities,antiquities,antiquities,The Wu Pan tablet,1915,1915,,1908-1917,1,1,1.0,
MASTER_00364,1915,NS 46,"Tyler, W. F.","Tyler, W. F.",Astronomy,Natural Sciences,Astronomy,Astronomy,astronomy,astronomy,"On a large meteorite February 13, 1915 *",1915,1915,,1908-1917,1,1,1.0,
MASTER_00366,1916,NS 47,"Ferguson, J. C.","Ferguson, J. C.",Bronzes,Arts and Archaeology,Bronzes,Bronzes,bronzes,bronzes,Early Chinese bronzes *,1916,1916,,1908-1917,1,1,1.0,Corrected exact old subject: Bronzes
MASTER_00365,1916,NS 47,"Warren, G. G.","Warren, G. G.",Literature,Literature and Language,Literature,Literature,literature,literature,M.Chavannes ' editions of Ssu - ma Chien,1916,1916,,1908-1917,1,1,1.0,
MASTER_00368,1916,NS 47,"Ward, F. K.","Ward, F. K.",Botany,Natural Sciences,Botany,Botany,botany,botany,Notes on the flora of the W. Ssuch ' uan Mountains,1916,1916,,1908-1917,1,1,1.0,
MASTER_00367,1916,NS 47,"Annandale, N.","Annandale, N.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",1916,1916,,1908-1917,1,1,1.0,
MASTER_00369,1916,NS 47,"Sowerby, A. de C.","Sowerby, A. de C.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Recent research upon the mammalia of North China,1916,1916,,1908-1917,1,1,1.0,
MASTER_00372,1916,NS 47,"Stanley, A.","Stanley, A.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Two new species of Chinese snakes *,1916,1916,,1908-1917,1,1,1.0,
MASTER_00370,1916,NS 47,"Parker, A. P.","Parker, A. P.",History,History and Chronology,History,History,history,history,Some notes on the history and folk lore of old Shanghai,1916,1916,,1908-1917,1,1,1.0,
MASTER_00371,1916,NS 47,"Latourette, K. S.","Latourette, K. S.",History,History and Chronology,History,History,history,history,Survey of the work by Western students of Chinese history,1916,1916,,1908-1917,1,1,1.0,
MASTER_00389,1917,NS 48,"Inglis, J. W.","Inglis, J. W.",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,"Vows of Amida, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00384,1917,NS 48,"Inglis, J. W.","Inglis, J. W.",Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,"Nestorian share in Buddhist translation, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00381,1917,NS 48,"Chatley, H.","Chatley, H.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Magical practice in China,1917,1917,,1908-1917,1,1,1.0,
MASTER_00376,1917,NS 48,"Hodous, L.","Hodous, L.",Mythology,Anthropology and Social Customs,Mythology,Mythology,mythology,mythology,"Dragon, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00375,1917,NS 48,"Edgar, J. H.","Edgar, J. H.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Country and some customs of the Szechwan Mantze, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00387,1917,NS 48,"Ayscough, F. W.","Ayscough, F. W.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Shrines of History. Peak of the East T'ai Shan *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00380,1917,NS 48,"Laver, H. E.","Laver, H. E.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Land birds and others met with at sea off the coast of China in 1915,1917,1917,,1908-1917,1,1,1.0,
MASTER_00382,1917,NS 48,"Stanley, A.","Stanley, A.",Art,Arts and Archaeology,Art,Art,art,art,"Method of making ink rubbings, The *",1917,1917,,1908-1917,1,1,1.0,Corrected exact old subject: Art
MASTER_00388,1917,NS 48,"Edgar, J. H.","Edgar, J. H.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Stone implements on the Upper Yangtze and Min Rivers *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00383,1917,NS 48,"Couling, S.","Couling, S.",Literature,Literature and Language,Literature,Literature,literature,literature,"Morrison Library, The G. E.",1917,1917,,1908-1917,1,1,1.0,
MASTER_00379,1917,NS 48,"Lanning, G.","Lanning, G.",Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"Kinship of the English and Chinese languages, The",1917,1917,,1908-1917,1,1,1.0,LCSH standard form
MASTER_00378,1917,NS 48,,,Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,1917,1917,,1908-1917,1,1,1.0,
MASTER_00374,1917,NS 48,"Ros, G.","Ros, G.",Numismatics,Arts and Archaeology,Numismatics,Numismatics,numismatics,numismatics,Coins of the Republic of China *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00385,1917,NS 48,"Segalen, V.","Segalen, V.",Sculpture,Arts and Archaeology,Sculpture,Sculpture,sculpture,sculpture,Recent discoveries in ancient Chinese sculpture *,1917,1917,,1908-1917,1,1,1.0,
MASTER_00377,1917,NS 48,"Ferguson, J. C.","Ferguson, J. C.",Bronzes,Arts and Archaeology,Bronzes,Bronzes,bronzes,bronzes,Four examples of Chinese bronze statuary *,1917,1917,,1908-1917,1,1,1.0,Corrected exact old subject: Bronzes
MASTER_00386,1917,NS 48,"Wright, H. K.","Wright, H. K.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Religious element in the Tso Chuan, The",1917,1917,,1908-1917,1,1,1.0,
MASTER_00373,1917,NS 48,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,Painting,painting,painting,""" Ink Remains "" by An I - chou, See also N. Q.",1917,1917,,1908-1917,1,1,1.0,
MASTER_00390,1918,NS 49,"Chatley, H.","Chatley, H.",Hydrology,Natural Sciences,Hydrology,Hydrology,hydrology,hydrology,River problems in China *,1918,1918,,1918-1927,1,1,1.0,
MASTER_00391,1918,NS 49,"Laver, H. E.","Laver, H. E.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",1918,1918,,1918-1927,1,1,1.0,
MASTER_00392,1918,NS 49,"Zwemer, S. M.","Zwemer, S. M.",Islam,Religion and Philosophy,Islam,Islam,islam,islam,Animistic elements in Moslem prayer,1918,1918,,1918-1927,1,1,1.0,
MASTER_00393,1918,NS 49,"Ling, P. C.","Ling, P. C.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,"Eight Immortals of the Taoist religion, The",1918,1918,,1918-1927,1,1,1.0,
MASTER_00394,1918,NS 49,"Hodous, L.","Hodous, L.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,"Kite Festival in Foochow, China, The",1918,1918,"FOOCHOW, Fuzhou, <U+798F><U+5DDE><U+5E02>",1918-1927,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00395,1918,NS 49,"Harding, H. L.","Harding, H. L.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,On a method of divination practised at Foochow,1918,1918,,1918-1927,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00396,1918,NS 49,"Ottewill, H. A.","Ottewill, H. A.",Manners and customs,Anthropology and Social Customs,Manners and customs,Manners and customs,manners and customs,manners,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",1918,1918,"CHINKIANG, Zhenjiang, <U+9547><U+6C5F><U+5E02>",1918-1927,1,1,1.0,Corrected exact old subject: Manners and customs
MASTER_00397,1918,NS 49,Hutson J.,Hutson J.,Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Domestic altar, The",1918,1918,,1918-1927,1,1,1.0,
MASTER_00398,1918,NS 49,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,Painting,painting,painting,Ku K'ai - chih's scroll in the British Museum *,1918,1918,"KU K'AI-CHIH, Gu Kaizhi, <U+987E><U+607A><U+4E4B>",1918-1927,1,1,1.0,
MASTER_00399,1918,NS 49,"Bruce, J. P.","Bruce, J. P.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Theistic import of the Sung philosophy, The",1918,1918,,1918-1927,1,1,1.0,
MASTER_00400,1918,NS 49,"Morgan, E.","Morgan, E.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Case of ritualism, A",1918,1918,,1918-1927,1,1,1.0,
MASTER_00401,1918,NS 49,"Kliene, C.","Kliene, C.",History,History and Chronology,History,History,history,history,Chinese puzzledom,1918,1918,,1918-1927,1,1,1.0,
MASTER_00402,1919,NS 50,"Edmunds, C. K.","Edmunds, C. K.",Travel,Geography and Travel,Travel,Travel,travel,travel,Thirty thousand miles in China *,1919,1919,,1918-1927,1,1,1.0,
MASTER_00403,1919,NS 50,"Williams, C. A. S.","Williams, C. A. S.",Literature,Literature and Language,Literature,Literature,literature,literature,Chinese metaphorical zoology,1919,1919,,1918-1927,1,1,1.0,
MASTER_00404,1919,NS 50,"Lobingier, C. S.","Lobingier, C. S.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Early Malays and their neighbours, The",1919,1919,,1918-1927,1,1,1.0,
MASTER_00405,1919,NS 50,"Skvortzow, B. W.","Skvortzow, B. W.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",1919,1919,,1918-1927,1,1,1.0,
MASTER_00406,1919,NS 50,"Kliene, C.","Kliene, C.",Literature,Literature and Language,Literature,Literature,literature,literature,"Land of Peach Bloom, The",1919,1919,,1918-1927,1,1,1.0,
MASTER_00407,1919,NS 50,"Ferguson, J. C.","Ferguson, J. C.",Literature,Literature and Language,Literature,Literature,literature,literature,Recent books by a Chinese scholar,1919,1919,,1918-1927,1,1,1.0,
MASTER_00408,1919,NS 50,Yan Taz Chiu,Yan Taz Chiu,Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Chemical industry in Kwangtung Province,1919,1919,"KWANG-TUNG PROVINCE. Guangdong Province, <U+5E7F><U+4E1C><U+7701>",1918-1927,1,1,1.0,
MASTER_00409,1919,NS 50,"Kellogg, C. R.","Kellogg, C. R.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",1919,1919,,1918-1927,1,1,1.0,
MASTER_00410,1919,NS 50,,,Travel,Geography and Travel,Travel,Travel,travel,travel,Formosa,1919,1919,,1918-1927,1,1,1.0,
MASTER_00411,1919,NS 50,"Moore, A.","Moore, A.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Attractions of entomology, The",1919,1919,,1918-1927,1,1,1.0,
