from,to,author,subject_l2,subject_l1,master_id,title,volume,year_start,year_end,time_window,subject_weight,subject_raw
A_240,S_11,"Ping, C.",Zoology,Natural Sciences,MASTER_00560,Preliminary notes on the natural history of Nanking,NS 62,1931,1931,1928-1937,1,Zoology
A_163,S_27,"Chatley, H.","Chronology, Historical",History and Chronology,MASTER_00561,"History of the days of the week, The",NS 62,1931,1931,1928-1937,1,"Chronology, Historical"
A_241,S_34,"Abraham, R. D.",Porcelain,Arts and Archaeology,MASTER_00562,Chinese pottery and porcelain : an appreciation,NS 62,1931,1931,1928-1937,1,Porcelain
A_186,S_40,"Mason, I.",Islam,Religion and Philosophy,MASTER_00563,Chinese - Moslem chronology,NS 62,1931,1931,1928-1937,1,Islam
A_242,S_26,"Haward, E.",History,History and Chronology,MASTER_00564,"Indian frontier, The",NS 62,1931,1931,1928-1937,1,"History, Modern"
A_243,S_8,Tsai Yuen-Pei（蔡元培）,Philosophy,Religion and Philosophy,MASTER_00565,"Chinese nation and the doctrine of the golden mean, The",NS 62,1931,1931,1928-1937,1,Philosophy
A_175,S_8,"Morgan, E.",Philosophy,Religion and Philosophy,MASTER_00568,"Cosmic spirit, The",NS 62,1931,1931,1928-1937,1,Philosophy
A_244,S_3,"Gapanovich, J. J.",Ethnology,Anthropology and Social Customs,MASTER_00569,"Asiatic origin of South American man, The",NS 62,1931,1931,1928-1937,1,Ethnology
A_131,S_34,"Ferguson, J. C.",Porcelain,Arts and Archaeology,MASTER_00570,Porcelains of successive dynasties,NS 63,1932,1932,1928-1937,1,Porcelain
A_245,S_30,"Johnston, R. F.",Religion,Religion and Philosophy,MASTER_00571,"Poet - monk of Modern China, A",NS 63,1932,1932,1928-1937,1,Religion
A_246,S_21,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00572,"Hsu - T'ing Mi - shi - so Sutra, or Jesus - Messian - Sutra, The",NS 63,1932,1932,1928-1937,1,Christianity
A_247,S_26,"Hughes, E. R.",History,History and Chronology,MASTER_00573,Political indealists and realists of China of the fourth and third centruies B. C.,NS 63,1932,1932,1928-1937,1,History
A_248,S_31,"Moyer, R. T.",Geography,Geography and Travel,MASTER_00574,"Aridity of North China, The",NS 63,1932,1932,1928-1937,1,Geography
A_131,S_38,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00575,"Stories in Chinese paintings, III",NS 63,1932,1932,1928-1937,1,Painting
A_249,S_44,"Kulp, D. H",Anthropology,Anthropology and Social Customs,MASTER_00576,Chinese anthropometrics : studies in Chekiang and Kwangtung,NS 63,1932,1932,1928-1937,1,Anthropology
A_250,S_20,"Murphy, D. C.",Antiquities,Arts and Archaeology,MASTER_00577,"Research museum in Far Eastern antiquities, A",NS 63,1932,1932,1928-1937,1,Antiquities
A_175,S_6,"Morgan, E.",Literature,Literature and Language,MASTER_00578,Studies in conduct and character,NS 63,1932,1932,1928-1937,1,Literature
A_237,S_5,Wu Lieh-teh（伍连德）,Travel,Geography and Travel,MASTER_00579,Early Chinese travellers and their successors,NS 64,1933,1933,1928-1937,1,Travel
A_251,S_30,"Bishop, C. W.",Religion,Religion and Philosophy,MASTER_00580,"Worship of Earth in Ancient China, The",NS 64,1933,1933,1928-1937,1,Religion
A_131,S_26,"Ferguson, J. C.",History,History and Chronology,MASTER_00581,Loyang as the national capital,NS 64,1933,1933,1928-1937,1,History
A_217,S_8,"Freeman, M.",Philosophy,Religion and Philosophy,MASTER_00582,"Philosophy of Tai Tung - yuan, The",NS 64,1933,1933,1928-1937,1,Philosophy
A_204,S_23,"Fischer, E. S.",Archaeology,Arts and Archaeology,MASTER_00583,"T'ai Miao, a description of the supreme hall of sacrefices of the Forbidden City",NS 64,1933,1933,1928-1937,1,Archaeology
A_163,S_26,"Chatley, H.",History,History and Chronology,MASTER_00584,Futher notes on the history of the days of the week,NS 64,1933,1933,1928-1937,1,History
A_246,S_21,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00585,"Translation of the fragments of the Nestorian writing in China, The",NS 64,1933,1933,1928-1937,1,Christianity
A_252,S_31,"Penniston, J. B.",Geography,Geography and Travel,MASTER_00586,"Origin of loess, The",NS 64,1933,1933,1928-1937,1,Geography
A_253,S_26,"Gale, E. M.",History,History and Chronology,MASTER_00587,Some Chinese sources for the study of Northeastern Asia,NS 64,1933,1933,1928-1937,1,History
A_254,S_5,Cheng Te-k'un,Travel,Geography and Travel,MASTER_00588,"Travels of Emperor Mu, The",NS 64,1933,1933,1928-1937,1,Travel
A_255,S_33,"Rispaud, P. J.",Language and languages,Literature and Language,MASTER_00589,Notes sur les alphabets lu du Yun - nan et les denominations ethniques donnees aux T'ay,NS 64,1933,1933,1928-1937,1,Language and languages
A_256,S_44,"Grabau, A. W.",Anthropology,Anthropology and Social Customs,MASTER_00590,"Beginning of the human race, The",NS 65,1934,1934,1928-1937,1,Anthropology
A_131,S_38,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00591,Painters among Catholic missionaries and their helpers in Peking,NS 65,1934,1934,1928-1937,1,Painting
A_163,S_27,"Chatley, H.","Chronology, Historical",History and Chronology,MASTER_00592,"Cycles of Cathay, The",NS 65,1934,1934,1928-1937,1,"Chronology, Historical"
A_257,S_23,Teng Kuei（滕固）,Archaeology,Arts and Archaeology,MASTER_00593,Bamboo and bamboo painting,NS 65,1934,1934,1928-1937,1,Archaeology
A_258,S_6,"Lyon, D. W.",Literature,Literature and Language,MASTER_00594,"Past decade in Chinese literature, The",NS 65,1934,1934,1928-1937,1,Literature
A_259,S_28,"Gale, E. M., Boodberg, P. A. and Lin, T. C.",Economics,"Economy, Trade, and Technology",MASTER_00595,Discourses on salt and iron (Yen T'ieh Lun : Chaps. XX - XXVIII),NS 65,1934,1934,1928-1937,1,Economics
A_246,S_21,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00596,"Translation of the fragments of the Nestorian writing in China, The (concluded)",NS 65,1934,1934,1928-1937,1,Christianity
A_254,S_5,Cheng Te-k'un,Travel,Geography and Travel,MASTER_00597,"Travels of Emperor MU, The (concluded)",NS 65,1934,1934,1928-1937,1,Travel
A_260,S_1,Lee Shao-chang（李绍昌）,Buddhism,Religion and Philosophy,MASTER_00598,"Prajna - Paramita Hridaya Sutra or "" Essence of transcendental wisdom "" The (Hsuan Chuang, A. D. VIIth Cent.)",NS 65,1934,1934,1928-1937,1,Buddhism
A_125,S_30,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00599,"Worship of Lei Tsu, patron saint of silk workers, The",NS 66,1935,1935,1928-1937,1,Religion
A_261,S_38,"Siren, O.",Painting,Arts and Archaeology,MASTER_00600,How the Chinese llok upon the art of painting,NS 66,1935,1935,1928-1937,1,Painting
A_262,S_6,Lin Yu-tang（林语堂）,Literature,Literature and Language,MASTER_00601,"Technique and spirit of Chinese poetry, The",NS 66,1935,1935,1928-1937,1,Literature
A_263,S_31,"Drake, F. S.",Geography,Geography and Travel,MASTER_00602,China's North - west passage : a chapter in its opening,NS 66,1935,1935,1928-1937,1,Geography
A_264,S_33,Lin Tung-chi（林同济）,Language and languages,Literature and Language,MASTER_00603,"Word "" one "" in Chinese poetry, The",NS 66,1935,1935,1928-1937,1,Language and languages
A_265,S_3,"Andrew, G. F.",Ethnology,Anthropology and Social Customs,MASTER_00604,Men and matters in the land of the Yellow Earth,NS 66,1935,1935,1928-1937,1,Ethnology
A_131,S_23,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00605,Inscriptions on bronzes,NS 66,1935,1935,1928-1937,1,Archaeology
A_266,S_16,"Dubs, H. H.",Astronomy,Natural Sciences,MASTER_00606,Eclipses during the first fifty years of the earlier Han dynasty,NS 66,1935,1935,1928-1937,1,Astronomy
A_131,S_23,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00607,"Six horses of T'ang T'ai Tsung, The",NS 67,1936,1936,1928-1937,1,Archaeology
A_163,S_25,"Chatley, H.",Architecture,Arts and Archaeology,MASTER_00608,T'ai Chi Shang Yun the chinese astrological theory of creation,NS 67,1936,1936,1928-1937,1,Architecture
A_267,S_23,"Gibson, H. E.",Archaeology,Arts and Archaeology,MASTER_00609,"Inscribed bones of Shang, The",NS 67,1936,1936,1928-1937,1,Archaeology
A_125,S_30,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00610,Agricultural rites in the religion of old China,NS 67,1936,1936,1928-1937,1,Religion
A_268,S_23,"Prip-Moller, J.",Archaeology,Arts and Archaeology,MASTER_00611,"On the building history of the Pao Shu T'a, Hangchow",NS 67,1936,1936,1928-1937,1,Archaeology
A_266,S_26,"Dubs, H. H.",History,History and Chronology,MASTER_00612,Han Kao - Tsu and Hsiang Yu,NS 67,1936,1936,1928-1937,1,"History, Ancient"
A_246,S_21,"Saeki, P. Y.",Christianity,Religion and Philosophy,MASTER_00613,Old problems concerning the Nestorian monument,NS 67,1936,1936,1928-1937,1,Christianity
A_269,S_17,"Brown, M. H.",Confucianism,Religion and Philosophy,MASTER_00614,"Chinese attitude to peace and war in pre - Confucian Times, The",NS 67,1936,1936,1928-1937,1,Confucianism
A_270,S_31,"Nystrom, E. T.",Geography,Geography and Travel,MASTER_00615,"Geophysical prospecting for gold, metallic ores and petroleum and its possible application in China, The",NS 67,1936,1936,1928-1937,1,Geography
A_263,S_5,"Drake, F. S.",Travel,Geography and Travel,MASTER_00616,China's Northwest passage : the struggle for the Tarim Basin in the later Han dynasty,NS 67,1936,1936,1928-1937,1,Travel
A_271,S_28,"Ch'en, S. C.",Economics,"Economy, Trade, and Technology",MASTER_00617,"Sang Hung - yang, economist of the early Han",NS 67,1936,1936,1928-1937,1,Economics
A_267,S_23,"Gibson, H. E.",Archaeology,Arts and Archaeology,MASTER_00619,Music and musical instruments of Shang,NS 68,1937,1937,1928-1937,1,Archaeology
A_248,S_13,"Moyer, R. T.",Agriculture,Natural Sciences,MASTER_00620,Some observations on the agriculture of inner Mongola,NS 68,1937,1937,1928-1937,1,Agriculture
A_272,S_26,"Goodrich, L. C.",History,History and Chronology,MASTER_00621,Korean interference with Chinese historical records,NS 68,1937,1937,1928-1937,1,History
A_253,S_31,"Gale, E. M.",Geography,Geography and Travel,MASTER_00622,Chekiang highways,NS 68,1937,1937,1928-1937,1,Geography
A_159,S_23,"Sowerby, A. de C.",Archaeology,Arts and Archaeology,MASTER_00623,Pottery tomb figures of ancient China (presidential address),NS 69,1938,1938,1938-1948,1,Archaeology
A_267,S_30,"Gibson, H. E.",Religion,Religion and Philosophy,MASTER_00624,Domesticated animals of Shang and their sacrifice,NS 69,1938,1938,1938-1948,1,Religion
A_175,S_26,"Morgan, E.",History,History and Chronology,MASTER_00625,Times and manners in the age of the Emperor Kang Hsi,NS 69,1938,1938,1938-1948,1,History
A_273,S_33,"Stifler, S. R.",Language and languages,Literature and Language,MASTER_00626,"Language students of the East India company's Canton factory, The",NS 69,1938,1938,1938-1948,1,Language and languages
A_274,S_33,Wen Yu,Language and languages,Literature and Language,MASTER_00627,"Influence of liquids upon the dissolution of initial consonant groups of the indo sinic families, The",NS 69,1938,1938,1938-1948,1,Language and languages
A_159,S_3,"Sowerby, A. de C.",Ethnology,Anthropology and Social Customs,MASTER_00628,Some Chinese animal myths and legends (presidential address),NS 70,1939,1939,1938-1948,1,Ethnology
A_175,S_30,"Morgan, E.",Religion,Religion and Philosophy,MASTER_00630,Sacrifices in ancient China,NS 70,1939,1939,1938-1948,1,Religion
A_267,S_33,"Gibson, H. E.",Language and languages,Literature and Language,MASTER_00631,"Evolution of Chinese characters beginning from Shang pictographs, The",NS 70,1939,1939,1938-1948,1,Language and languages
A_125,S_30,"Williams, E. T.",Religion,Religion and Philosophy,MASTER_00632,Worshipping imperial ancestors in Peking,NS 70,1939,1939,1938-1948,1,Religion
A_159,S_11,"Sowerby, A. de C.",Zoology,Natural Sciences,MASTER_00633,Some remarkable animals of China (presidential address),NS 71,1940,1940,1938-1948,1,Zoology
A_275,S_19,"Read, B. E.",Medicine,Natural Sciences,MASTER_00634,Insects used in Chinese medicine,NS 71,1940,1940,1938-1948,1,Medicine
A_267,S_28,"Gibson, H. E.",Economics,"Economy, Trade, and Technology",MASTER_00635,Cowries as money during the Shang and Chou periods,NS 71,1940,1940,1938-1948,1,Economics
A_263,S_23,"Drake, F. S.",Archaeology,Arts and Archaeology,MASTER_00636,"Inscribed Chou pottery vessel, An",NS 71,1940,1940,1938-1948,1,Archaeology
A_276,S_26,"Tomkinson, L.",History,History and Chronology,MASTER_00637,Chinese historical attitudes to peace and war,NS 71,1940,1940,1938-1948,1,History
A_277,S_23,"Dunlap, E. W.",Archaeology,Arts and Archaeology,MASTER_00638,"Chin Shan Tsui Temple Peitaiho, The",NS 71,1940,1940,1938-1948,1,Archaeology
A_278,S_3,"Poston, D. G.",Ethnology,Anthropology and Social Customs,MASTER_00639,Bits of old Soochow,NS 71,1940,1940,1938-1948,1,Ethnology
A_204,S_31,"Fischer, E. S.",Geography,Geography and Travel,MASTER_00640,Jehol,NS 71,1940,1940,1938-1948,1,Geography
A_131,S_23,"Ferguson, J. C.",Archaeology,Arts and Archaeology,MASTER_00641,Decorations of Chinese bronzes,NS 72,1946,1946,1938-1948,1,Archaeology
A_279,S_23,"Beath, S. S.",Archaeology,Arts and Archaeology,MASTER_00642,Ching Te Chen procelain city of emperors,NS 72,1946,1946,1938-1948,1,Archaeology
A_280,S_26,"Roberts, D.",History,History and Chronology,MASTER_00643,Interpretations of Chinese history,NS 72,1946,1946,1938-1948,1,History
A_204,S_30,"Fischer, E. S.",Religion,Religion and Philosophy,MASTER_00645,"Sacred Lamaist dances, The",NS 72,1946,1946,1938-1948,1,Religion
A_281,S_12,"Ruffe, M. D'Auxion de",Law,"Politics, Government, and Law",MASTER_00646,Criminal law in ancient China,NS 72,1946,1946,1938-1948,1,Law
A_282,S_3,"Ankerson, W. A.",Ethnology,Anthropology and Social Customs,MASTER_00647,"Chinese shadow play, The",NS 72,1946,1946,1938-1948,1,Ethnology
A_283,S_6,"Schwarz, K. L.",Literature,Literature and Language,MASTER_00648,Bibliographical catalogue of European books printed before 1900,NS 72,1946,1946,1938-1948,1,Literature
A_284,S_21,"Francis, J. de",Christianity,Religion and Philosophy,MASTER_00649,"Missionary contribution to Chinese nationalism, A",NS 73,1948,1948,1938-1948,1,Christianity
A_285,S_11,"House, I. E.",Zoology,Natural Sciences,MASTER_00650,"Butterfly hunting in Pi Hu, S. Chekiang",NS 73,1948,1948,1938-1948,1,Zoology
A_286,S_30,Yao Shan-yu,Religion,Religion and Philosophy,MASTER_00651,"Cosmological and anthropological philosophy of Tung Chung - shu, The",NS 73,1948,1948,1938-1948,1,Religion
A_287,S_21,Chang Hsing Lang（张星烺）,Christianity,Religion and Philosophy,MASTER_00652,"Cause which induced the monk I - szu, the Nestorian Archbishop of Ch'ang an, to come to China and the exact date of his arrival, The",NS 73,1948,1948,1938-1948,1,Christianity
A_288,S_33,"Gillett, M. C.",Language and languages,Literature and Language,MASTER_00653,Some notes on the blue Turkish tongue,NS 73,1948,1948,1938-1948,1,Language and languages
