master_id,time_window,author_raw,title,year_start,term
MASTER_00497,1918-1927,"Gillis, I. V.","Critical review of Chalfant's notes upon the "" Shuo Wen """,1925,wen
MASTER_00498,1918-1927,"Mason, I.",Notes on Chinese Mohammedan Literature,1925,mohammedan
MASTER_00498,1918-1927,"Mason, I.",Notes on Chinese Mohammedan Literature,1925,literature
MASTER_00499,1918-1927,"Turner, F. B.",Flood and famine in North China,1926,flood
MASTER_00499,1918-1927,"Turner, F. B.",Flood and famine in North China,1926,famine
MASTER_00499,1918-1927,"Turner, F. B.",Flood and famine in North China,1926,north
MASTER_00500,1918-1927,"Hosie, A.","Map of China in the making, A",1926,map
MASTER_00500,1918-1927,"Hosie, A.","Map of China in the making, A",1926,making
MASTER_00501,1918-1927,"Edgar, J. H.","Tibetan and his environment : an interpretation, The",1926,tibetan
MASTER_00501,1918-1927,"Edgar, J. H.","Tibetan and his environment : an interpretation, The",1926,environment
MASTER_00501,1918-1927,"Edgar, J. H.","Tibetan and his environment : an interpretation, The",1926,interpretation
MASTER_00502,1918-1927,"Morgan, E.",League of nations in ancient China,1926,league
MASTER_00502,1918-1927,"Morgan, E.",League of nations in ancient China,1926,nations
MASTER_00502,1918-1927,"Morgan, E.",League of nations in ancient China,1926,ancient
MASTER_00503,1918-1927,"Ferguson, J. C.",General survey of standard Chinese histories,1926,general
MASTER_00503,1918-1927,"Ferguson, J. C.",General survey of standard Chinese histories,1926,survey
MASTER_00503,1918-1927,"Ferguson, J. C.",General survey of standard Chinese histories,1926,standard
MASTER_00503,1918-1927,"Ferguson, J. C.",General survey of standard Chinese histories,1926,histories
MASTER_00504,1918-1927,"Freeman, M.","Yen Hsi Chai, a 17th century philosopher",1926,yen
MASTER_00504,1918-1927,"Freeman, M.","Yen Hsi Chai, a 17th century philosopher",1926,hsi
MASTER_00504,1918-1927,"Freeman, M.","Yen Hsi Chai, a 17th century philosopher",1926,chai
MASTER_00504,1918-1927,"Freeman, M.","Yen Hsi Chai, a 17th century philosopher",1926,century
MASTER_00504,1918-1927,"Freeman, M.","Yen Hsi Chai, a 17th century philosopher",1926,philosopher
MASTER_00505,1918-1927,"Teesdale, J. H.","Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,sin
MASTER_00505,1918-1927,"Teesdale, J. H.","Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,cheng
MASTER_00505,1918-1927,"Teesdale, J. H.","Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,chung
MASTER_00505,1918-1927,"Teesdale, J. H.","Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,wang
MASTER_00505,1918-1927,"Teesdale, J. H.","Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,faithful
MASTER_00505,1918-1927,"Teesdale, J. H.","Li Sin Cheng, the Chung Wang or "" Faithful Prince """,1926,prince
MASTER_00506,1918-1927,"Gee, N. G.",Chinese fresh water sponges,1926,fresh
MASTER_00506,1918-1927,"Gee, N. G.",Chinese fresh water sponges,1926,water
MASTER_00506,1918-1927,"Gee, N. G.",Chinese fresh water sponges,1926,sponges
MASTER_00507,1918-1927,"Torrance, T.","Chinese cat, The",1926,cat
MASTER_00508,1918-1927,"Shirokogoroff, S. M.",Northern Tungus migrations in the Far East,1926,northern
MASTER_00508,1918-1927,"Shirokogoroff, S. M.",Northern Tungus migrations in the Far East,1926,tungus
MASTER_00508,1918-1927,"Shirokogoroff, S. M.",Northern Tungus migrations in the Far East,1926,migrations
MASTER_00508,1918-1927,"Shirokogoroff, S. M.",Northern Tungus migrations in the Far East,1926,far
MASTER_00508,1918-1927,"Shirokogoroff, S. M.",Northern Tungus migrations in the Far East,1926,east
MASTER_00509,1918-1927,"Wilder, G. D. and Hubbard, H. W.",Corrections and additions to the list of the birds of Chihli Province,1926,corrections
MASTER_00509,1918-1927,"Wilder, G. D. and Hubbard, H. W.",Corrections and additions to the list of the birds of Chihli Province,1926,additions
MASTER_00509,1918-1927,"Wilder, G. D. and Hubbard, H. W.",Corrections and additions to the list of the birds of Chihli Province,1926,list
MASTER_00509,1918-1927,"Wilder, G. D. and Hubbard, H. W.",Corrections and additions to the list of the birds of Chihli Province,1926,birds
MASTER_00509,1918-1927,"Wilder, G. D. and Hubbard, H. W.",Corrections and additions to the list of the birds of Chihli Province,1926,chihli
MASTER_00509,1918-1927,"Wilder, G. D. and Hubbard, H. W.",Corrections and additions to the list of the birds of Chihli Province,1926,province
MASTER_00510,1918-1927,"Werner, E. T. C.","Postscript on tomb - destruction, A",1926,postscript
MASTER_00510,1918-1927,"Werner, E. T. C.","Postscript on tomb - destruction, A",1926,tomb
MASTER_00510,1918-1927,"Werner, E. T. C.","Postscript on tomb - destruction, A",1926,destruction
MASTER_00511,1918-1927,G. S. S. G.,Some notes on the remains of a phallic shrine in Japan,1926,remains
MASTER_00511,1918-1927,G. S. S. G.,Some notes on the remains of a phallic shrine in Japan,1926,phallic
MASTER_00511,1918-1927,G. S. S. G.,Some notes on the remains of a phallic shrine in Japan,1926,shrine
MASTER_00511,1918-1927,G. S. S. G.,Some notes on the remains of a phallic shrine in Japan,1926,japan
MASTER_00512,1918-1927,"Moule, A. C.","Siege of Saianfu and the murder of Achmach Bailo, The",1927,siege
MASTER_00512,1918-1927,"Moule, A. C.","Siege of Saianfu and the murder of Achmach Bailo, The",1927,saianfu
MASTER_00512,1918-1927,"Moule, A. C.","Siege of Saianfu and the murder of Achmach Bailo, The",1927,murder
MASTER_00512,1918-1927,"Moule, A. C.","Siege of Saianfu and the murder of Achmach Bailo, The",1927,achmach
MASTER_00512,1918-1927,"Moule, A. C.","Siege of Saianfu and the murder of Achmach Bailo, The",1927,bailo
MASTER_00513,1918-1927,"Ferguson, J. C.",Political parties of the Northern Sung Dynasty,1927,political
MASTER_00513,1918-1927,"Ferguson, J. C.",Political parties of the Northern Sung Dynasty,1927,parties
MASTER_00513,1918-1927,"Ferguson, J. C.",Political parties of the Northern Sung Dynasty,1927,northern
MASTER_00513,1918-1927,"Ferguson, J. C.",Political parties of the Northern Sung Dynasty,1927,sung
MASTER_00513,1918-1927,"Ferguson, J. C.",Political parties of the Northern Sung Dynasty,1927,dynasty
MASTER_00514,1918-1927,"Leung, G. K.",Mei Lan - Fang (the man and his art),1927,mei
MASTER_00514,1918-1927,"Leung, G. K.",Mei Lan - Fang (the man and his art),1927,lan
MASTER_00514,1918-1927,"Leung, G. K.",Mei Lan - Fang (the man and his art),1927,fang
MASTER_00514,1918-1927,"Leung, G. K.",Mei Lan - Fang (the man and his art),1927,man
MASTER_00514,1918-1927,"Leung, G. K.",Mei Lan - Fang (the man and his art),1927,art
MASTER_00515,1918-1927,"Abraham, R. D.","Motives of Chinese art, The",1927,motives
MASTER_00515,1918-1927,"Abraham, R. D.","Motives of Chinese art, The",1927,art
MASTER_00516,1918-1927,"Hudson, E.","Little Lu - fu, and looking at a painting by Wang - tzu",1927,little
MASTER_00516,1918-1927,"Hudson, E.","Little Lu - fu, and looking at a painting by Wang - tzu",1927,looking
MASTER_00516,1918-1927,"Hudson, E.","Little Lu - fu, and looking at a painting by Wang - tzu",1927,painting
MASTER_00516,1918-1927,"Hudson, E.","Little Lu - fu, and looking at a painting by Wang - tzu",1927,wang
MASTER_00516,1918-1927,"Hudson, E.","Little Lu - fu, and looking at a painting by Wang - tzu",1927,tzu
MASTER_00517,1918-1927,"Jacot, A. P.","Genus gueldenstaedtia (leguminoseae), The",1927,genus
MASTER_00517,1918-1927,"Jacot, A. P.","Genus gueldenstaedtia (leguminoseae), The",1927,gueldenstaedtia
MASTER_00517,1918-1927,"Jacot, A. P.","Genus gueldenstaedtia (leguminoseae), The",1927,leguminoseae
MASTER_00518,1918-1927,"Morgan, E.",Chou - kung ; The Duke of Chou,1927,chou
MASTER_00518,1918-1927,"Morgan, E.",Chou - kung ; The Duke of Chou,1927,kung
MASTER_00518,1918-1927,"Morgan, E.",Chou - kung ; The Duke of Chou,1927,duke
MASTER_00519,1918-1927,"Kojeuroff, G. P.",Some contributions to the anthropology of the buriats,1927,anthropology
MASTER_00519,1918-1927,"Kojeuroff, G. P.",Some contributions to the anthropology of the buriats,1927,buriats
MASTER_00520,1918-1927,"Couling, C. E.","Partriarch Lu, The",1927,partriarch
MASTER_00521,1928-1937,"Mason, I.",Three score years and ten,1928,three
MASTER_00521,1928-1937,"Mason, I.",Three score years and ten,1928,score
MASTER_00521,1928-1937,"Mason, I.",Three score years and ten,1928,years
MASTER_00521,1928-1937,"Mason, I.",Three score years and ten,1928,ten
MASTER_00522,1928-1937,"MacGillivray, D.","Jews of Honan, The",1928,jews
MASTER_00522,1928-1937,"MacGillivray, D.","Jews of Honan, The",1928,honan
MASTER_00523,1928-1937,"Ferguson, J. C.",Shapes of porcelain vessels,1928,shapes
MASTER_00523,1928-1937,"Ferguson, J. C.",Shapes of porcelain vessels,1928,porcelain
MASTER_00523,1928-1937,"Ferguson, J. C.",Shapes of porcelain vessels,1928,vessels
MASTER_00524,1928-1937,"Hayes, L. N.",The Great Wall of China,1928,great
MASTER_00524,1928-1937,"Hayes, L. N.",The Great Wall of China,1928,wall
MASTER_00525,1928-1937,"Freeman, M.","Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,ch'ing
MASTER_00525,1928-1937,"Freeman, M.","Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,dynasty
MASTER_00525,1928-1937,"Freeman, M.","Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,criticism
MASTER_00525,1928-1937,"Freeman, M.","Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,sung
MASTER_00525,1928-1937,"Freeman, M.","Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,politico
MASTER_00525,1928-1937,"Freeman, M.","Ch'ing dynasty criticism of Sung politico - philosophy, The",1928,philosophy
MASTER_00526,1928-1937,Wang Kuo Wei,Chinese foot measures of the past nineteen centuries,1928,foot
MASTER_00526,1928-1937,Wang Kuo Wei,Chinese foot measures of the past nineteen centuries,1928,measures
MASTER_00526,1928-1937,Wang Kuo Wei,Chinese foot measures of the past nineteen centuries,1928,past
MASTER_00526,1928-1937,Wang Kuo Wei,Chinese foot measures of the past nineteen centuries,1928,nineteen
MASTER_00526,1928-1937,Wang Kuo Wei,Chinese foot measures of the past nineteen centuries,1928,centuries
MASTER_00527,1928-1937,"Meerkerk, M. E. R. F.","A German translation of the Hsi Hsiang Chi, A review",1928,german
MASTER_00527,1928-1937,"Meerkerk, M. E. R. F.","A German translation of the Hsi Hsiang Chi, A review",1928,hsi
MASTER_00527,1928-1937,"Meerkerk, M. E. R. F.","A German translation of the Hsi Hsiang Chi, A review",1928,hsiang
MASTER_00527,1928-1937,"Meerkerk, M. E. R. F.","A German translation of the Hsi Hsiang Chi, A review",1928,chi
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,place
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,music
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,platonic
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,confucian
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,systems
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,moral
MASTER_00528,1928-1937,"Phelps, D. L.","Place of Music in the Platonic and Confucian systems of moral education, The",1928,education
MASTER_00529,1928-1937,"Englaender, A. L.","Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,origin
MASTER_00529,1928-1937,"Englaender, A. L.","Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,growth
MASTER_00529,1928-1937,"Englaender, A. L.","Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,deserts
MASTER_00529,1928-1937,"Englaender, A. L.","Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,encroachment
MASTER_00529,1928-1937,"Englaender, A. L.","Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,desert
MASTER_00529,1928-1937,"Englaender, A. L.","Origin and growth of deserts and the encroachment of the desert on North - China, The",1928,north
MASTER_00530,1928-1937,"White, L. M.",Early Christianity in Japan,1928,early
MASTER_00530,1928-1937,"White, L. M.",Early Christianity in Japan,1928,christianity
MASTER_00530,1928-1937,"White, L. M.",Early Christianity in Japan,1928,japan
MASTER_00531,1928-1937,"Werner, E. T. C.","Origin of the Chinese priesthood, The",1928,origin
MASTER_00531,1928-1937,"Werner, E. T. C.","Origin of the Chinese priesthood, The",1928,priesthood
MASTER_00532,1928-1937,"Jacot, A. P.",Contributions from the Herbarium of the Shantung Christian University,1928,herbarium
MASTER_00532,1928-1937,"Jacot, A. P.",Contributions from the Herbarium of the Shantung Christian University,1928,shantung
MASTER_00532,1928-1937,"Jacot, A. P.",Contributions from the Herbarium of the Shantung Christian University,1928,christian
MASTER_00532,1928-1937,"Jacot, A. P.",Contributions from the Herbarium of the Shantung Christian University,1928,university
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,wang
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,mang
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,socialist
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,emperor
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,nineteen
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,centuries
MASTER_00533,1928-1937,Hu Shih,"Wang Mang, the socialist emperor of nineteen centuries ago",1928,ago
MASTER_00534,1928-1937,"Biallas, F. X.","K'u Yuan, his life and poems",1928,k'u
MASTER_00534,1928-1937,"Biallas, F. X.","K'u Yuan, his life and poems",1928,yuan
MASTER_00534,1928-1937,"Biallas, F. X.","K'u Yuan, his life and poems",1928,life
MASTER_00534,1928-1937,"Biallas, F. X.","K'u Yuan, his life and poems",1928,poems
MASTER_00535,1928-1937,"Hudson, E.","Kite's message, The",1928,kite
MASTER_00535,1928-1937,"Hudson, E.","Kite's message, The",1928,message
MASTER_00536,1928-1937,"Moule, A. C.","Murder of Achmach Bailo, The",1928,murder
MASTER_00536,1928-1937,"Moule, A. C.","Murder of Achmach Bailo, The",1928,achmach
MASTER_00536,1928-1937,"Moule, A. C.","Murder of Achmach Bailo, The",1928,bailo
MASTER_00537,1928-1937,Chang Hsin-hai,Some types of Chinese historical thought,1929,types
MASTER_00537,1928-1937,Chang Hsin-hai,Some types of Chinese historical thought,1929,historical
MASTER_00537,1928-1937,Chang Hsin-hai,Some types of Chinese historical thought,1929,thought
MASTER_00538,1928-1937,Hu Shih,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,establishment
MASTER_00538,1928-1937,Hu Shih,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,confucianism
MASTER_00538,1928-1937,Hu Shih,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,state
MASTER_00538,1928-1937,Hu Shih,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,religion
MASTER_00538,1928-1937,Hu Shih,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,han
MASTER_00538,1928-1937,Hu Shih,"Establishment of Confucianism as a state religion during the Han dynasty, The",1929,dynasty
MASTER_00539,1928-1937,"Mason, I.","Mohammedans of China : when, and how they first came, The",1929,mohammedans
MASTER_00539,1928-1937,"Mason, I.","Mohammedans of China : when, and how they first came, The",1929,when
MASTER_00539,1928-1937,"Mason, I.","Mohammedans of China : when, and how they first came, The",1929,how
MASTER_00539,1928-1937,"Mason, I.","Mohammedans of China : when, and how they first came, The",1929,they
MASTER_00539,1928-1937,"Mason, I.","Mohammedans of China : when, and how they first came, The",1929,first
MASTER_00539,1928-1937,"Mason, I.","Mohammedans of China : when, and how they first came, The",1929,came
MASTER_00540,1928-1937,"Chatley, H.",Did ancient Chinese culture come from Egypt ?,1929,did
MASTER_00540,1928-1937,"Chatley, H.",Did ancient Chinese culture come from Egypt ?,1929,ancient
MASTER_00540,1928-1937,"Chatley, H.",Did ancient Chinese culture come from Egypt ?,1929,culture
MASTER_00540,1928-1937,"Chatley, H.",Did ancient Chinese culture come from Egypt ?,1929,come
MASTER_00540,1928-1937,"Chatley, H.",Did ancient Chinese culture come from Egypt ?,1929,egypt
MASTER_00541,1928-1937,"Kann, E.","Gold in China : in its historical, practical and financial aspects",1929,gold
MASTER_00541,1928-1937,"Kann, E.","Gold in China : in its historical, practical and financial aspects",1929,historical
MASTER_00541,1928-1937,"Kann, E.","Gold in China : in its historical, practical and financial aspects",1929,practical
MASTER_00541,1928-1937,"Kann, E.","Gold in China : in its historical, practical and financial aspects",1929,financial
MASTER_00541,1928-1937,"Kann, E.","Gold in China : in its historical, practical and financial aspects",1929,aspects
MASTER_00542,1928-1937,"Englaender, A. L.",Some notes on Aisa's Ice Age,1929,aisa
MASTER_00542,1928-1937,"Englaender, A. L.",Some notes on Aisa's Ice Age,1929,ice
MASTER_00542,1928-1937,"Englaender, A. L.",Some notes on Aisa's Ice Age,1929,age
MASTER_00543,1928-1937,"Edgar, J. H.",Did Manicheism influence Lamaism ?,1929,did
MASTER_00543,1928-1937,"Edgar, J. H.",Did Manicheism influence Lamaism ?,1929,manicheism
MASTER_00543,1928-1937,"Edgar, J. H.",Did Manicheism influence Lamaism ?,1929,influence
MASTER_00543,1928-1937,"Edgar, J. H.",Did Manicheism influence Lamaism ?,1929,lamaism
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,list
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,plant
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,names
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,included
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,cowdry
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,chihli
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,flora
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,not
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,recorded
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,index
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,florae
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,sinensis
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,two
MASTER_00544,1928-1937,"Liu, J. C.","List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,supplements
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,list
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,legible
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,inscriptions
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,stones
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,foreign
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,cemetery
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,double
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,island
MASTER_00545,1928-1937,"Talbot, R. M.","List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,swatow
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,george
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,eumorfopoulos
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,collection
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,catalogue
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,corean
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,bronzes
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,sculpture
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,jades
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,jewellery
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,objects
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,percival
MASTER_00546,1928-1937,"Morgan, E.","The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,yetts
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,light
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,thrown
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,ancient
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,history
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,recent
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,archaeological
MASTER_00547,1928-1937,"Buxton, D.","Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,discoveries
MASTER_00548,1928-1937,"Vacca, G.",Some points on the history of science in China *,1930,points
MASTER_00548,1928-1937,"Vacca, G.",Some points on the history of science in China *,1930,history
MASTER_00548,1928-1937,"Vacca, G.",Some points on the history of science in China *,1930,science
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,journey
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,tung
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,ling
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,visit
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,desecrated
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,eastern
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,mausolea
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,tsing
MASTER_00549,1928-1937,"Fischer, E. S.","Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,dynasty
MASTER_00550,1928-1937,"Ferguson, J. C.","Stories in Chinese painting, II",1930,stories
MASTER_00550,1928-1937,"Ferguson, J. C.","Stories in Chinese painting, II",1930,painting
MASTER_00551,1928-1937,"Morgan, E.","Language and new thought, or new words for new ideas",1930,language
MASTER_00551,1928-1937,"Morgan, E.","Language and new thought, or new words for new ideas",1930,thought
MASTER_00551,1928-1937,"Morgan, E.","Language and new thought, or new words for new ideas",1930,words
MASTER_00551,1928-1937,"Morgan, E.","Language and new thought, or new words for new ideas",1930,ideas
MASTER_00552,1928-1937,"Chatley, H.",Can Chinese writing be simplified ?,1930,can
MASTER_00552,1928-1937,"Chatley, H.",Can Chinese writing be simplified ?,1930,writing
MASTER_00552,1928-1937,"Chatley, H.",Can Chinese writing be simplified ?,1930,simplified
MASTER_00553,1928-1937,"Wells, H. R.","Book of changes and genesis, The",1930,book
MASTER_00553,1928-1937,"Wells, H. R.","Book of changes and genesis, The",1930,changes
MASTER_00553,1928-1937,"Wells, H. R.","Book of changes and genesis, The",1930,genesis
MASTER_00554,1928-1937,"Soothill, W. E.",Kingship in China *,1930,kingship
MASTER_00555,1928-1937,"Bruce, P.",The I - Wei a problem in criticism *,1930,wei
MASTER_00555,1928-1937,"Bruce, P.",The I - Wei a problem in criticism *,1930,problem
MASTER_00555,1928-1937,"Bruce, P.",The I - Wei a problem in criticism *,1930,criticism
MASTER_00556,1928-1937,"Forke, A.","Philosopher Yang Hsiung, The *",1930,philosopher
MASTER_00556,1928-1937,"Forke, A.","Philosopher Yang Hsiung, The *",1930,yang
MASTER_00556,1928-1937,"Forke, A.","Philosopher Yang Hsiung, The *",1930,hsiung
MASTER_00557,1928-1937,"Ayscough, F. W.","Symbolism of the Forbidden City, Peking, The *",1930,symbolism
MASTER_00557,1928-1937,"Ayscough, F. W.","Symbolism of the Forbidden City, Peking, The *",1930,forbidden
