master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00208,1886,NS 21,"Playfair, G. M. H.","Playfair, G. M. H.","Chronology, Historical",History and Chronology,"Chronology, Historical",chronology,chronology,chronology,Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,1886,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00209,1886,NS 21,"Allen, H. J.","Allen, H. J.",Geography,Geography and Travel,Geography,geography,geography,geography,Where was Ta - ts ' in ?,1886,1886,,1878-1887,1,1,1.0,
MASTER_00210,1886,NS 21,"Hirth, F.","Hirth, F.",Geography,Geography and Travel,Geography,geography,geography,geography,"Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,1886,1886,,1878-1887,1,1,1.0,
MASTER_00211,1886,NS 21,"Macgowan, D. J.","Macgowan, D. J.",Economics,"Economy, Trade, and Technology",Economics,economics,economics,economics,Chinese guilds or chambers of commerce and trades unions,1886,1886,,1878-1887,1,1,1.0,
MASTER_00212,1886,NS 21,"Allen, H. J.","Allen, H. J.",Confucianism,Religion and Philosophy,Confucianism,Confucianism,confucianism,confucianism,Is Confucius a myth ?,1886,1886,,1878-1887,1,1,1.0,
MASTER_00213,1886,NS 21,"Edkins, J.","Edkins, J.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Philological importance of geographical terms in the "" Shi - ki """,1886,1886,,1878-1887,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00214,1886,NS 21,"Allen, H. J.","Allen, H. J.",Geography,Geography and Travel,Geography,geography,geography,geography,Ta - ts ' in and dependent states,1886,1886,,1878-1887,1,1,1.0,
MASTER_00215,1886,NS 21,"Hirth, F.","Hirth, F.",Geography,Geography and Travel,Geography,geography,geography,geography,"Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",1886,1886,,1878-1887,1,1,1.0,
MASTER_00216,1886,NS 21,"Hirth, F.","Hirth, F.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Chinese equivalents of the letter "" R "" in foreign names",1886,1886,,1878-1887,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00217,1886,NS 21,"Giles, H. A.","Giles, H. A.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,The Family names,1886,1886,,1878-1887,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00218,1886,NS 21,"Parker, E. H.","Parker, E. H.",History,History and Chronology,History,history,history,history,"Manchu relations with Tibet, or Si - tsang",1886,1886,,1878-1887,1,1,1.0,
MASTER_00219,1886,NS 21,"Legge, J.","Legge, J.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,"Defense of the trans. of a passage in the "" Tsochwan",1886,1886,,1878-1887,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00220,1886,NS 21,,,Mythology,Anthropology and Social Customs,Mythology,mythology,mythology,mythology,Folk - lore Society,1886,1886,,1878-1887,1,1,1.0,
MASTER_00221,1886,NS 21,"H., F.","H., F.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Pen - ts ' ao - meng - ch'uan,1886,1886,,1878-1887,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00222,1886,NS 21,"Carles, W. R.","Carles, W. R.",Travel,Geography and Travel,Travel,travel and general descriptions,travel and general descriptions,travel,Corea,1886,1886,,1878-1887,1,1,1.0,
MASTER_00223,1887,NS 22,"Parker, E. H.","Parker, E. H.",Military art and science,Military,Military art and science,military,military,military,"The Military organization of China prior to 1842, as described by Wei Yuan",1887,1887,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00224,1887,NS 22,"Becher, H. M.","Becher, H. M.",Geology,Natural Sciences,Geology,geology,geology,geology,Notes on the mineral resources of Eastern Shantung,1887,1887,"SHANTUNG, Shandong Province, <U+5C71><U+4E1C><U+7701>",1878-1887,1,1,1.0,
MASTER_00225,1887,NS 22,,,Law,"Politics, Government, and Law",Law,law,law,law,Chinese partnerships ; liability of the individual members,1887,1887,,1878-1887,1,1,1.0,
MASTER_00226,1887,NS 22,"Hirth, F.","Hirth, F.",Government,"Politics, Government, and Law",Government,"government, political economy and political theory","government, political economy and political theory",government,Notes on the early history of the salt monopoly in China,1887,1887,,1878-1887,3,3,0.333333333333333,
MASTER_00226,1887,NS 22,"Hirth, F.","Hirth, F.",Economics,"Economy, Trade, and Technology",Economics,"government, political economy and political theory","government, political economy and political theory",political economy,Notes on the early history of the salt monopoly in China,1887,1887,,1878-1887,3,3,0.333333333333333,User-reviewed category
MASTER_00226,1887,NS 22,"Hirth, F.","Hirth, F.",Political science--Philosophy,"Politics, Government, and Law",Political science--Philosophy,"government, political economy and political theory","government, political economy and political theory",political theory,Notes on the early history of the salt monopoly in China,1887,1887,,1878-1887,3,3,0.333333333333333,LCSH-style subdivision
MASTER_00227,1887,NS 22,"Parker, E. H.","Parker, E. H.",Government,"Politics, Government, and Law",Government,"government, political economy and political theory","government, political economy and political theory",government,The Salt revenue of China,1887,1887,,1878-1887,3,3,0.333333333333333,
MASTER_00227,1887,NS 22,"Parker, E. H.","Parker, E. H.",Economics,"Economy, Trade, and Technology",Economics,"government, political economy and political theory","government, political economy and political theory",political economy,The Salt revenue of China,1887,1887,,1878-1887,3,3,0.333333333333333,User-reviewed category
MASTER_00227,1887,NS 22,"Parker, E. H.","Parker, E. H.",Political science--Philosophy,"Politics, Government, and Law",Political science--Philosophy,"government, political economy and political theory","government, political economy and political theory",political theory,The Salt revenue of China,1887,1887,,1878-1887,3,3,0.333333333333333,LCSH-style subdivision
MASTER_00228,1887,NS 22,"Zwehtkoff, P., Trans. Carles, W. R.","Carles, W. R.",Agriculture,Natural Sciences,Agriculture,"agriculture, industry, and trade","agriculture, industry, and trade",agriculture,Remarks on the production of salt in China,1887,1887,,1878-1887,3,3,0.333333333333333,
MASTER_00228,1887,NS 22,"Zwehtkoff, P., Trans. Carles, W. R.","Carles, W. R.",Industries,"Economy, Trade, and Technology",Industries,"agriculture, industry, and trade","agriculture, industry, and trade",industry,Remarks on the production of salt in China,1887,1887,,1878-1887,3,3,0.333333333333333,LCSH standard form
MASTER_00228,1887,NS 22,"Zwehtkoff, P., Trans. Carles, W. R.","Carles, W. R.",Commerce,"Economy, Trade, and Technology",Commerce,"agriculture, industry, and trade","agriculture, industry, and trade",trade,Remarks on the production of salt in China,1887,1887,,1878-1887,3,3,0.333333333333333,LCSH standard form
MASTER_00229,1887,NS 22,"Nocentini, L.","Nocentini, L.","Chronology, Historical",History and Chronology,"Chronology, Historical",chronology,chronology,chronology,"Names of the sovereigns of the old Corean states, etc.",1887,1887,,1878-1887,1,1,1.0,LCSH standard form
MASTER_00230,1887,NS 22,"Hirth, F.","Hirth, F.",Agriculture,Natural Sciences,Agriculture,"agriculture, industry, trade and porcelain","agriculture, industry, trade and porcelain",agriculture,Ancient porcelain : a study in Chinese mediaeval industry and trade,1887,1887,,1878-1887,4,4,0.25,
MASTER_00230,1887,NS 22,"Hirth, F.","Hirth, F.",Industries,"Economy, Trade, and Technology",Industries,"agriculture, industry, trade and porcelain","agriculture, industry, trade and porcelain",industry,Ancient porcelain : a study in Chinese mediaeval industry and trade,1887,1887,,1878-1887,4,4,0.25,LCSH standard form
MASTER_00230,1887,NS 22,"Hirth, F.","Hirth, F.",Commerce,"Economy, Trade, and Technology",Commerce,"agriculture, industry, trade and porcelain","agriculture, industry, trade and porcelain",trade,Ancient porcelain : a study in Chinese mediaeval industry and trade,1887,1887,,1878-1887,4,4,0.25,LCSH standard form
MASTER_00230,1887,NS 22,"Hirth, F.","Hirth, F.",Porcelain,Arts and Archaeology,Porcelain,"agriculture, industry, trade and porcelain","agriculture, industry, trade and porcelain",porcelain,Ancient porcelain : a study in Chinese mediaeval industry and trade,1887,1887,,1878-1887,4,4,0.25,
MASTER_00231,1887,NS 22,"Hirth, F.","Hirth, F.",Education,Education,Education,"education, literature and language","education, literature and language",education,The Chinese Oriental College,1887,1887,,1878-1887,3,3,0.333333333333333,
MASTER_00231,1887,NS 22,"Hirth, F.","Hirth, F.",Literature,Literature and Language,Literature,"education, literature and language","education, literature and language",literature,The Chinese Oriental College,1887,1887,,1878-1887,3,3,0.333333333333333,
MASTER_00231,1887,NS 22,"Hirth, F.","Hirth, F.",Language and languages,Literature and Language,Language and languages,"education, literature and language","education, literature and language",language,The Chinese Oriental College,1887,1887,,1878-1887,3,3,0.333333333333333,LCSH standard form
MASTER_00232,1887,NS 22,"Parker, E. H.","Parker, E. H.",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Extracts from the Chinese works regarding the writing of the Ju - chih and Kitan Tartars *,1887,1887,,1878-1887,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00233,1887,NS 22,"Henry, A.","Henry, A.",Botany,Natural Sciences,Botany,botany,botany,botany,Chinese names of plants,1887,1887,,1878-1887,1,1,1.0,
MASTER_00234,1888,NS 23,"Carles, W. R.","Carles, W. R.",History,History and Chronology,History,history,history,history,A Corean monument to Manchu clemency,1888,1888,,1888-1897,1,1,1.0,
MASTER_00235,1888,NS 23,"Moule, G. E.","Moule, G. E.",Taoism,Religion and Philosophy,Taoism,Taoism,taoism,taoism,A guide to True Vacuity,1888,1888,,1888-1897,1,1,1.0,
MASTER_00236,1888,NS 23,"Phillips, G.","Phillips, G.",History,History and Chronology,History,history,history,history,"Changchow, the capital of Funkien in Mongol times",1888,1888,,1888-1897,1,1,1.0,
MASTER_00237,1888,NS 23,"Hobson, H. E.","Hobson, H. E.",Buddhism,Religion and Philosophy,Buddhism,"Buddhism, Architecture","buddhism, architecture",buddhism,The Porcelain Pagoda of Nanking,1888,1888,,1888-1897,2,2,0.5,
MASTER_00237,1888,NS 23,"Hobson, H. E.","Hobson, H. E.",Architecture,Arts and Archaeology,Architecture,"Buddhism, Architecture","buddhism, architecture",architecture,The Porcelain Pagoda of Nanking,1888,1888,,1888-1897,2,2,0.5,
MASTER_00238,1888,NS 23,"Jamieson, G.","Jamieson, G.",Agriculture,Natural Sciences,Agriculture,"agriculture, industry, trade and law","agriculture, industry, trade and law",agriculture,Tenure of land in China and the condition of the rural population,1888,1888,,1888-1897,4,4,0.25,
MASTER_00238,1888,NS 23,"Jamieson, G.","Jamieson, G.",Industries,"Economy, Trade, and Technology",Industries,"agriculture, industry, trade and law","agriculture, industry, trade and law",industry,Tenure of land in China and the condition of the rural population,1888,1888,,1888-1897,4,4,0.25,LCSH standard form
MASTER_00238,1888,NS 23,"Jamieson, G.","Jamieson, G.",Commerce,"Economy, Trade, and Technology",Commerce,"agriculture, industry, trade and law","agriculture, industry, trade and law",trade,Tenure of land in China and the condition of the rural population,1888,1888,,1888-1897,4,4,0.25,LCSH standard form
MASTER_00238,1888,NS 23,"Jamieson, G.","Jamieson, G.",Law,"Politics, Government, and Law",Law,"agriculture, industry, trade and law","agriculture, industry, trade and law",law,Tenure of land in China and the condition of the rural population,1888,1888,,1888-1897,4,4,0.25,
MASTER_00239,1888,NS 23,Moore,Moore,Hydrology,Natural Sciences,Hydrology,hydrology,hydrology,hydrology,The Bore of the Tsien - tang Kiang (Hang - chau Bay),1888,1888,,1888-1897,1,1,1.0,
MASTER_00240,1888,NS 23,"Volpicelli, Z. H.","Volpicelli, Z. H.",Manners and customs,Anthropology and Social Customs,Manners and customs,social customs,social customs,social customs,Chinese chess *,1888,1888,,1888-1897,1,1,1.0,LCSH standard form
MASTER_00241,1889-90,NS 24,"Mollendorf, P. G. von","Mollendorf, P. G. von",Language and languages,Literature and Language,Language and languages,literature and language,literature and language,literature and language,Essay on Manchu literature,1889,1890,,1888-1897,1,1,1.0,Protected compound mapped to LCSH language term
MASTER_00242,1889-90,NS 24,"Morse, H. B.","Morse, H. B.",Numismatics,Arts and Archaeology,Numismatics,coinage and social customs,coinage and social customs,coinage,Currency and measures in China,1889,1890,,1888-1897,2,2,0.5,LCSH standard form
MASTER_00242,1889-90,NS 24,"Morse, H. B.","Morse, H. B.",Manners and customs,Anthropology and Social Customs,Manners and customs,coinage and social customs,coinage and social customs,social customs,Currency and measures in China,1889,1890,,1888-1897,2,2,0.5,LCSH standard form
MASTER_00243,1889-90,NS 24,"Faber, E.","Faber, E.",History,History and Chronology,History,"history, literature, language, astronomy and religion","history, literature, language, astronomy and religion",history,Prehistoric China,1889,1890,,1888-1897,5,5,0.2,
MASTER_00243,1889-90,NS 24,"Faber, E.","Faber, E.",Literature,Literature and Language,Literature,"history, literature, language, astronomy and religion","history, literature, language, astronomy and religion",literature,Prehistoric China,1889,1890,,1888-1897,5,5,0.2,
MASTER_00243,1889-90,NS 24,"Faber, E.","Faber, E.",Language and languages,Literature and Language,Language and languages,"history, literature, language, astronomy and religion","history, literature, language, astronomy and religion",language,Prehistoric China,1889,1890,,1888-1897,5,5,0.2,LCSH standard form
MASTER_00243,1889-90,NS 24,"Faber, E.","Faber, E.",Astronomy,Natural Sciences,Astronomy,"history, literature, language, astronomy and religion","history, literature, language, astronomy and religion",astronomy,Prehistoric China,1889,1890,,1888-1897,5,5,0.2,
MASTER_00243,1889-90,NS 24,"Faber, E.","Faber, E.",Religion,Religion and Philosophy,Religion,"history, literature, language, astronomy and religion","history, literature, language, astronomy and religion",religion,Prehistoric China,1889,1890,,1888-1897,5,5,0.2,
MASTER_00244,1889-90,NS 24,"Edkins, J.","Edkins, J.",Architecture,Arts and Archaeology,Architecture,architecture,architecture,architecture,Chinese architecture,1889,1890,,1888-1897,1,1,1.0,
MASTER_00245,1889-90,NS 24,"Parker, E. H.","Parker, E. H.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Notes on the Nestorians in China,1889,1890,,1888-1897,1,1,1.0,
MASTER_00246,1889-90,NS 24,"Fries, S. R. von","Fries, S. R. von",Architecture,Arts and Archaeology,Architecture,architecture,architecture,architecture,"The "" Tent theory "" of Chinese architecture",1889,1890,,1888-1897,1,1,1.0,
MASTER_00247,1889-90,NS 24,"Hallifax, T. E.","Hallifax, T. E.",Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,Note on the comparative longevity of males and females in Japan,1889,1890,,1888-1897,1,1,1.0,
