model,K,topic_id,top_words,representative_documents,dominant_decades,dominant_L1,dominant_L2,suggested_label,researcher_label,interpretation_notes,keep_merge_drop
stm,25,7,king; myth; lunar; modern; sun; sanscrit; aryan; indian; language; solar; calendar; moon; origin; cycle; jupiter; word; stars; chow; meaning; zodiac,"A Comparative table of the ancient lunar asterisms - Kingsmill, T. W. - 1891 - XXVI_1891_02.txt | A Comparative table of the ancient lunar asterisms - Kingsmill, T. W. - 1891 - 1891_04.txt | THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS. - Thos. W. KINGSMILL - 1898 - XXXII_1897_01.txt | THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS. - Thos. W. KINGSMILL - 1898 - _1898-1899_01.txt | The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king "" - Kingsmill, T. W. - 1877 - XII_1877_05.txt",1890 | 1870 | 1930,Anthropology and Social Customs | History and Chronology | Religion and Philosophy,"Astronomy | Chronology, Historical | Biography",,,,
stm,25,8,manchu; orn; bithe; species; orn; proc; ibis; peking; birds; brit; zool; chihli; library; vols; thos; vols; soc; bull; ibis; vide,"Partial bibliography of Chinese birds, A - Riley, J. H. and Richmond, C. W. - 1922 - _1922_13.txt | The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature - Mollendorf, 0. F. von - 1877 - XI_1877_02.txt | Recent research upon the mammalia of North China - Sowerby, A. de C. - 1916 - 1916_05.txt | Essay on Manchu literature - Mollendorf, P. G. von - 1889 - XXIV_1890_01.txt | Birds and beasts of Formosa - Swinhoe, R. - 1865 - II_1865_03.txt",1870 | 1880 | 1930,Military | Natural Sciences | Natural Sciences | Literature and Language,Zoology | Astronomy | Military art and science | Science,,,,
stm,25,9,river; left_bank; right_bank; miles; feet; channel; bank; city; bank; bore; village; journey; island; stream; miles; stream; gorge; hills; village; mile,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow - Ward, J. - 1859 - I_1859_09.txt | Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow - Ward, J. - 1859 - 1859_09.txt | The Bore of the Tsien - tang Kiang (Hang - chau Bay) - Moore - 1888 - 1888_04.txt | Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se - Wylie, A. - 1868 - V_1868_08.txt | Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal - Ellias, N. - 1867 - IV_1867_06.txt",1860 | 1850 | 1900,"Geography and Travel | Natural Sciences | Economy, Trade, and Technology",Hydrology | Travel | Telecommunication,,,,
stm,25,10,shi; yuan_shi; khan; city; yuan; rashid; tom; mongol; khan; chap; mongols; mongols; river; polo; uigurs; emperor; western_asia; century; polo; medieval,"Notices of the mediaeval geography and history of Central and Western Asia * - Bretschneider, E. - 1875 - X_1876_05.txt | The Intercourse of China with Central and Western Asia in the Second Century B.C. - Kingsmill, T. W. - 1879 - XIV_1879_01.txt | 1880 - 1880_01.txt | What did the ancient Chinese know of the Greeks and Romans - Edkins, J. - 1883 - XVIII_1884_01.txt | What did the ancient Chinese know of the Greeks and Romans - Edkins, J. - 1883 - 1883_01.txt",1940 | 1880 | 1870,Military | Natural Sciences | History and Chronology | Geography and Travel,Asia | History | Christianity,,,,
stm,25,11,characters; porcelain; wares; porcelain; colour; bottles; porcelains; written; sung; chinese_porcelain; julien; wares; han; bronzes; inscriptions; green; lung_uan; ang; works; ware,"ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT. - NATALIS RONDOT - 1898 - _1898-1899_03.txt | ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT. - NATALIS RONDOT - 1898 - XXXII_1897_03.txt | The Mystery of Ta - ts ' in - Playfair, G. M. H. - 1885 - XXII_1887_11.txt | Java - Mencarini, J. - 1905 - XXII_1887_08.txt | Western appliances in the Chinese printing industry - Hirth, F. - 1885 - 1885_07.txt",1880 | 1890 | 1910,Military | Natural Sciences | Arts and Archaeology | Education,Porcelain | Art | Bronzes,,,,
stm,25,12,king; destiny; duke; confucius; heaven; mencius; virtue; nature; tzu; pawn; confucius; music; black; music; lao_tzu; things; kung_sun; white; virtue; harmony,"Chinese chess * - Volpicelli, Z. H. - 1888 - 1888_05.txt | Wei - ch ' i * - Volpicelli, Z. H. - 1891 - XXVI_1891_03.txt | Wei - ch ' i * - Volpicelli, Z. H. - 1891 - 1891_05.txt | Operations and manifestations of the Tao exemplified in history, The - Morgan, E. - 1921 - LII_1921_01.txt | Operations and manifestations of the Tao exemplified in history, The - Morgan, E. - 1921 - _1921_01.txt",1930 | 1920 | 1860,Religion and Philosophy | Education | Anthropology and Social Customs,"Philosophy | Taoism | History | History, Ancient",,,,
stm,25,13,emperor; tablet; empress; heaven; imperial; sacrifice; altar; city; ming; palace; shuh; palace; yang; emperor; offerings; yuan; poem; han; tablet; hall,"Stories in Chinese paintings, I - Ferguson, J. C. - 1925 - _1925_09.txt | On the Stone figures at Chinese tombs and the offering of living sacrifices - Mayers, W. F. - 1877 - 1878_01.txt | On the Stone figures at Chinese tombs and the offering of living sacrifices - Mayers, W. F. - 1877 - XII_1877_01.txt | State religion of china during the Manchu Dynasty, The * - Williams, E. T. - 1913 - 1913_02.txt | Stories in Chinese paintings, I - Ferguson, J. C. - 1925 - _1930-1931_04.txt",1920 | 1910 | 1870,Literature and Language | History and Chronology | Religion and Philosophy,Confucianism | Political science | Painting,,,,
stm,25,14,law; eunuchs; chinese_law; family; wife; code; magistrate; marriage; father; exogamy; family_law; son; death; infanticide; law_chinese; magistrate; filial_piety; parents; husband; filial,"Family law of the Chinese, The - Mollendorf, P. G. von - 1892 - XXVII_1892_04.txt | The Family law of the Chinese and its comparative relations with that of other nations - Mollendorf, P. G. von - 1878 - XIII_1879_03.txt | Chinese partnerships ; liability of the individual members - 1887 - XXII_1887_03.txt | Notes on Chinese law and practice preceding revision - Alabaster, E. - 1906 - XXXVII_1906_04.txt | Exogamy in China - Wilkinson, H. P. - 1921 - LII_1921_05.txt",1890 | 1900 | 1880,"Politics, Government, and Law | Anthropology and Social Customs | Religion and Philosophy",Law | Government | Folklore,,,,
stm,25,15,plant; infra; jap; king; leaves; shi_king; supra; tree; shi; hai_king; shan_hai; flowers; shu; shuo_wen; explains; family; mao; fruit; infra; synonym,"Chinese names of plants - Henry, A. - 1887 - 1891_01.txt | Chinese names of plants - Henry, A. - 1887 - XXII_1887_15.txt | Plants from Peitaiho - Cowdry, N. H. - 1922 - _1922_11.txt | Java - Mencarini, J. - 1905 - XIX_1884_01.txt | Chinese names of plants - Henry, A. - 1887 - 1891_02.txt",1880 | 1900 | 1920,Natural Sciences | Geography and Travel | Literature and Language,Botany | Mythology | Bronzes,,,,
stm,25,16,book; taoism; philosophy; words; books; confucianism; giles; nature; art; tones; teachings; hsi; mind; immortality; plato; things; yang_ming; study; knowledge; christ,"A Buddhist Shastra , Translated from the Chinese - Edkins, J. - 1858 - 1858_05.txt | Theistic import of the Sung philosophy, The - Bruce, J. P. - 1918 - XLIX_1918_10.txt | Some types of Chinese historical thought - Chang Hsin - hai - 1929 - _1928-1929_17.txt | The Comparative study of Chinese dialects - Parker, E. H. - 1877 - XII_1877_02.txt | Christ in the "" Li Tai Shen Hsien T'ung Chien "" - Werner, E. T. C. - 1921 - _1922_14.txt",1930 | 1910 | 1920,Religion and Philosophy | Literature and Language | Education,East Asian languages | Language and languages | Science,,,,
stm,25,17,government; magnetic; retrospect; foreign; shanghai; magnetism; british; magnetic; british; medical; settlement; peking; foreigners; hospital; retrospect_events; canton; foreigners; japan; native; terrestrial,"Three score years and ten - Mason, I. - 1928 - _1928-1929_01.txt | Retrospect of events in China and Japan, 1868 - Editorial Committee - 1868 - V_1868_10_retrospect_of_events.txt | Names and nicknames of the Shanghai settlements - Lanning, G. - 1920 - LI_1920_06.txt | Names and nicknames of the Shanghai settlements - Lanning, G. - 1920 - _1920_06.txt | Early days of Western medicine in China - Wu Lieh - teh - 1931 - _1930-1931_15.txt",1850 | 1860 | 1880,Education | History and Chronology | Unknown,"Associations, institutions, etc. | History, Modern (20th century) | History | History, Modern (20th century)",,,,
stm,25,18,cash; currency; tael; silver; currency; annam; guild; coins; gold; guilds; silver; copper; value; obv; dollar; reverse; obverse_reverse; tael; annam; thong,"Coins of the Republic of China * - Ros, G. - 1917 - 1917_15.txt | Scarcity of copper cash and the rise in prices - Taylor, F. E. - 1896 - XXXIII_1896_04.txt | Currency in China * - Morse, H. B. - 1907 - XXXVIII_1907_01.txt | Notes on Chinese banking system in Shanghai - Ferguson, J. C. - 1906 - XXXVII_1906_03.txt | Coins of the Republic of China * - Ros, G. - 1917 - 1917_14.txt",1900 | 1890 | 1880,"Economy, Trade, and Technology | Arts and Archaeology | Politics, Government, and Law",Numismatics | Economics | Government,,,,
stm,25,19,coal; coal; limestone; feet; river; rocks; sandstone; sea; rocks; geology; ranges; mountains; miles; carboniferous; strata; hills; formation; plain; shan; beds,"A Sketch of the Geology of Quang -tung Province - Kingsmill, T. W. - 1865 - II_1865_02.txt | Researches into the geology of Formosa * - Kleinwachter, G. - 1883 - XVIII_1884_03.txt | Researches into the geology of Formosa * - Kleinwachter, G. - 1883 - 1883_03.txt | Notes on the coal and Iron Ore deposits of Central Shansi - Norin, E. - 1922 - _1922_07.txt | On the geology of the neighbourhood of Nagasaki - Guppy, H. B. - 1882 - XVII_1882_02.txt",1860 | 1880 | 1910,Natural Sciences | Geography and Travel | Military | Natural Sciences,Geology | Agriculture | Medicine,,,,
stm,25,20,lour; lour; china_cochin; linn; sin; linn; danes; cochin; canton; tab; foliis; tab; plant; folio; martini; china_cochin; osbeck; plants; folio; chusan,"Early European researches into the flora of China - Bretschneider, E. - 1880 - 1880_04.txt | Early European researches into the flora of China - Bretschneider, E. - 1880 - _1880-1881_01.txt | Contribution to the nomenclature of Chinese plants - Faber, E. - 1907 - XXXVIII_1907_03.txt | Early European researches into the flora of China - Bretschneider, E. - 1880 - 1880_03.txt | Chinese names of plants - Henry, A. - 1887 - 1891_02.txt",1880 | 1900 | 1930,"Natural Sciences | Politics, Government, and Law | Religion and Philosophy",Botany | Astronomy | Language and languages,,,,
stm,25,21,inches; musical_instruments; chinese_musical; instruments; leaves; chinese_musical_instruments; musical; length; instrument; instrument; leaflets; musical; bamboo; instruments; holes; species; slender; flowers; diameter; ovate,"Music of China, The * - Kingsmill, T. W. - 1910 - XXXIX_1908_01.txt | Then and now - Hudson, E. - 1923 - _1923-1924_13.txt | The Family names - Giles, H. A. - 1886 - _1922_09.txt | Oribatoidea Sinensis, Part III - Jacot, A. P. - 1924 - _1923-1924_26.txt | Genus gueldenstaedtia (leguminoseae), The - Jacot, A. P. - 1927 - _1926-1927_20.txt",1910 | 1920 | 1850,Natural Sciences | Literature and Language | Arts and Archaeology,Music | Zoology | Botany,,,,
stm,25,22,tungus; tungus; goldi; northern; goldi; reindeer; shaman; groups; manchus; groups; manchus; russian; river; buriats; shamanism; group; complex; language; manchuria; fish_skin,"Northern Tungus migrations in the Far East - Shirokogoroff, S. M. - 1926 - _1926-1927_09.txt | Who are the Northern Chinese ? - Shirokogoroff, S. M. - 1924 - _1923-1924_20.txt | Asiatic origin of South American man, The - Gapanovich, J. J. - 1931 - _1930-1931_28.txt | Sramana - Shaman - Mironov, N. D. and Shirokogoroff, S. M. - 1924 - _1923-1924_28.txt | Some contributions to the anthropology of the buriats - Kojeuroff, G. P. - 1927 - _1926-1927_22.txt",1930 | 1890 | 1920,Anthropology and Social Customs | Unknown | Natural Sciences,"Folklore | Ethnology | History | History, Modern (20th century)",,,,
stm,25,23,sent; commissioners; portuguese; japanese; english; forts; ward; emperor; soon; treaty; ships; peking; treaty; dutch; commodore; went; interview; portuguese; river; captain,"1911 - 1911_01.txt | Narrative of the American Embassy to Peking - Williams, S. W. - 1859 - 1860_05.txt | Lecture on Japan - Williams, S. W. - 1859 - I_1859_05.txt | Lecture on Japan - Williams, S. W. - 1859 - 1859_05.txt | Visit to Simoda and Hakodadi in Japan - Foote, A. H. - 1858 - 1858_06.txt",1850 | 1860 | 1890,Geography and Travel | History and Chronology | Unknown,"History, Modern (20th century) | Travel | History",,,,
stm,25,24,pao; pao; mint; reverse; mint; pau; transcript; tai; manchu; reverse; hsien_feng; coin; equal; tang_shih; coin; coins; obverse; obverse; tang; grandmother,"Coins of the present dynasty of China * - Bushell, S. W. - 1880 - _1880-1881_02.txt | 1885 - 1885_01.txt | Coins of the Ta - ts'ing or present dynasty of China * - Wylie, A. - 1858 - 1858_03.txt | Family law of the Chinese, The - Mollendorf, P. G. von - 1892 - VII_1871_17_duplicated红楼梦.txt | THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT. - BUSHELL, S. W. - 1895 - _1895-1896_04.txt",1890 | 1880 | 1850,"Politics, Government, and Law | Unknown | Arts and Archaeology","Numismatics | Chronology, Historical | Law",,,,
stm,30,0,genus; styan; kiangyin; chinkiang; styan; chinkiang; genus; family; winter; warbler; resident; swinhoe; kiangyin; yangtse_valley; swinhoe; specimens; shanghai_museum; resident; collection; fokien,"1913 - 1913_08.txt | Collection of birds in the Shanghai Museum, The - Touche, J. D. D. La - 1909 - XL_1909_04.txt | 1871 - VII_1871_14.txt | 1913 - 1913_03.txt | Collection of Chinese reptiles in the Shanghai Museum, The - Stanley, A. - 1914 - XLV_1914_04.txt",1910 | 1900 | 1870,Unknown | Natural Sciences | Arts and Archaeology,Unknown | Zoology | Painting,,,,
stm,30,1,length; length_breadth; skvortzow; manchuria; breadth; breadth; north_manchuria; rice; fruits; fruits; apricot; length_breadth; var; harbin; plum; district; poppy; white; variety; var,"Corea - Scherzer, F., trans. Gould, C. - 1883 - L_1919_04.txt | Corea - Scherzer, F., trans. Gould, C. - 1883 - LII_1921_04.txt | Corea - Scherzer, F., trans. Gould, C. - 1883 - _1921_04.txt | 1920 - LI_1920_08.txt | 1920 - _1920_08.txt",1880 | 1920 | 1900,Unknown | Anthropology and Social Customs | Geography and Travel,Manners and customs | Unknown | Travel,,,,
stm,30,2,temperature; temperature; victoria; mean; eastern; vapour; nerchinsk; asia; annual; amoor; diff; peking; sea; eastern_asia; hourly; table; cyclone; eastern_asia; observations; okhotsk,"The Climate of Eastern Asia - Fritsche, H. - 1877 - XII_1877_06.txt | The Climate of Eastern Asia - Fritsche, H. - 1877 - 1878_06.txt | Meteorological observations, April - December 1872 - Meteorological Committee - 1871 - VII_1871_16.txt | Meteorological tables, from observations made in Japan - 1859 - 1860_06.txt | Notes on temperatures in high altitudes on the Tibetan border - Edgar, J. H. - 1914 - XLV_1914_07.txt",1870 | 1850 | 1860,Natural Sciences | Unknown | Geography and Travel,Meteorology | Astronomy | Travel,,,,
stm,30,3,summer; chehkiang; drought; road; drought; cheo; fuhkien; spring; cheo; roads; hupeh; autumn; roads; remitted; honan; chihli; cart; honan; shansi; routes,"Droughts in China, A. D. 620-1643 - Hosie, A. - 1877 - 1878_03.txt | Droughts in China, A. D. 620-1643 - Hosie, A. - 1877 - XII_1877_03.txt | Inland communications in China * - Kingsmill, T. W. - 1893 - _1893-1894_01.txt | Trade routes to Western China - Hosie, A. - 1884 - XIX_1884_05.txt | Grand Canal of China, The - Carles, W. R. - 1896 - XXXIII_1896_06.txt",1870 | 1890 | 1880,"Economy, Trade, and Technology | Natural Sciences | Geography and Travel",Telecommunication | Meteorology | Antiquities,,,,
stm,30,4,women; wares; wear; white; colour; bow; games; red; wares; aborigines; garments; children; green; boys; women; black; design; porcelain; round; antiques,"Chinese ideas of antiques - Hutson J. - 1920 - LI_1920_05.txt | Chinese ideas of antiques - Hutson J. - 1920 - _1920_05.txt | Chinese children's games - Headland, I. T. - 1906 - XXXVII_1906_05.txt | Hainanese Miao, The * - Moninger, M. M. - 1921 - LII_1921_02.txt | Hainanese Miao, The * - Moninger, M. M. - 1921 - _1921_02.txt",1900 | 1910 | 1920,Anthropology and Social Customs | Arts and Archaeology | Geography and Travel,Decorative arts | Art | Ethnology,,,,
