"from","to","author","subject_l2","subject_l1","time_window","article_count","weight","first_year","last_year","titles"
"A_186","S_19","Skvortzow, B. W.","Botany","Natural Sciences","1918-1927",4,1.33333333333333,1919,1922,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii * | Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii * | Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi * | Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *"
"A_188","S_26","Yan Taz Chiu","Chemistry","Natural Sciences","1918-1927",1,0.25,1919,1919,"Chemical industry in Kwangtung Province"
"A_224","S_20","Barbour, G. B.","Geology","Natural Sciences","1918-1927",1,1,1925,1925,"Springs of Tsinanfu, The"
"A_170","S_20","Chatley, H.","Geology","Natural Sciences","1918-1927",1,1,1920,1920,"China's petrified sun - rays"
"A_201","S_20","Heidenstem","Geology","Natural Sciences","1918-1927",1,0.5,1922,1922,"Growth of the Yangtze delta, The *"
"A_204","S_20","Norin, E.","Geology","Natural Sciences","1918-1927",1,1,1922,1922,"Notes on the coal and Iron Ore deposits of Central Shansi"
"A_226","S_20","Turner, F. B.","Geology","Natural Sciences","1918-1927",1,1,1926,1926,"Flood and famine in North China"
"A_170","S_10","Chatley, H.","Hydrology","Natural Sciences","1918-1927",1,1,1918,1918,"River problems in China *"
"A_201","S_10","Heidenstem","Hydrology","Natural Sciences","1918-1927",1,0.5,1922,1922,"Growth of the Yangtze delta, The *"
"A_191","S_12","Gee, N. G.","Zoology","Natural Sciences","1918-1927",2,1.5,1919,1926,"Beginning of the study of the flora and fauna of Soochow and vicinity, A | Chinese fresh water sponges"
"A_206","S_12","Jacot, A. P.","Zoology","Natural Sciences","1918-1927",5,5,1922,1927,"Oribatoidae Sinensis, Part I | Oribatoidae Sinensis, Part II | Oribatoidea Sinensis, Part III | Shantung foraminifera | Genus gueldenstaedtia (leguminoseae), The"
"A_189","S_12","Kellogg, C. R.","Zoology","Natural Sciences","1918-1927",1,1,1919,1919,"List of the birds in the Museum of the Anglo - Chinese College of Foochow, China"
"A_172","S_12","Laver, H. E.","Zoology","Natural Sciences","1918-1927",1,1,1918,1918,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916"
"A_190","S_12","Moore, A.","Zoology","Natural Sciences","1918-1927",1,1,1919,1919,"Attractions of entomology, The"
"A_209","S_12","Riley, J. H. and Richmond, C. W.","Zoology","Natural Sciences","1918-1927",2,2,1922,1922,"Partial bibliography of Chinese birds, A | Partial bibliography of Chinese birds, A (complementary to the List given in Vol 53, pp. 196-237)"
"A_207","S_12","Sjolander, D.","Zoology","Natural Sciences","1918-1927",1,1,1922,1922,"Distribution and habits of the Argali sheep of Central Asia, The *"
"A_186","S_12","Skvortzow, B. W.","Zoology","Natural Sciences","1918-1927",4,1.33333333333333,1919,1922,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii * | Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii * | Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi * | Notes on the agriculture, botany and the zoology of China, Sections xlvii - xlix *"
"A_166","S_12","Sowerby, A. de C.","Zoology","Natural Sciences","1918-1927",1,1,1922,1922,"Natural history of China, The"
"A_144","S_12","Torrance, T.","Zoology","Natural Sciences","1918-1927",1,1,1926,1926,"Chinese cat, The"
"A_219","S_12","Wilder, G. D. and Hubbard, H. W.","Zoology","Natural Sciences","1918-1927",2,2,1924,1926,"List of the birds of Chihli Province | Corrections and additions to the list of the birds of Chihli Province"
"A_171","S_40","Ayscough, F. W.","Government","Politics, Government, and Law","1918-1927",1,0.25,1921,1921,"Notes on the symbolism of the Purple Forbidden City *"
"A_133","S_44","Ferguson, J. C.","Political science","Politics, Government, and Law","1918-1927",1,1,1927,1927,"Political parties of the Northern Sung Dynasty"
"A_171","S_41","Ayscough, F. W.","Political science--Philosophy","Politics, Government, and Law","1918-1927",1,0.25,1921,1921,"Notes on the symbolism of the Purple Forbidden City *"
"A_212","S_1","Stael - Holstein, Baron A. von","Buddhism","Religion and Philosophy","1918-1927",1,1,1923,1923,"Hsuan - tsang and modern research"
"A_171","S_53","Ayscough, F. W.","China--Religion","Religion and Philosophy","1918-1927",1,0.5,1924,1924,"Cult of the Ch'eng Huang Lao Yeh"
"A_233","S_53","Couling, C. E.","China--Religion","Religion and Philosophy","1918-1927",1,1,1927,1927,"Partriarch Lu, The"
"A_223","S_53","Dovey, J. W.","China--Religion","Religion and Philosophy","1918-1927",1,1,1925,1925,"Life and times of Confucius, The"
"A_217","S_53","Hayes, L. N.","China--Religion","Religion and Philosophy","1918-1927",1,1,1924,1924,"Gods of the Chinese, The"
"A_199","S_53","Werner, E. T. C.","China--Religion","Religion and Philosophy","1918-1927",1,1,1925,1925,"Rebuttal notes on chinese religion and dynastic tombs"
"A_215","S_23","Heeren, J. J.","Christianity","Religion and Philosophy","1918-1927",1,1,1923,1923,"Bishop Della Chiesa and the story of his lost grave *"
"A_199","S_23","Werner, E. T. C.","Christianity","Religion and Philosophy","1918-1927",2,2,1921,1922,"Christ in the "" Li Tai Shen Hsien T'ung Chien "" | Christ in the "" Li Tai Shen Hsien Tung Chien "" *"
"A_195","S_50","Mason, I.","Islam","Religion and Philosophy","1918-1927",2,2,1920,1925,"Chinese life of Mohammed, A | Notes on Chinese Mohammedan Literature"
"A_177","S_50","Zwemer, S. M.","Islam","Religion and Philosophy","1918-1927",1,1,1918,1918,"Animistic elements in Moslem prayer"
"A_182","S_9","Bruce, J. P.","Philosophy","Religion and Philosophy","1918-1927",1,1,1918,1918,"Theistic import of the Sung philosophy, The"
"A_227","S_9","Freeman, M.","Philosophy","Religion and Philosophy","1918-1927",1,1,1926,1926,"Yen Hsi Chai, a 17th century philosopher"
"A_183","S_9","Morgan, E.","Philosophy","Religion and Philosophy","1918-1927",1,1,1920,1920,"Destiny, fate"
"A_222","S_9","Pott, F. L. H.","Philosophy","Religion and Philosophy","1918-1927",1,1,1925,1925,"Teaching of Micius, The"
"A_147","S_9","Warren, G. G.","Philosophy","Religion and Philosophy","1918-1927",1,1,1924,1924,"Was Chu Hsi a materialist ?"
"A_157","S_36","Edgar, J. H.","Religion","Religion and Philosophy","1918-1927",1,1,1922,1922,"Note on Chiang sacrifice and litholatry"
"A_229","S_36","G. S. S. G.","Religion","Religion and Philosophy","1918-1927",1,0.333333333333333,1926,1926,"Some notes on the remains of a phallic shrine in Japan"
"A_215","S_36","Heeren, J. J.","Religion","Religion and Philosophy","1918-1927",1,0.5,1925,1925,"Some new light on the life and times of Bishop Della Chiesa"
"A_181","S_36","Hutson J.","Religion","Religion and Philosophy","1918-1927",1,1,1918,1918,"Domestic altar, The"
"A_183","S_36","Morgan, E.","Religion","Religion and Philosophy","1918-1927",1,1,1918,1918,"Case of ritualism, A"
"A_216","S_36","Shirokogoroff, S. M.","Religion","Religion and Philosophy","1918-1927",1,1,1923,1923,"General theory of shamanism among the Tungus"
"A_144","S_36","Torrance, T.","Religion","Religion and Philosophy","1918-1927",1,1,1923,1923,"Religion of the Ch'iang, The *"
"A_199","S_36","Werner, E. T. C.","Religion","Religion and Philosophy","1918-1927",1,1,1923,1923,"Chinese composite deities"
"A_178","S_43","Ling, P. C.","Taoism","Religion and Philosophy","1918-1927",1,1,1918,1918,"Eight Immortals of the Taoist religion, The"
"A_183","S_43","Morgan, E.","Taoism","Religion and Philosophy","1918-1927",2,2,1921,1923,"Operations and manifestations of the Tao exemplified in history, The | Taoist superman, The"
"A_170","S_4","Chatley, H.","Anthropology","Anthropology and Social Customs","1928-1932",1,0.5,1929,1929,"Did ancient Chinese culture come from Egypt ?"
"A_259","S_4","Gapanovich, J. J.","Anthropology","Anthropology and Social Customs","1928-1932",1,0.5,1931,1931,"Asiatic origin of South American man, The"
"A_170","S_3","Chatley, H.","Ethnology","Anthropology and Social Customs","1928-1932",1,0.5,1929,1929,"Did ancient Chinese culture come from Egypt ?"
"A_259","S_3","Gapanovich, J. J.","Ethnology","Anthropology and Social Customs","1928-1932",1,0.5,1931,1931,"Asiatic origin of South American man, The"
"A_235","S_51","Wang Kuo Wei","Folklore","Anthropology and Social Customs","1928-1932",1,1,1928,1928,"Chinese foot measures of the past nineteen centuries"
"A_239","S_17","White, L. M.","Mythology","Anthropology and Social Customs","1928-1932",1,0.5,1928,1928,"Early Christianity in Japan"
"A_183","S_45","Morgan, E.","Art","Arts and Archaeology","1928-1932",1,1,1929,1929,"The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A"
"A_237","S_8","Phelps, D. L.","Music","Arts and Archaeology","1928-1932",1,0.5,1928,1928,"Place of Music in the Platonic and Confucian systems of moral education, The"
"A_231","S_42","Abraham, R. D.","Porcelain","Arts and Archaeology","1928-1932",1,1,1931,1931,"Chinese pottery and porcelain : an appreciation"
"A_133","S_42","Ferguson, J. C.","Porcelain","Arts and Archaeology","1928-1932",1,1,1928,1928,"Shapes of porcelain vessels"
"A_243","S_34","Kann, E.","Economics","Economy, Trade, and Technology","1928-1932",1,1,1929,1929,"Gold in China : in its historical, practical and financial aspects"
"A_237","S_11","Phelps, D. L.","Education","Education","1928-1932",1,0.5,1928,1928,"Place of Music in the Platonic and Confucian systems of moral education, The"
"A_171","S_52","Ayscough, F. W.","Asia","Geography and Travel","1928-1932",1,0.333333333333333,1930,1930,"Symbolism of the Forbidden City, Peking, The *"
"A_242","S_52","Chang Hsin - hai","Asia","Geography and Travel","1928-1932",1,0.5,1929,1929,"Some types of Chinese historical thought"
"A_213","S_52","Fischer, E. S.","Asia","Geography and Travel","1928-1932",1,0.333333333333333,1930,1930,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A"
"A_255","S_52","Haward, E.","Asia","Geography and Travel","1928-1932",1,0.25,1931,1931,"Indian frontier, The"
"A_217","S_52","Hayes, L. N.","Asia","Geography and Travel","1928-1932",1,0.333333333333333,1928,1928,"The Great Wall of China"
"A_234","S_52","MacGillivray, D.","Asia","Geography and Travel","1928-1932",1,0.333333333333333,1928,1928,"Jews of Honan, The"
"A_139","S_52","Moule, A. C.","Asia","Geography and Travel","1928-1932",1,0.5,1928,1928,"Murder of Achmach Bailo, The"
"A_171","S_37","Ayscough, F. W.","Geography","Geography and Travel","1928-1932",1,0.333333333333333,1930,1930,"Symbolism of the Forbidden City, Peking, The *"
"A_213","S_37","Fischer, E. S.","Geography","Geography and Travel","1928-1932",1,0.333333333333333,1930,1930,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A"
"A_255","S_37","Haward, E.","Geography","Geography and Travel","1928-1932",1,0.25,1931,1931,"Indian frontier, The"
"A_217","S_37","Hayes, L. N.","Geography","Geography and Travel","1928-1932",1,0.333333333333333,1928,1928,"The Great Wall of China"
"A_234","S_37","MacGillivray, D.","Geography","Geography and Travel","1928-1932",1,0.333333333333333,1928,1928,"Jews of Honan, The"
"A_171","S_6","Ayscough, F. W.","Travel","Geography and Travel","1928-1932",1,0.333333333333333,1930,1930,"Symbolism of the Forbidden City, Peking, The *"
"A_213","S_6","Fischer, E. S.","Travel","Geography and Travel","1928-1932",1,0.333333333333333,1930,1930,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A"
"A_255","S_6","Haward, E.","Travel","Geography and Travel","1928-1932",1,0.25,1931,1931,"Indian frontier, The"
"A_217","S_6","Hayes, L. N.","Travel","Geography and Travel","1928-1932",1,0.333333333333333,1928,1928,"The Great Wall of China"
"A_234","S_6","MacGillivray, D.","Travel","Geography and Travel","1928-1932",1,0.333333333333333,1928,1928,"Jews of Honan, The"
"A_241","S_35","Biallas, F. X.","Biography","History and Chronology","1928-1932",1,0.5,1928,1928,"K'u Yuan, his life and poems"
"A_240","S_35","Hu Shih","Biography","History and Chronology","1928-1932",1,1,1928,1928,"Wang Mang, the socialist emperor of nineteen centuries ago"
"A_170","S_32","Chatley, H.","Chronology, Historical","History and Chronology","1928-1932",1,1,1931,1931,"History of the days of the week, The"
"A_195","S_32","Mason, I.","Chronology, Historical","History and Chronology","1928-1932",1,0.5,1931,1931,"Chinese - Moslem chronology"
"A_245","S_56","Buxton, D.","History, Ancient","History and Chronology","1928-1932",1,1,1930,1930,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *"
"A_248","S_56","Soothill, W. E.","History, Ancient","History and Chronology","1928-1932",1,1,1930,1930,"Kingship in China *"
"A_242","S_55","Chang Hsin - hai","History, Modern","History and Chronology","1928-1932",1,0.5,1929,1929,"Some types of Chinese historical thought"
"A_255","S_55","Haward, E.","History, Modern","History and Chronology","1928-1932",1,0.25,1931,1931,"Indian frontier, The"
"A_139","S_55","Moule, A. C.","History, Modern","History and Chronology","1928-1932",1,0.5,1928,1928,"Murder of Achmach Bailo, The"
"A_170","S_54","Chatley, H.","East Asian languages","Literature and Language","1928-1932",1,1,1930,1930,"Can Chinese writing be simplified ?"
"A_257","S_54","Gardner, C. S.","East Asian languages","Literature and Language","1928-1932",1,1,1931,1931,"Western transcription of Chinese, The"
"A_250","S_54","Hauer, Erich","East Asian languages","Literature and Language","1928-1932",1,1,1930,1930,"Why the sinologue should study manchu ?"
"A_183","S_54","Morgan, E.","East Asian languages","Literature and Language","1928-1932",1,1,1930,1930,"Language and new thought, or new words for new ideas"
"A_241","S_33","Biallas, F. X.","Literature","Literature and Language","1928-1932",1,0.5,1928,1928,"K'u Yuan, his life and poems"
"A_210","S_33","Budd, C.","Literature","Literature and Language","1928-1932",1,1,1930,1930,"Chinese poems"
"A_133","S_33","Ferguson, J. C.","Literature","Literature and Language","1928-1932",1,1,1930,1930,"Stories in Chinese painting, II"
"A_202","S_33","Hudson, E.","Literature","Literature and Language","1928-1932",1,1,1928,1928,"Kite's message, The"
"A_236","S_33","Meerkerk, M. E. R. F.","Literature","Literature and Language","1928-1932",1,1,1928,1928,"A German translation of the Hsi Hsiang Chi, A review"
"A_252","S_29","Coching Chu","Astronomy","Natural Sciences","1928-1932",1,1,1931,1931,"Climatic changes during historic time in China"
"A_206","S_19","Jacot, A. P.","Botany","Natural Sciences","1928-1932",3,3,1928,1931,"Contributions from the Herbarium of the Shantung Christian University"
"A_244","S_19","Liu, J. C.","Botany","Natural Sciences","1928-1932",1,1,1929,1929,"List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A"
"A_253","S_19","Porterfield, W. M.","Botany","Natural Sciences","1928-1932",1,1,1931,1931,"Bamboos in China"
"A_238","S_20","Englaender, A. L.","Geology","Natural Sciences","1928-1932",2,2,1928,1929,"Origin and growth of deserts and the encroachment of the desert on North - China, The | Some notes on Aisa's Ice Age"
"A_251","S_22","Wu Lieh - teh","Medicine","Natural Sciences","1928-1932",1,1,1931,1931,"Early days of Western medicine in China"
"A_246","S_59","Vacca, G.","Science","Natural Sciences","1928-1932",1,1,1930,1930,"Some points on the history of science in China *"
"A_254","S_12","Ping, C.","Zoology","Natural Sciences","1928-1932",1,1,1931,1931,"Preliminary notes on the natural history of Nanking"
"A_195","S_58","Mason, I.","Associations, institutions, etc.","Politics, Government, and Law","1928-1932",1,1,1928,1928,"Three score years and ten"
"A_227","S_44","Freeman, M.","Political science","Politics, Government, and Law","1928-1932",1,1,1928,1928,"Ch'ing dynasty criticism of Sung politico - philosophy, The"
"A_249","S_53","Bruce, P.","China--Religion","Religion and Philosophy","1928-1932",1,1,1930,1930,"The I - Wei a problem in criticism *"
"A_157","S_53","Edgar, J. H.","China--Religion","Religion and Philosophy","1928-1932",1,1,1929,1929,"Did Manicheism influence Lamaism ?"
"A_240","S_53","Hu Shih","China--Religion","Religion and Philosophy","1928-1932",1,1,1929,1929,"Establishment of Confucianism as a state religion during the Han dynasty, The"
"A_258","S_53","Lu Yen - Ying","China--Religion","Religion and Philosophy","1928-1932",1,1,1931,1931,"Confucianism, Democracy and nationalism"
"A_183","S_53","Morgan, E.","China--Religion","Religion and Philosophy","1928-1932",1,0.5,1931,1931,"Cosmic spirit, The"
"A_247","S_53","Wells, H. R.","China--Religion","Religion and Philosophy","1928-1932",1,1,1930,1930,"Book of changes and genesis, The"
"A_199","S_53","Werner, E. T. C.","China--Religion","Religion and Philosophy","1928-1932",1,1,1928,1928,"Origin of the Chinese priesthood, The"
"A_195","S_50","Mason, I.","Islam","Religion and Philosophy","1928-1932",2,1.5,1929,1931,"Mohammedans of China : when, and how they first came, The | Chinese - Moslem chronology"
"A_119","S_9","Forke, A.","Philosophy","Religion and Philosophy","1928-1932",1,1,1930,1930,"Philosopher Yang Hsiung, The *"
"A_183","S_9","Morgan, E.","Philosophy","Religion and Philosophy","1928-1932",1,0.5,1931,1931,"Cosmic spirit, The"
"A_256","S_9","Tsai Yuen - Pei","Philosophy","Religion and Philosophy","1928-1932",1,1,1931,1931,"Chinese nation and the doctrine of the golden mean, The"
"A_239","S_36","White, L. M.","Religion","Religion and Philosophy","1928-1932",1,0.5,1928,1928,"Early Christianity in Japan"
