from,to,author,subject_l2,subject_l1,master_id,title,volume,year_start,year_end,time_window,subject_weight,subject_raw
A_141,S_25,"Alexeieff, V.",Archaeology,Arts and Archaeology,MASTER_00320,Archaeological survey of the environs of China's ancient capitals,NS 40,1909,1909,1908-1917,1.0,archaeology
A_77,S_13,"Parker, E. H.",Law,"Politics, Government, and Law",MASTER_00321,"The Principles of Chinese law and equity,",NS 40,1909,1909,1908-1917,1.0,law
A_142,S_6,"Arnold, J. H.",Travel,Geography and Travel,MASTER_00322,"The Ascent of Mt. Morrison (Niitaka Yama),",NS 40,1909,1909,1908-1917,1.0,travel and general descriptions
A_143,S_12,"Touche, J. D. D. La",Zoology,Natural Sciences,MASTER_00323,"Collection of birds in the Shanghai Museum, The",NS 40,1909,1909,1908-1917,1.0,zoology
A_144,S_21,"Hall, J. C.",Confucianism,Religion and Philosophy,MASTER_00324,"Confucian reformers in Japan in the 18th Century, The (Trans. of Dazai's "" Exposition of Doctrine "")",NS 41,1910,1910,1908-1917,1.0,Confucianism
A_29,S_8,"Kingsmill, T. W.",Music,Arts and Archaeology,MASTER_00325,"Music of China, The *",NS 41,1910,1910,1908-1917,1.0,music
A_140,S_24,"Moule, A. C.",Christianity,Religion and Philosophy,MASTER_00326,Notices of the Nestorian missions from Chinese sources other than the Christian monument *,NS 41,1910,1910,1908-1917,1.0,Christianity
A_145,S_26,"Torrance, T.",Manners and customs,Anthropology and Social Customs,MASTER_00327,Burial customs in Sz - chuan *,NS 41,1910,1910,1908-1917,1.0,social customs
A_140,S_47,"Moule, A. C.",Art,Arts and Archaeology,MASTER_00328,"Christian monument at Hsi - an - fu, The",NS 41,1910,1910,1908-1917,0.333333333333333,arts and archaeology; Christianity
A_140,S_25,"Moule, A. C.",Archaeology,Arts and Archaeology,MASTER_00328,"Christian monument at Hsi - an - fu, The",NS 41,1910,1910,1908-1917,0.333333333333333,arts and archaeology; Christianity
A_140,S_24,"Moule, A. C.",Christianity,Religion and Philosophy,MASTER_00328,"Christian monument at Hsi - an - fu, The",NS 41,1910,1910,1908-1917,0.333333333333333,arts and archaeology; Christianity
A_146,S_18,"Williams, F. W. (ed.)","History, Modern (20th century)",History and Chronology,MASTER_00329,The journal of the S. Wells Williams (April 1858 - January 1860),NS 42,1911,1911,1908-1917,1.0,contemporary history
A_140,S_37,"Moule, A. C.",Religion,Religion and Philosophy,MASTER_00330,T'ai Shan *,NS 43,1912,1912,1908-1917,0.25,"religion, travel, arts and archaeology"
A_140,S_6,"Moule, A. C.",Travel,Geography and Travel,MASTER_00330,T'ai Shan *,NS 43,1912,1912,1908-1917,0.25,"religion, travel, arts and archaeology"
A_140,S_47,"Moule, A. C.",Art,Arts and Archaeology,MASTER_00330,T'ai Shan *,NS 43,1912,1912,1908-1917,0.25,"religion, travel, arts and archaeology"
A_140,S_25,"Moule, A. C.",Archaeology,Arts and Archaeology,MASTER_00330,T'ai Shan *,NS 43,1912,1912,1908-1917,0.25,"religion, travel, arts and archaeology"
A_147,S_26,"Reymond, C. du Bois",Manners and customs,Anthropology and Social Customs,MASTER_00331,Notes on Chinese archery,NS 43,1912,1912,1908-1917,1.0,social customs
A_148,S_47,"Warren, G. G.",Art,Arts and Archaeology,MASTER_00332,Three sites in Hunan connected with the classical legendary history of China *,NS 43,1912,1912,1908-1917,0.333333333333333,"arts, archaeology and history"
A_148,S_25,"Warren, G. G.",Archaeology,Arts and Archaeology,MASTER_00332,Three sites in Hunan connected with the classical legendary history of China *,NS 43,1912,1912,1908-1917,0.333333333333333,"arts, archaeology and history"
A_148,S_31,"Warren, G. G.",History,History and Chronology,MASTER_00332,Three sites in Hunan connected with the classical legendary history of China *,NS 43,1912,1912,1908-1917,0.333333333333333,"arts, archaeology and history"
A_149,S_48,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00333,Chinese art metal work *,NS 43,1912,1912,1908-1917,1.0,minor arts
A_150,S_26,"Hodous, L.",Manners and customs,Anthropology and Social Customs,MASTER_00334,"Great Summer Festival of China as observed in Foochow, The",NS 43,1912,1912,1908-1917,1.0,social customs
A_151,S_47,"McCormick, F.",Art,Arts and Archaeology,MASTER_00335,China's monuments,NS 43,1912,1912,1908-1917,0.5,arts and archaeology
A_151,S_25,"McCormick, F.",Archaeology,Arts and Archaeology,MASTER_00335,China's monuments,NS 43,1912,1912,1908-1917,0.5,arts and archaeology
A_149,S_48,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00336,Chinese embroidery and other textile work *,NS 44,1913,1913,1908-1917,1.0,minor arts
A_152,S_7,Timothy Richard.Litt.D.,Language and languages,Literature and Language,MASTER_00339,Introduction to a great Chinese epic or religious allegory by Ch'iu Ch'ang Ch ' un,NS 44,1913,1913,1908-1917,1.0,literature and language
A_152,S_34,Timothy Richard.Litt.D.,Literature,Literature and Language,MASTER_00340,One of the World's Literary Masterpieces,NS 44,1913,1913,1908-1917,0.5,Literature; History
A_152,S_31,Timothy Richard.Litt.D.,History,History and Chronology,MASTER_00340,One of the World's Literary Masterpieces,NS 44,1913,1913,1908-1917,0.5,Literature; History
A_126,S_21,"Williams, E. T.",Confucianism,Religion and Philosophy,MASTER_00341,"State religion of china during the Manchu Dynasty, The *",NS 44,1913,1913,1908-1917,1.0,Confucianism
A_153,S_9,"Henke, F. G.",Philosophy,Religion and Philosophy,MASTER_00342,The philosophy of Wang Yang Ming,NS 44,1913,1913,1908-1917,1.0,philosophy
A_149,S_48,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00343,Chinese Embroidery and Other Art Textile Work,NS 44,1913,1913,1908-1917,0.5,Decorative arts; History
A_149,S_31,"Stanley, A.",History,History and Chronology,MASTER_00343,Chinese Embroidery and Other Art Textile Work,NS 44,1913,1913,1908-1917,0.5,Decorative arts; History
A_77,S_31,"Parker, E. H.",History,History and Chronology,MASTER_00344,Mongolia after the Genghizides and before the Manchus,NS 44,1913,1913,1908-1917,1.0,history
A_154,S_6,"Shields, E. T.",Travel,Geography and Travel,MASTER_00345,Omei San : the sacred mountain of West China,NS 44,1913,1913,1908-1917,1.0,travel and general descriptions
A_155,S_12,"N. G. Moffett, L. I. and Gee,",Zoology,Natural Sciences,MASTER_00346,Check list of birds of the Lower Yangtze valley from Hankow to the sea,NS 44,1913,1913,1908-1917,1.0,zoology
A_156,S_12,"Richmond, C. W.",Zoology,Natural Sciences,MASTER_00347,Appendix,NS 44,1913,1913,1908-1917,1.0,zoology
A_157,S_45,"Wilhelm, R.",Taoism,Religion and Philosophy,MASTER_00348,On the Sources of Chinese Taoism,NS 45,1914,1914,1908-1917,1.0,Taoism
A_134,S_49,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00349,""" Ink Remains "", by An I - chou",NS 45,1914,1914,1908-1917,1.0,painting
A_149,S_12,"Stanley, A.",Zoology,Natural Sciences,MASTER_00350,"Collection of Chinese reptiles in the Shanghai Museum, The",NS 45,1914,1914,1908-1917,1.0,zoology
A_158,S_20,"Edgar, J. H.",Geology,Natural Sciences,MASTER_00351,from Batang to Menkong * Through the land of deep corrosions,NS 45,1914,1914,1908-1917,0.5,geology and travel
A_158,S_6,"Edgar, J. H.",Travel,Geography and Travel,MASTER_00351,from Batang to Menkong * Through the land of deep corrosions,NS 45,1914,1914,1908-1917,0.5,geology and travel
A_158,S_10,"Edgar, J. H.",Hydrology,Natural Sciences,MASTER_00352,The Great wall,NS 45,1914,1914,1908-1917,0.5,hydrology and travel
A_158,S_6,"Edgar, J. H.",Travel,Geography and Travel,MASTER_00352,The Great wall,NS 45,1914,1914,1908-1917,0.5,hydrology and travel
A_158,S_5,"Edgar, J. H.",Meteorology,Natural Sciences,MASTER_00353,Notes on temperatures in high altitudes on the Tibetan border,NS 45,1914,1914,1908-1917,1.0,meteorology
A_159,S_25,"Couling, S.",Archaeology,Arts and Archaeology,MASTER_00354,"Oracle - bones from Honan, The *",NS 45,1914,1914,1908-1917,1.0,archaeology
A_149,S_48,"Stanley, A.",Decorative arts,Arts and Archaeology,MASTER_00355,Chinese wood carving *,NS 45,1914,1914,1908-1917,1.0,minor arts
A_147,S_47,"Reymond, C. du Bois",Art,Arts and Archaeology,MASTER_00356,"Chinese sun - dial, A *",NS 45,1914,1914,1908-1917,0.5,arts and archaeology
A_147,S_25,"Reymond, C. du Bois",Archaeology,Arts and Archaeology,MASTER_00356,"Chinese sun - dial, A *",NS 45,1914,1914,1908-1917,0.5,arts and archaeology
A_160,S_7,Ardsheal,Language and languages,Literature and Language,MASTER_00357,Reminiscenes of a Chinese Viceroy's secretary,NS 45,1914,1914,1908-1917,1.0,literature and language
A_161,S_13,"Lobingier, C. S.",Law,"Politics, Government, and Law",MASTER_00358,"Bibliographical introduction to the study of Chinese law, A",NS 45,1914,1914,1908-1917,1.0,law
A_140,S_33,"Moule, A. C.","Chronology, Historical",History and Chronology,MASTER_00359,"Table of the Emperors of the Yuan Dynasty, A",NS 45,1914,1914,1908-1917,1.0,chronology
A_149,S_47,"Stanley, A.",Art,Arts and Archaeology,MASTER_00360,Putoshan *,NS 46,1915,1915,1908-1917,0.25,"arts, archaeology, Buddhism and music"
A_149,S_25,"Stanley, A.",Archaeology,Arts and Archaeology,MASTER_00360,Putoshan *,NS 46,1915,1915,1908-1917,0.25,"arts, archaeology, Buddhism and music"
A_149,S_1,"Stanley, A.",Buddhism,Religion and Philosophy,MASTER_00360,Putoshan *,NS 46,1915,1915,1908-1917,0.25,"arts, archaeology, Buddhism and music"
A_149,S_8,"Stanley, A.",Music,Arts and Archaeology,MASTER_00360,Putoshan *,NS 46,1915,1915,1908-1917,0.25,"arts, archaeology, Buddhism and music"
A_140,S_24,"Moule, A. C.",Christianity,Religion and Philosophy,MASTER_00361,Notices of Christianity in China. Extracted from Marco Polo *,NS 46,1915,1915,1908-1917,1.0,Christianity
A_162,S_7,"Bradley, C. B.",Language and languages,Literature and Language,MASTER_00362,"Tone - accents of two Chinese dialects, The *",NS 46,1915,1915,1908-1917,1.0,literature and language
A_159,S_29,"Couling, S.",Architecture,Arts and Archaeology,MASTER_00363,Chinese pagodas,NS 46,1915,1915,1908-1917,1.0,architecture
A_150,S_26,"Hodous, L.",Manners and customs,Anthropology and Social Customs,MASTER_00364,"Ch'ing Ming Festival, The",NS 46,1915,1915,1908-1917,1.0,social customs
A_160,S_7,Ardsheal,Language and languages,Literature and Language,MASTER_00365,Reminiscenes of a Chinese Viceroy's secretary,NS 46,1915,1915,1908-1917,1.0,literature and language
A_148,S_23,"Warren, G. G.",Inscriptions,Inscriptions and Miscellaneous,MASTER_00366,The Wu Pan tablet,NS 46,1915,1915,1908-1917,1.0,inscriptions
A_163,S_30,"Tyler, W. F.",Astronomy,Natural Sciences,MASTER_00367,"On a large meteorite February 13, 1915 *",NS 46,1915,1915,1908-1917,1.0,astronomy
A_134,S_50,"Ferguson, J. C.",Bronzes,Arts and Archaeology,MASTER_00368,Early Chinese bronzes *,NS 47,1916,1916,1908-1917,1.0,bronze
A_148,S_7,"Warren, G. G.",Language and languages,Literature and Language,MASTER_00369,M.Chavannes ' editions of Ssu - ma Chien,NS 47,1916,1916,1908-1917,1.0,literature and language
A_164,S_19,"Ward, F. K.",Botany,Natural Sciences,MASTER_00370,Notes on the flora of the W. Ssuch ' uan Mountains,NS 47,1916,1916,1908-1917,1.0,botany
A_165,S_12,"Annandale, N.",Zoology,Natural Sciences,MASTER_00371,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China",NS 47,1916,1916,1908-1917,1.0,zoology
A_166,S_12,"Sowerby, A. de C.",Zoology,Natural Sciences,MASTER_00372,Recent research upon the mammalia of North China,NS 47,1916,1916,1908-1917,1.0,zoology
A_149,S_12,"Stanley, A.",Zoology,Natural Sciences,MASTER_00373,Two new species of Chinese snakes *,NS 47,1916,1916,1908-1917,1.0,zoology
A_167,S_31,"Parker, A. P.",History,History and Chronology,MASTER_00374,Some notes on the history and folk lore of old Shanghai,NS 47,1916,1916,1908-1917,0.5,history and mythology
A_167,S_17,"Parker, A. P.",Mythology,Anthropology and Social Customs,MASTER_00374,Some notes on the history and folk lore of old Shanghai,NS 47,1916,1916,1908-1917,0.5,history and mythology
A_168,S_31,"Latourette, K. S.",History,History and Chronology,MASTER_00375,Survey of the work by Western students of Chinese history,NS 47,1916,1916,1908-1917,1.0,history
A_169,S_1,"Inglis, J. W.",Buddhism,Religion and Philosophy,MASTER_00376,"Vows of Amida, The",NS 48,1917,1917,1908-1917,1.0,Buddhism
A_169,S_1,"Inglis, J. W.",Buddhism,Religion and Philosophy,MASTER_00377,"Nestorian share in Buddhist translation, The",NS 48,1917,1917,1908-1917,1.0,Buddhism
A_170,S_37,"Chatley, H.",Religion,Religion and Philosophy,MASTER_00378,Magical practice in China,NS 48,1917,1917,1908-1917,1.0,religion
A_150,S_17,"Hodous, L.",Mythology,Anthropology and Social Customs,MASTER_00379,"Dragon, The",NS 48,1917,1917,1908-1917,1.0,mythology
A_158,S_3,"Edgar, J. H.",Ethnology,Anthropology and Social Customs,MASTER_00380,"Country and some customs of the Szechwan Mantze, The",NS 48,1917,1917,1908-1917,0.5,ethnology and anthropology
A_158,S_4,"Edgar, J. H.",Anthropology,Anthropology and Social Customs,MASTER_00380,"Country and some customs of the Szechwan Mantze, The",NS 48,1917,1917,1908-1917,0.5,ethnology and anthropology
A_171,S_37,"Ayscough, F. W.",Religion,Religion and Philosophy,MASTER_00381,Shrines of History. Peak of the East T'ai Shan *,NS 48,1917,1917,1908-1917,1.0,religion
A_172,S_12,"Laver, H. E.",Zoology,Natural Sciences,MASTER_00382,Land birds and others met with at sea off the coast of China in 1915,NS 48,1917,1917,1908-1917,1.0,zoology
A_149,S_47,"Stanley, A.",Art,Arts and Archaeology,MASTER_00383,"Method of making ink rubbings, The *",NS 48,1917,1917,1908-1917,0.5,arts and archaeology
A_149,S_25,"Stanley, A.",Archaeology,Arts and Archaeology,MASTER_00383,"Method of making ink rubbings, The *",NS 48,1917,1917,1908-1917,0.5,arts and archaeology
A_158,S_25,"Edgar, J. H.",Archaeology,Arts and Archaeology,MASTER_00384,Stone implements on the Upper Yangtze and Min Rivers *,NS 48,1917,1917,1908-1917,1.0,archaeology
A_159,S_7,"Couling, S.",Language and languages,Literature and Language,MASTER_00385,"Morrison Library, The G. E.",NS 48,1917,1917,1908-1917,1.0,literature and language
A_173,S_7,"Lanning, G.",Language and languages,Literature and Language,MASTER_00386,"Kinship of the English and Chinese languages, The",NS 48,1917,1917,1908-1917,1.0,literature and language
A_174,S_2,"Ros, G.",Numismatics,Arts and Archaeology,MASTER_00388,Coins of the Republic of China *,NS 48,1917,1917,1908-1917,1.0,coinage
A_175,S_51,"Segalen, V.",Sculpture,Arts and Archaeology,MASTER_00389,Recent discoveries in ancient Chinese sculpture *,NS 48,1917,1917,1908-1917,1.0,sculpture
A_134,S_50,"Ferguson, J. C.",Bronzes,Arts and Archaeology,MASTER_00390,Four examples of Chinese bronze statuary *,NS 48,1917,1917,1908-1917,1.0,bronze
A_176,S_37,"Wright, H. K.",Religion,Religion and Philosophy,MASTER_00391,"Religious element in the Tso Chuan, The",NS 48,1917,1917,1908-1917,1.0,religion
A_134,S_49,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00392,""" Ink Remains "" by An I - chou, See also N. Q.",NS 48,1917,1917,1908-1917,1.0,painting
A_170,S_10,"Chatley, H.",Hydrology,Natural Sciences,MASTER_00393,River problems in China *,NS 49,1918,1918,1918-1927,1.0,hydrology
A_172,S_12,"Laver, H. E.",Zoology,Natural Sciences,MASTER_00394,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916",NS 49,1918,1918,1918-1927,1.0,zoology
A_177,S_52,"Zwemer, S. M.",Islam,Religion and Philosophy,MASTER_00395,Animistic elements in Moslem prayer,NS 49,1918,1918,1918-1927,1.0,Mohammedanism
A_178,S_45,"Ling, P. C.",Taoism,Religion and Philosophy,MASTER_00396,"Eight Immortals of the Taoist religion, The",NS 49,1918,1918,1918-1927,1.0,Taoism
A_150,S_26,"Hodous, L.",Manners and customs,Anthropology and Social Customs,MASTER_00397,"Kite Festival in Foochow, China, The",NS 49,1918,1918,1918-1927,1.0,social customs
A_179,S_26,"Harding, H. L.",Manners and customs,Anthropology and Social Customs,MASTER_00398,On a method of divination practised at Foochow,NS 49,1918,1918,1918-1927,1.0,social customs
A_180,S_26,"Ottewill, H. A.",Manners and customs,Anthropology and Social Customs,MASTER_00399,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917",NS 49,1918,1918,1918-1927,1.0,social customs
A_181,S_37,Hutson J.,Religion,Religion and Philosophy,MASTER_00400,"Domestic altar, The",NS 49,1918,1918,1918-1927,1.0,religion
A_134,S_49,"Ferguson, J. C.",Painting,Arts and Archaeology,MASTER_00401,Ku K'ai - chih's scroll in the British Museum *,NS 49,1918,1918,1918-1927,1.0,painting
A_182,S_9,"Bruce, J. P.",Philosophy,Religion and Philosophy,MASTER_00402,"Theistic import of the Sung philosophy, The",NS 49,1918,1918,1918-1927,1.0,philosophy
A_183,S_37,"Morgan, E.",Religion,Religion and Philosophy,MASTER_00403,"Case of ritualism, A",NS 49,1918,1918,1918-1927,1.0,religion
A_184,S_40,"Kliene, C.",Miscellaneous,Inscriptions and Miscellaneous,MASTER_00404,Chinese puzzledom,NS 49,1918,1918,1918-1927,1.0,miscellaneous
A_185,S_6,"Edmunds, C. K.",Travel,Geography and Travel,MASTER_00405,Thirty thousand miles in China *,NS 50,1919,1919,1918-1927,1.0,travel and general descriptions
A_186,S_7,"Williams, C. A. S.",Language and languages,Literature and Language,MASTER_00406,Chinese metaphorical zoology,NS 50,1919,1919,1918-1927,1.0,literature and language
A_161,S_3,"Lobingier, C. S.",Ethnology,Anthropology and Social Customs,MASTER_00407,"Early Malays and their neighbours, The",NS 50,1919,1919,1918-1927,0.5,ethnology and anthropology
A_161,S_4,"Lobingier, C. S.",Anthropology,Anthropology and Social Customs,MASTER_00407,"Early Malays and their neighbours, The",NS 50,1919,1919,1918-1927,0.5,ethnology and anthropology
A_187,S_14,"Skvortzow, B. W.",Agriculture,Natural Sciences,MASTER_00408,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",NS 50,1919,1919,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_19,"Skvortzow, B. W.",Botany,Natural Sciences,MASTER_00408,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",NS 50,1919,1919,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_12,"Skvortzow, B. W.",Zoology,Natural Sciences,MASTER_00408,"Notes on the agriculture, botany and the zoology of China, Sections i - xxxii *",NS 50,1919,1919,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_184,S_7,"Kliene, C.",Language and languages,Literature and Language,MASTER_00409,"Land of Peach Bloom, The",NS 50,1919,1919,1918-1927,1.0,literature and language
A_134,S_7,"Ferguson, J. C.",Language and languages,Literature and Language,MASTER_00410,Recent books by a Chinese scholar,NS 50,1919,1919,1918-1927,1.0,literature and language
A_188,S_14,Yan Taz Chiu,Agriculture,Natural Sciences,MASTER_00411,Chemical industry in Kwangtung Province,NS 50,1919,1919,1918-1927,0.25,"agriculture, industry, trade and chemistry"
A_188,S_15,Yan Taz Chiu,Industries,"Economy, Trade, and Technology",MASTER_00411,Chemical industry in Kwangtung Province,NS 50,1919,1919,1918-1927,0.25,"agriculture, industry, trade and chemistry"
A_188,S_16,Yan Taz Chiu,Commerce,"Economy, Trade, and Technology",MASTER_00411,Chemical industry in Kwangtung Province,NS 50,1919,1919,1918-1927,0.25,"agriculture, industry, trade and chemistry"
A_188,S_27,Yan Taz Chiu,Chemistry,Natural Sciences,MASTER_00411,Chemical industry in Kwangtung Province,NS 50,1919,1919,1918-1927,0.25,"agriculture, industry, trade and chemistry"
A_189,S_12,"Kellogg, C. R.",Zoology,Natural Sciences,MASTER_00412,"List of the birds in the Museum of the Anglo - Chinese College of Foochow, China",NS 50,1919,1919,1918-1927,1.0,zoology
A_190,S_12,"Moore, A.",Zoology,Natural Sciences,MASTER_00414,"Attractions of entomology, The",NS 50,1919,1919,1918-1927,1.0,zoology
A_191,S_19,"Gee, N. G.",Botany,Natural Sciences,MASTER_00415,"Beginning of the study of the flora and fauna of Soochow and vicinity, A",NS 50,1919,1919,1918-1927,0.5,botany and zoology
A_191,S_12,"Gee, N. G.",Zoology,Natural Sciences,MASTER_00415,"Beginning of the study of the flora and fauna of Soochow and vicinity, A",NS 50,1919,1919,1918-1927,0.5,botany and zoology
A_192,S_6,"King, G. E.",Travel,Geography and Travel,MASTER_00416,Notes on Kansu,NS 50,1919,1919,1918-1927,1.0,travel and general descriptions
A_193,S_47,"Howell, E. B.",Art,Arts and Archaeology,MASTER_00417,"Exhibition of pictures by a Russian artist, An *",NS 50,1919,1919,1918-1927,0.5,arts and archaeology
A_193,S_25,"Howell, E. B.",Archaeology,Arts and Archaeology,MASTER_00417,"Exhibition of pictures by a Russian artist, An *",NS 50,1919,1919,1918-1927,0.5,arts and archaeology
A_194,S_3,"Dodd, W. C.",Ethnology,Anthropology and Social Customs,MASTER_00418,"Relation of Chinese and Siamese, The *",NS 51,1920,1920,1918-1927,0.333333333333333,"ethnology, anthropology and history"
A_194,S_4,"Dodd, W. C.",Anthropology,Anthropology and Social Customs,MASTER_00418,"Relation of Chinese and Siamese, The *",NS 51,1920,1920,1918-1927,0.333333333333333,"ethnology, anthropology and history"
A_194,S_31,"Dodd, W. C.",History,History and Chronology,MASTER_00418,"Relation of Chinese and Siamese, The *",NS 51,1920,1920,1918-1927,0.333333333333333,"ethnology, anthropology and history"
A_149,S_47,"Stanley, A.",Art,Arts and Archaeology,MASTER_00419,Greek and Chinese art ideals,NS 51,1920,1920,1918-1927,0.5,arts and archaeology
A_149,S_25,"Stanley, A.",Archaeology,Arts and Archaeology,MASTER_00419,Greek and Chinese art ideals,NS 51,1920,1920,1918-1927,0.5,arts and archaeology
A_183,S_9,"Morgan, E.",Philosophy,Religion and Philosophy,MASTER_00420,"Destiny, fate",NS 51,1920,1920,1918-1927,1.0,philosophy
A_170,S_20,"Chatley, H.",Geology,Natural Sciences,MASTER_00421,China's petrified sun - rays,NS 51,1920,1920,1918-1927,1.0,geology
A_181,S_47,Hutson J.,Art,Arts and Archaeology,MASTER_00422,Chinese ideas of antiques,NS 51,1920,1920,1918-1927,0.5,arts and archaeology
A_181,S_25,Hutson J.,Archaeology,Arts and Archaeology,MASTER_00422,Chinese ideas of antiques,NS 51,1920,1920,1918-1927,0.5,arts and archaeology
A_173,S_31,"Lanning, G.",History,History and Chronology,MASTER_00423,Names and nicknames of the Shanghai settlements,NS 51,1920,1920,1918-1927,1.0,history
A_171,S_7,"Ayscough, F. W.",Language and languages,Literature and Language,MASTER_00424,Chinese poetry and its connotations *,NS 51,1920,1920,1918-1927,1.0,literature and language
A_187,S_14,"Skvortzow, B. W.",Agriculture,Natural Sciences,MASTER_00425,"Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",NS 51,1920,1920,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_19,"Skvortzow, B. W.",Botany,Natural Sciences,MASTER_00425,"Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",NS 51,1920,1920,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_12,"Skvortzow, B. W.",Zoology,Natural Sciences,MASTER_00425,"Notes on the agriculture, botany and the zoology of China, Sections xxxiii- xxxviii *",NS 51,1920,1920,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_195,S_52,"Mason, I.",Islam,Religion and Philosophy,MASTER_00426,"Chinese life of Mohammed, A",NS 51,1920,1920,1918-1927,1.0,Mohammedanism
A_183,S_45,"Morgan, E.",Taoism,Religion and Philosophy,MASTER_00427,"Operations and manifestations of the Tao exemplified in history, The",NS 52,1921,1921,1918-1927,1.0,Taoism
A_196,S_3,"Moninger, M. M.",Ethnology,Anthropology and Social Customs,MASTER_00428,"Hainanese Miao, The *",NS 52,1921,1921,1918-1927,0.5,ethnology and anthropology
A_196,S_4,"Moninger, M. M.",Anthropology,Anthropology and Social Customs,MASTER_00428,"Hainanese Miao, The *",NS 52,1921,1921,1918-1927,0.5,ethnology and anthropology
A_171,S_6,"Ayscough, F. W.",Travel,Geography and Travel,MASTER_00429,Notes on the symbolism of the Purple Forbidden City *,NS 52,1921,1921,1918-1927,0.25,"travel, government, political economy and political theory"
A_171,S_42,"Ayscough, F. W.",Government,"Politics, Government, and Law",MASTER_00429,Notes on the symbolism of the Purple Forbidden City *,NS 52,1921,1921,1918-1927,0.25,"travel, government, political economy and political theory"
A_171,S_35,"Ayscough, F. W.",Economics,"Economy, Trade, and Technology",MASTER_00429,Notes on the symbolism of the Purple Forbidden City *,NS 52,1921,1921,1918-1927,0.25,"travel, government, political economy and political theory"
A_171,S_43,"Ayscough, F. W.",Political science--Philosophy,"Politics, Government, and Law",MASTER_00429,Notes on the symbolism of the Purple Forbidden City *,NS 52,1921,1921,1918-1927,0.25,"travel, government, political economy and political theory"
A_187,S_14,"Skvortzow, B. W.",Agriculture,Natural Sciences,MASTER_00430,"Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",NS 52,1921,1921,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_19,"Skvortzow, B. W.",Botany,Natural Sciences,MASTER_00430,"Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",NS 52,1921,1921,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_187,S_12,"Skvortzow, B. W.",Zoology,Natural Sciences,MASTER_00430,"Notes on the agriculture, botany and the zoology of China, Sections xxxix - xlvi *",NS 52,1921,1921,1918-1927,0.333333333333333,"agriculture, botany and zoology"
A_197,S_3,"Wilkinson, H. P.",Ethnology,Anthropology and Social Customs,MASTER_00431,Exogamy in China,NS 52,1921,1921,1918-1927,0.333333333333333,"ethnology, anthropology and social customs"
A_197,S_4,"Wilkinson, H. P.",Anthropology,Anthropology and Social Customs,MASTER_00431,Exogamy in China,NS 52,1921,1921,1918-1927,0.333333333333333,"ethnology, anthropology and social customs"
A_197,S_26,"Wilkinson, H. P.",Manners and customs,Anthropology and Social Customs,MASTER_00431,Exogamy in China,NS 52,1921,1921,1918-1927,0.333333333333333,"ethnology, anthropology and social customs"
A_110,S_38,"Morse, H. B.",Geography,Geography and Travel,MASTER_00432,"Lampacao, a mystery of the Far East",NS 52,1921,1921,1918-1927,1.0,geography
A_184,S_7,"Kliene, C.",Language and languages,Literature and Language,MASTER_00433,"Marriage maker, The",NS 52,1921,1921,1918-1927,1.0,literature and language
A_198,S_6,"Kemp, E. G.",Travel,Geography and Travel,MASTER_00434,"Highways and byways of Kweichow, The *",NS 52,1921,1921,1918-1927,0.333333333333333,"travel, ethnology and anthropology"
A_198,S_3,"Kemp, E. G.",Ethnology,Anthropology and Social Customs,MASTER_00434,"Highways and byways of Kweichow, The *",NS 52,1921,1921,1918-1927,0.333333333333333,"travel, ethnology and anthropology"
A_198,S_4,"Kemp, E. G.",Anthropology,Anthropology and Social Customs,MASTER_00434,"Highways and byways of Kweichow, The *",NS 52,1921,1921,1918-1927,0.333333333333333,"travel, ethnology and anthropology"
A_199,S_24,"Werner, E. T. C.",Christianity,Religion and Philosophy,MASTER_00435,"Christ in the "" Li Tai Shen Hsien T'ung Chien """,NS 52,1921,1921,1918-1927,1.0,Christianity
A_200,S_7,"Fletcher, W. J. B.",Language and languages,Literature and Language,MASTER_00436,"Trip to Hua Kang, A",NS 52,1921,1921,1918-1927,1.0,literature and language
